branch_id_1	branch_id_2	branch_id_3	branch_id_4	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
8	13	43	58	0.5089	14	3	1	4	0	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	32382.7043	7572.8856	inf	2.0954	1.7175	inf	inf	inf	inf	307.0782	77.5944	58269.3728	0.0394	0.0333	3.8935	839.6833	213.0147	78022.0392	0.0095	0.0102	0.0000	0.0188	0.0194	0.0000	0.0000	0.0000	0.0000	2.9731	0.0000	-0.4883	-0.0000	13.0001	42.1072	6.9879	41.8027	3.8633	0.9723	2.8909	0.0003	0.0003	0.0000	3.8629	0.9721	2.8909	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0126	0.0125	0.0000	0.0080	0.0080	0.0000	0.0046	0.0046	0.0000	0.0010	0.0009	0.0001	0.0005	0.0005	0.0000	0.0005	0.0004	0.0001
8	13	43	116	0.5089	16	2	0	4	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	310952.3554	72921.1545	inf	19.3093	15.6236	inf	inf	inf	inf	315.9819	79.8198	63680.8642	0.0384	0.0323	4.7949	899.2644	228.1461	82134.6871	0.0010	0.0011	0.0000	0.0020	0.0021	0.0000	0.0000	0.0000	0.0000	2.9734	0.0001	-0.4883	-0.0000	13.0001	42.1072	6.9879	41.8027	3.8640	0.9725	2.8916	0.0003	0.0003	0.0000	3.8637	0.9722	2.8915	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0122	0.0122	0.0000	0.0079	0.0079	0.0000	0.0043	0.0043	0.0000	0.0010	0.0010	0.0001	0.0005	0.0005	0.0000	0.0005	0.0005	0.0001
8	13	57	58	0.2431	10	3	2	4	0	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	262.1300	89.0386	32345.1624	0.1234	0.0425	57.5500	381.4843	129.8151	35231.6828	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9599	-0.6286	0.0000	13.0001	42.1072	3.9984	41.8027	1.0000	0.9992	1.9583	0.0004	0.0001	0.0003	2.9571	0.9991	1.9581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0113	0.0112	0.0001	0.0035	0.0035	0.0000	0.0078	0.0077	0.0001	0.0008	0.0007	0.0001	0.0003	0.0003	0.0000	0.0005	0.0004	0.0001	
8	13	57	116	0.2431	11	2	1	4	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	363.0912	184.1915	34685.9339	290.7329	290.9025	95.8804	396.3729	134.7975	36615.3494	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9815	-1.5015	0.0000	13.0001	42.1072	3.9984	41.8027	1.0000	1.9974	1.9605	0.9984	0.9981	0.0003	2.9594	0.9992	1.9602	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0109	0.0108	0.0001	0.0034	0.0034	0.0000	0.0075	0.0074	0.0001	0.0008	0.0008	0.0001	0.0003	0.0003	0.0000	0.0005	0.0004	0.0001	
8	13	58	116	0.2390	11	2	1	4	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	22530.6664	5926.2130	inf	2.3855	1.1446	inf	inf	inf	inf	84.6775	24.4921	12471.7878	0.0234	0.0116	14.1829	123.7490	35.8574	13190.0974	0.0038	0.0041	0.0000	0.0098	0.0101	0.0000	0.0000	0.0000	0.0000	2.4741	0.0000	-1.1271	-0.0000	13.0001	42.1072	6.9879	41.8027	6.9343	1.9960	4.9383	0.0006	0.0003	0.0003	6.9337	1.9957	4.9380	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0819	0.0815	0.0004	0.0259	0.0258	0.0000	0.0560	0.0557	0.0004	0.0097	0.0088	0.0009	0.0037	0.0036	0.0001	0.0060	0.0052	0.0008
13	43	57	58	0.4909	15	3	2	4	0	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	42.1072	4.9014	3.9984	34.9169	1.0000	25.0750	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0041	0.0040	0.0000	0.0025	0.0025	0.0000	0.0016	0.0015	0.0000	0.0003	0.0002	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000		
13	43	57	116	0.4909	16	2	1	4	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	42.1072	4.9014	3.9984	35.0256	1.0000	40.1266	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0039	0.0039	0.0000	0.0024	0.0024	0.0000	0.0014	0.0014	0.0000	0.0003	0.0003	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000		
13	43	58	116	0.4867	16	2	1	4	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	40954.3201	9489.4416	inf	1.8657	1.5643	inf	inf	inf	inf	131.7781	33.2109	27773.0768	0.0130	0.0114	1.3090	347.0267	87.7761	35543.5256	0.0032	0.0035	0.0000	0.0070	0.0073	0.0000	0.0000	0.0000	0.0000	2.9821	0.0000	-0.4887	-0.0000	42.1072	4.9014	41.8027	3.0459	3.8841	0.9754	2.9087	0.0002	0.0002	0.0000	3.8838	0.9752	2.9087	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0295	0.0294	0.0001	0.0183	0.0183	0.0000	0.0112	0.0111	0.0001	0.0033	0.0031	0.0003	0.0015	0.0015	0.0001	0.0018	0.0016	0.0002
13	57	58	116	0.2431	11	2	2	4	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	112.3519	0.0000	22497.7744	0.0449	0.0000	51.2102	157.1135	0.0000	23680.6915	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.3731	0.0000	42.1072	3.9984	34.9169	1.0000	25.0750	0.0000	2.9782	0.0003	0.0000	0.0003	2.9778	0.0000	2.9778	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0265	0.0264	0.0001	0.0076	0.0075	0.0000	0.0190	0.0188	0.0001	0.0027	0.0023	0.0003	0.0008	0.0008	0.0000	0.0018	0.0015	0.0003	
16	68	72	119	0.1989	4	2	3	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	6.5891	0.0839	inf	0.1162	0.1076	inf	inf	inf	inf	101.2641	1.4255	18860.3810	4.0243	3.7509	336.2264	159.5575	0.0215	20005.5078	15.3684	16.9981	0.0000	34.6449	34.8721	0.0000	0.0000	0.0000	0.0000	70.4143	0.0000	0.3359	-0.0083	23.8482	51.6395	30.9267	50.3226	3.0180	0.0423	2.9757	0.0450	0.0419	0.0031	2.9730	0.0004	2.9726	0.2047	0.2047	0.0000	0.2047	0.2047	0.0000	0.0000	0.0000	0.0000	0.0298	0.0296	0.0002	0.0112	0.0112	0.0000	0.0186	0.0185	0.0001	0.0133	0.0120	0.0013	0.0059	0.0059	0.0000	0.0074	0.0062	0.0012
