branch_id_1	branch_id_2	branch_id_3	branch_id_4	branch_id_5	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
8	13	43	58	116	0.5089	16	3	1	5	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1263.9781	318.3867	1188860.3325	0.1468	0.1240	73.0702	4229.7417	1066.4466	1640338.7303	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9731	-0.7639	-0.0000	13.0001	42.1072	4.9014	41.8027	3.0459	0.9723	2.8909	0.0003	0.0003	0.0000	3.8629	0.9721	2.8908	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0031	0.0031	0.0000	0.0021	0.0021	0.0000	0.0009	0.0009	0.0000	0.0002	0.0002	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	
8	13	57	58	116	0.2431	11	3	2	5	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1028.5756	347.9416	548455.4186	0.4940	0.1700	1900.2656	1483.6260	502.1108	572501.6322	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9598	-0.8396	0.0000	13.0001	42.1072	3.9984	41.8027	1.0000	0.9992	1.9583	0.0004	0.0001	0.0003	2.9571	0.9991	1.9580	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0029	0.0029	0.0000	0.0009	0.0009	0.0000	0.0020	0.0020	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	
13	43	57	58	116	0.4909	16	3	2	5	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	42.1072	4.9014	3.9984	34.9169	1.0000	25.0750	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0010	0.0000	0.0007	0.0007	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		
16	68	72	78	119	0.1989	4	3	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	2.9732	0.0393	inf	0.0352	0.0325	inf	inf	inf	inf	384.1440	5.3707	374999.9963	10.0854	9.3396	3106.8191	878.3578	0.1176	433383.0350	129.2019	136.6619	0.0000	286.4304	287.2906	0.0000	0.0000	0.0000	0.0000	70.5980	0.0000	0.1206	-0.0000	23.8482	51.6395	30.9267	50.3226	3.0167	0.0421	2.9746	0.0451	0.0417	0.0033	2.9716	0.0004	2.9713	0.2026	0.2026	0.0000	0.2026	0.2026	0.0000	0.0000	0.0000	0.0000	0.0079	0.0078	0.0000	0.0045	0.0045	0.0000	0.0034	0.0034	0.0000	0.0016	0.0015	0.0001	0.0007	0.0007	0.0000	0.0009	0.0008	0.0001
16	68	72	97	119	0.2431	4	2	4	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	14.6112	0.1956	inf	0.2725	0.2529	inf	inf	inf	inf	266.1138	3.7295	253931.9906	8.8193	8.2114	2833.3507	476.2470	0.0637	279865.2753	18.2130	19.0716	0.0000	32.3653	32.4743	0.0000	0.0000	0.0000	0.0000	70.4268	0.0000	0.1206	-0.0000	23.8482	51.6395	30.9267	50.3226	3.0180	0.0423	2.9757	0.0450	0.0419	0.0031	2.9730	0.0004	2.9726	0.0658	0.0658	0.0000	0.0658	0.0658	0.0000	0.0000	0.0000	0.0000	0.0113	0.0113	0.0000	0.0051	0.0051	0.0000	0.0062	0.0062	0.0000	0.0036	0.0034	0.0002	0.0020	0.0020	0.0000	0.0016	0.0014	0.0002
16	68	72	108	119	0.2190	6	2	4	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	3.9797	0.0527	inf	0.0584	0.0541	inf	inf	inf	inf	401.8263	5.6300	350541.7197	12.9911	12.0814	5943.7659	734.6286	0.0983	373546.2370	100.9698	106.7777	0.0000	222.2665	223.2173	0.0000	0.0000	0.0000	0.0000	70.4526	0.0000	0.1206	-0.0000	23.8482	51.6395	30.9267	50.3226	3.0177	0.0422	2.9755	0.0450	0.0418	0.0032	2.9727	0.0004	2.9723	0.2042	0.2042	0.0000	0.2042	0.2042	0.0000	0.0000	0.0000	0.0000	0.0075	0.0075	0.0000	0.0035	0.0035	0.0000	0.0040	0.0040	0.0000	0.0020	0.0019	0.0001	0.0009	0.0009	0.0000	0.0011	0.0010	0.0001
16	68	78	97	119	0.2431	4	3	4	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	2.2216	0.0379	inf	0.0318	0.0308	inf	inf	0.0000	inf	206.1513	3.7056	227521.4100	6.6601	6.4833	667.7131	471.8929	0.0000	274533.1941	92.7944	97.7758	0.0000	209.7164	210.8230	0.0000	0.0000	0.0000	0.0000	54.6825	0.0000	0.1095	-0.0000	23.8482	51.6395	30.9267	50.3226	3.0412	0.0546	2.9866	0.0561	0.0546	0.0015	2.9851	0.0000	2.9851	0.2188	0.2188	0.0000	0.2188	0.2188	0.0000	0.0000	0.0000	0.0000	0.0148	0.0147	0.0000	0.0084	0.0084	0.0000	0.0063	0.0063	0.0000	0.0024	0.0022	0.0001	0.0010	0.0010	0.0000	0.0013	0.0012	0.0001
16	68	78	108	119	0.2190	6	3	4	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.9860	0.0131	inf	0.0087	0.0084	inf	inf	0.0000	inf	301.3884	4.2502	306134.4783	7.4900	7.2285	1087.9313	720.0533	0.0000	358466.1854	305.6547	324.1822	0.0000	857.4302	862.9179	0.0000	0.0000	0.0000	0.0000	69.9804	0.0000	0.1208	-0.0000	23.8482	51.6395	30.9267	50.3226	3.0291	0.0427	2.9864	0.0442	0.0427	0.0016	2.9848	0.0000	2.9848	0.4407	0.4407	0.0000	0.4407	0.4407	0.0000	0.0000	0.0000	0.0000	0.0101	0.0100	0.0000	0.0059	0.0059	0.0000	0.0041	0.0041	0.0000	0.0014	0.0014	0.0001	0.0005	0.0005	0.0000	0.0009	0.0008	0.0001
16	68	97	108	119	0.2431	6	2	5	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	2.9486	0.0396	inf	0.0407	0.0392	inf	inf	0.0000	inf	211.5571	2.9906	212637.6724	6.5433	6.3494	879.9247	393.8393	0.0000	237873.0520	71.7486	75.5491	0.0000	160.8776	161.9431	0.0000	0.0000	0.0000	0.0000	69.8091	0.0000	0.1207	-0.0000	23.8482	51.6395	30.9267	50.3226	3.0303	0.0428	2.9875	0.0441	0.0428	0.0013	2.9862	0.0000	2.9862	0.2199	0.2199	0.0000	0.2199	0.2199	0.0000	0.0000	0.0000	0.0000	0.0143	0.0143	0.0000	0.0067	0.0067	0.0000	0.0076	0.0076	0.0000	0.0031	0.0029	0.0002	0.0014	0.0014	0.0000	0.0017	0.0016	0.0001
16	72	78	97	119	0.2431	4	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	11.7629	0.1569	inf	0.1737	0.1602	inf	inf	inf	inf	385.7504	5.3919	403547.8051	9.8985	9.1627	2648.2355	910.1928	0.1218	487008.6539	32.7938	34.3650	0.0000	56.9965	57.1898	0.0000	0.0000	0.0000	0.0000	70.6106	0.0000	0.1206	-0.0000	23.8482	22.8989	30.9267	27.3635	3.0167	0.0421	2.9746	0.0451	0.0417	0.0034	2.9716	0.0004	2.9712	0.0655	0.0655	0.0000	0.0655	0.0655	0.0000	0.0000	0.0000	0.0000	0.0078	0.0078	0.0000	0.0046	0.0046	0.0000	0.0033	0.0033	0.0000	0.0020	0.0019	0.0001	0.0011	0.0011	0.0000	0.0008	0.0008	0.0001
16	72	78	108	119	0.2190	6	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	3.1218	0.0413	3691643.3845	0.0371	0.0341	inf	100220.0648	inf	4603213.5602	563.3056	7.8723	491350.3194	14.0219	12.9670	2466.4163	1390.5265	0.1862	636206.6466	180.4410	190.8411	0.1331	378.3413	379.9516	0.0000	0.0139	0.0000	0.1382	70.6365	0.0000	0.1207	0.0000	23.8482	22.8989	30.9267	27.3635	3.0165	0.0421	2.9744	0.0451	0.0417	0.0034	2.9713	0.0004	2.9709	0.2022	0.2022	0.0000	0.2022	0.2022	0.0000	0.0000	0.0000	0.0000	0.0054	0.0053	0.0000	0.0032	0.0032	0.0000	0.0021	0.0021	0.0000	0.0011	0.0011	0.0001	0.0005	0.0005	0.0000	0.0006	0.0005	0.0001
16	72	97	108	119	0.2431	6	1	4	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	15.6988	0.2099	inf	0.2773	0.2567	inf	inf	inf	inf	401.0206	5.6172	383348.0303	12.3978	11.5252	3946.5091	763.2292	0.1021	427250.9340	25.5447	26.7640	0.0000	44.7116	44.8971	0.0000	0.0000	0.0000	0.0000	70.4652	0.0000	0.1206	-0.0000	23.8482	22.8989	30.9267	27.3635	3.0177	0.0422	2.9755	0.0450	0.0418	0.0032	2.9727	0.0004	2.9723	0.0657	0.0657	0.0000	0.0657	0.0657	0.0000	0.0000	0.0000	0.0000	0.0075	0.0075	0.0000	0.0036	0.0036	0.0000	0.0039	0.0039	0.0000	0.0026	0.0025	0.0001	0.0015	0.0015	0.0000	0.0011	0.0010	0.0001
16	78	97	108	119	0.2431	6	2	4	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	2.3869	0.0320	15636748.3228	0.0274	0.0263	inf	375922.7458	0.0000	18097904.1382	302.8579	4.2699	329514.2016	7.3515	7.0920	921.9882	749.2615	0.0000	405768.9611	126.8859	133.5384	0.0211	268.1220	269.8311	0.0000	0.0020	0.0000	0.0224	69.9930	0.0000	0.1208	0.0000	23.8482	21.3274	30.9267	27.2697	3.0290	0.0427	2.9863	0.0442	0.0427	0.0016	2.9848	0.0000	2.9848	0.2185	0.2185	0.0000	0.2185	0.2185	0.0000	0.0000	0.0000	0.0000	0.0100	0.0100	0.0000	0.0060	0.0060	0.0000	0.0040	0.0040	0.0000	0.0017	0.0016	0.0001	0.0008	0.0008	0.0000	0.0009	0.0008	0.0001
68	72	78	97	119	0.2431	4	3	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	16.1109	0.2151	inf	0.3031	0.2810	inf	inf	inf	inf	301.7015	4.2251	272580.9631	10.5464	9.8107	2644.8660	518.0226	0.0693	305618.7994	18.7265	19.6422	0.0000	34.7968	34.9130	0.0000	0.0000	0.0000	0.0000	70.4843	0.0000	0.1206	-0.0000	51.6395	22.8989	50.3226	27.3635	3.0176	0.0422	2.9754	0.0450	0.0418	0.0031	2.9727	0.0004	2.9723	0.0657	0.0657	0.0000	0.0657	0.0657	0.0000	0.0000	0.0000	0.0000	0.0100	0.0100	0.0000	0.0043	0.0043	0.0000	0.0057	0.0057	0.0000	0.0035	0.0033	0.0002	0.0019	0.0019	0.0000	0.0016	0.0015	0.0002
68	72	78	108	119	0.2190	6	3	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	4.5056	0.0596	inf	0.0649	0.0601	inf	inf	inf	inf	457.2219	6.4014	378661.8714	15.2538	14.1730	4834.5285	814.4428	0.1090	413019.8522	101.4780	107.4539	0.0000	234.9758	235.9672	0.0000	0.0000	0.0000	0.0000	70.5102	0.0000	0.1206	-0.0000	51.6395	22.8989	50.3226	27.3635	3.0174	0.0422	2.9752	0.0450	0.0418	0.0032	2.9724	0.0004	2.9720	0.2035	0.2035	0.0000	0.2035	0.2035	0.0000	0.0000	0.0000	0.0000	0.0066	0.0066	0.0000	0.0029	0.0029	0.0000	0.0036	0.0036	0.0000	0.0020	0.0019	0.0001	0.0009	0.0009	0.0000	0.0011	0.0010	0.0001
