branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
11	25	62	0.1207	11	1	1	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	5.3226	0.0000	30.7418	6.3477	0.0000	31.2618	4.1121	0.0000	30.2098	86.1222	0.0000	2525.6785	0.0132	0.0000	1.9879	127.6067	0.0000	2696.9340	16.1805	0.0000	82.1577	0.0021	0.0000	0.0636	31.0320	0.0000	89.2735	inf	inf	0.0006	0.0052	18.4703	14.8710	20.9170	9.9475	2.9980	0.0000	2.9980	0.0001	0.0000	0.0001	2.9978	0.0000	2.9978	0.1897	0.0000	0.1897	0.0000	0.0000	0.0000	0.1897	0.0000	0.1897	0.0348	0.0336	0.0012	0.0113	0.0112	0.0001	0.0235	0.0224	0.0011	0.0117	0.0094	0.0023	0.0056	0.0054	0.0002	0.0061	0.0040	0.0021
11	29	62	0.1214	12	2	1	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	5.3233	0.0000	32.5645	7.8865	0.0000	44.3078	4.2826	0.0000	32.0022	43.2478	0.0000	1326.4268	0.0101	0.0000	1.7124	64.3804	0.0000	1410.0856	8.1243	0.0000	40.7323	0.0013	0.0000	0.0386	15.0329	0.0000	44.0621	inf	1432654.8591	0.0006	0.0051	18.4703	30.0515	20.9170	19.1375	2.9975	0.0000	2.9975	0.0002	0.0000	0.0002	2.9973	0.0000	2.9973	0.1892	0.0000	0.1892	0.0000	0.0000	0.0000	0.1892	0.0000	0.1892	0.0693	0.0671	0.0023	0.0228	0.0226	0.0001	0.0466	0.0444	0.0021	0.0233	0.0186	0.0046	0.0107	0.0104	0.0004	0.0126	0.0083	0.0043
11	62	83	0.1228	11	2	0	3	0	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	4.1382	inf	29.1416	4.7175	inf	39.6329	3.9160	0.0000	28.5569	62.1880	0.0000	1868.6987	0.0143	0.0000	2.3954	91.2311	0.0000	1981.9717	15.0277	0.0000	64.1247	0.0030	0.0000	0.0604	23.2970	0.0000	69.4042	46270834.5500	inf	0.0006	0.0051	18.4703	15.2475	20.9170	18.3276	2.9976	0.0000	2.9976	0.0002	0.0000	0.0002	2.9974	0.0000	2.9974	0.1893	0.0000	0.1893	0.0000	0.0000	0.0000	0.1893	0.0000	0.1893	0.0482	0.0466	0.0016	0.0153	0.0153	0.0001	0.0329	0.0313	0.0015	0.0126	0.0096	0.0030	0.0045	0.0042	0.0002	0.0081	0.0054	0.0027
11	62	105	0.1361	11	1	1	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	4.1628	0.0101	35.0197	0.8695	0.0106	12.6393	4.6249	0.0000	39.4024	23.7305	0.0000	1112.6494	0.0080	0.0001	1.1902	49.6108	0.0000	1327.7550	5.7006	0.0041	31.7721	0.0092	0.0073	0.0942	10.7268	0.0000	33.6973	593245.9027	1711.5895	0.0006	0.0047	18.4703	15.2475	20.9170	18.3276	2.9957	0.0000	2.9957	0.0005	0.0000	0.0005	2.9952	0.0000	2.9952	0.1757	0.0001	0.1756	0.0001	0.0001	0.0000	0.1756	0.0000	0.1756	0.1262	0.1235	0.0027	0.0659	0.0654	0.0004	0.0604	0.0581	0.0023	0.0308	0.0253	0.0055	0.0145	0.0141	0.0003	0.0164	0.0112	0.0052
25	29	62	0.1214	12	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	5.2682	0.0000	29.4084	4.7201	0.0000	26.4812	4.7282	0.0000	28.9309	52.9770	0.0000	1617.8373	0.0084	0.0000	1.2712	72.9000	0.0000	1712.2080	10.0559	0.0000	55.0127	0.0018	0.0000	0.0480	15.4181	0.0000	59.1828	inf	40319724.0024	0.0006	0.0053	14.8710	30.0515	9.9475	19.1375	2.9990	0.0000	2.9990	0.0001	0.0000	0.0001	2.9989	0.0000	2.9989	0.1936	0.0000	0.1936	0.0000	0.0000	0.0000	0.1936	0.0000	0.1936	0.0566	0.0548	0.0019	0.0155	0.0154	0.0001	0.0411	0.0394	0.0018	0.0193	0.0157	0.0035	0.0067	0.0064	0.0002	0.0126	0.0093	0.0033
25	62	83	0.1037	8	2	1	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	4.3773	0.0000	26.9920	3.2440	0.0000	24.0161	4.1743	0.0000	26.5141	70.2563	0.0000	2154.5245	0.0113	0.0000	1.8781	93.5639	0.0000	2258.0714	16.0502	0.0000	79.8209	0.0035	0.0000	0.0782	22.4145	0.0000	85.1649	inf	inf	0.0006	0.0053	14.8710	15.2475	9.9475	18.3276	2.9991	0.0000	2.9991	0.0001	0.0000	0.0001	2.9990	0.0000	2.9990	0.1937	0.0000	0.1937	0.0000	0.0000	0.0000	0.1936	0.0000	0.1936	0.0427	0.0413	0.0014	0.0106	0.0106	0.0001	0.0321	0.0307	0.0013	0.0121	0.0096	0.0024	0.0034	0.0033	0.0002	0.0086	0.0064	0.0023
25	62	105	0.1361	11	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	3.5330	0.0000	29.8938	3.3246	0.0000	15.8132	3.3597	0.0000	31.4875	42.0702	0.0000	1679.0712	0.0145	0.0000	1.9896	70.7747	0.0000	1903.9322	11.9076	0.0000	56.1678	0.0044	0.0000	0.1258	21.0660	0.0000	60.4662	inf	90237201.4331	0.0006	0.0049	14.8710	15.2475	9.9475	18.3276	2.9972	0.0000	2.9972	0.0004	0.0000	0.0004	2.9968	0.0000	2.9968	0.1796	0.0000	0.1796	0.0000	0.0000	0.0000	0.1796	0.0000	0.1796	0.0712	0.0695	0.0018	0.0289	0.0287	0.0002	0.0423	0.0408	0.0016	0.0151	0.0119	0.0032	0.0066	0.0063	0.0002	0.0085	0.0056	0.0030
29	50	62	0.1214	12	2	1	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	30.0515	21.9716	15.2475	18.0761	18.3276	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0868	0.0844	0.0025	0.0276	0.0274	0.0002	0.0592	0.0570	0.0022	0.0235	0.0180	0.0054	0.0060	0.0057	0.0003	0.0175	0.0123	0.0051	
29	50	98	0.0505	4	1	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	13839.2106	5.8934	inf	26.6718	24.6597	inf	4648118.4011	0.0056	inf	10.8804	0.0058	286.6728	0.0660	0.0615	0.5272	11.9698	0.0000	293.4890	0.0008	0.0010	0.0000	0.0025	0.0025	0.0000	0.0000	0.0000	0.0000	1949.5153	0.0000	-0.0003	-0.0000	30.0515	21.9716	19.1375	18.0761	0.9929	0.0005	0.9924	0.0006	0.0005	0.0000	0.9923	0.0000	0.9923	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0913	0.0878	0.0035	0.0084	0.0083	0.0001	0.0829	0.0795	0.0034	0.0331	0.0265	0.0067	0.0105	0.0104	0.0001	0.0226	0.0161	0.0066
29	62	83	0.1235	12	3	1	2	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	3.8827	inf	27.6922	3.6852	inf	33.3244	3.8670	0.0000	27.2733	39.2551	0.0000	1201.4892	0.0105	0.0001	1.6231	52.3267	0.0000	1263.7821	10.1103	0.0000	43.3872	0.0029	0.0000	0.0487	13.5316	0.0000	46.3378	2315908.6576	inf	0.0006	0.0053	30.0515	15.2475	19.1375	18.3276	2.9986	0.0000	2.9986	0.0002	0.0000	0.0002	2.9984	0.0000	2.9984	0.1931	0.0000	0.1931	0.0000	0.0000	0.0000	0.1931	0.0000	0.1931	0.0764	0.0739	0.0025	0.0191	0.0190	0.0001	0.0573	0.0549	0.0024	0.0191	0.0147	0.0045	0.0048	0.0045	0.0003	0.0143	0.0101	0.0042
