branch_id_1	branch_id_2	branch_id_3	branch_id_4	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
10	63	82	122	0.1837	8	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	112.4931	352.0033	915.3584	16.0583	2.5068	27.9190	17.9269	43.5309	939.8030	1529.1580	286.7696	94195.2871	12.3707	1.8919	3678.1115	1744.6628	327.7320	96688.3097	13.5933	0.8147	102.9054	0.7704	0.7547	131.7424	97.3210	7.5287	102.8815	4.4038	18.0729	0.0060	-0.0135	9.9760	13.9821	8.5660	4.6769	3.2946	0.6097	2.6849	0.0033	0.0005	0.0028	3.2912	0.6092	2.6821	0.5359	0.0281	0.5078	0.0263	0.0258	0.0005	0.5095	0.0023	0.5072	0.0022	0.0021	0.0000	0.0003	0.0003	0.0000	0.0019	0.0019	0.0000	0.0394	0.0345	0.0049	0.0342	0.0342	0.0000	0.0052	0.0003	0.0049
10	63	82	125	0.1465	8	1	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	88.6282	251.7137	746.8738	10.1650	2.8344	26.5068	14.1494	47.2128	757.8917	1187.5501	220.1945	75573.9534	8.3692	2.3068	2945.8937	1309.6961	243.0368	76684.3361	13.3992	0.8748	101.1870	0.8233	0.8139	111.1372	92.5618	5.1477	101.1811	4.4633	16.5025	0.0124	-0.0157	9.9760	13.9821	8.5660	4.6769	3.2348	0.5921	2.6427	0.0021	0.0006	0.0016	3.2326	0.5915	2.6411	0.5243	0.0300	0.4943	0.0278	0.0275	0.0003	0.4965	0.0025	0.4940	0.0027	0.0027	0.0000	0.0003	0.0003	0.0000	0.0025	0.0024	0.0000	0.0391	0.0342	0.0049	0.0338	0.0338	0.0000	0.0054	0.0005	0.0049
10	63	122	125	0.1837	8	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	44.0381	1035.7931	328.4918	53.4611	10.5051	14.8122	6.6662	124.1422	337.1429	992.3708	202.7161	59035.7369	10.7227	1.7893	2021.0683	1079.6697	220.7623	60612.9648	22.5344	0.1957	179.7176	0.2006	0.1703	136.4460	161.9619	1.7783	179.7842	3.9620	130.5048	-0.0698	0.0189	9.9760	13.9821	8.5660	4.6769	4.7630	0.9599	3.8031	0.0042	0.0007	0.0035	4.7588	0.9592	3.7996	0.9624	0.0073	0.9551	0.0074	0.0063	0.0011	0.9551	0.0010	0.9540	0.0048	0.0047	0.0001	0.0004	0.0004	0.0000	0.0044	0.0043	0.0001	0.0427	0.0374	0.0053	0.0368	0.0368	0.0000	0.0059	0.0006	0.0053
10	82	122	125	0.1497	6	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	121.6115	293.9262	1014.5445	8.7750	1.2731	54.1157	19.7431	38.8346	1030.0596	1862.8943	343.9854	115789.6816	9.7588	1.4030	5395.1713	2151.7760	398.1173	117570.9963	15.3184	1.1703	114.1297	1.1121	1.1020	99.6970	108.9887	10.2516	114.1400	4.4878	13.9633	0.0150	-0.0215	9.9760	4.1390	8.5660	2.8692	3.2351	0.5895	2.6456	0.0023	0.0003	0.0020	3.2328	0.5892	2.6437	0.5435	0.0363	0.5072	0.0343	0.0339	0.0003	0.5093	0.0024	0.5069	0.0017	0.0017	0.0000	0.0002	0.0002	0.0000	0.0015	0.0015	0.0000	0.0355	0.0310	0.0044	0.0308	0.0308	0.0000	0.0047	0.0002	0.0044
26	42	63	82	0.2587	13	1	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	55.8206	175.6717	470.9673	4.9475	0.6805	19.0096	11.5173	88.4904	482.1653	662.2196	122.4625	44333.7933	3.3698	0.4516	2680.9274	907.9109	168.6677	45367.7325	11.8634	0.6971	94.1335	0.6811	0.6637	141.0299	78.8301	1.9061	94.0917	4.4744	18.3277	0.0135	-0.0118	24.0007	6.1317	17.5555	2.4640	3.2023	0.5850	2.6173	0.0044	0.0006	0.0038	3.1978	0.5844	2.6135	0.4796	0.0248	0.4548	0.0236	0.0230	0.0006	0.4560	0.0018	0.4542	0.0048	0.0048	0.0001	0.0013	0.0013	0.0000	0.0035	0.0035	0.0001	0.0404	0.0356	0.0048	0.0346	0.0346	0.0000	0.0058	0.0010	0.0048
26	42	63	122	0.2587	13	2	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	27.8938	4707.7935	202.2080	42.3663	12.9650	13.3546	5.5241	1794.8316	208.4876	525.5887	107.4074	33959.3840	2.6064	0.2684	1671.0347	734.0005	150.7682	35036.3645	18.8425	0.0228	167.9429	0.0615	0.0207	125.1283	132.8729	0.0840	168.0501	3.9546	929.1345	-0.0703	0.0230	24.0007	6.1317	17.5555	2.4640	4.7002	0.9486	3.7515	0.0066	0.0007	0.0060	4.6935	0.9480	3.7456	0.8782	0.0009	0.8773	0.0025	0.0008	0.0016	0.8758	0.0001	0.8757	0.0089	0.0088	0.0001	0.0025	0.0025	0.0000	0.0064	0.0063	0.0001	0.0466	0.0414	0.0052	0.0400	0.0400	0.0000	0.0066	0.0014	0.0052
26	42	63	125	0.2587	13	1	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	21.8500	713.7881	167.1462	13.4887	2.7571	10.0893	4.5925	365.6108	171.1344	411.3796	83.4833	27413.6210	1.8840	0.2965	1364.4868	552.1426	112.5015	28076.3917	18.8275	0.1170	164.0098	0.1397	0.1075	135.2416	120.2268	0.3077	164.0605	3.9875	180.7222	-0.0626	0.0187	24.0007	6.1317	17.5555	2.4640	4.5952	0.9213	3.6739	0.0054	0.0008	0.0045	4.5898	0.9205	3.6693	0.8589	0.0047	0.8541	0.0054	0.0041	0.0012	0.8535	0.0006	0.8529	0.0112	0.0110	0.0001	0.0029	0.0029	0.0000	0.0083	0.0082	0.0001	0.0456	0.0404	0.0052	0.0385	0.0385	0.0000	0.0071	0.0019	0.0052
26	42	82	122	0.2587	12	2	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	75.8573	202.9769	624.8433	5.2346	0.3921	25.4925	15.6971	85.9352	641.8229	1044.7969	192.5042	67006.0665	4.8575	0.3564	3908.8623	1504.0077	278.7970	68800.5618	13.7732	0.9484	107.2366	0.9280	0.9090	153.3335	95.8145	3.2443	107.1956	4.4975	15.5152	0.0159	-0.0166	24.0007	6.1317	17.5555	2.4640	3.2027	0.5826	2.6201	0.0046	0.0003	0.0042	3.1981	0.5822	2.6159	0.4982	0.0302	0.4680	0.0290	0.0284	0.0006	0.4692	0.0017	0.4674	0.0031	0.0030	0.0000	0.0009	0.0009	0.0000	0.0021	0.0021	0.0000	0.0362	0.0318	0.0044	0.0313	0.0313	0.0000	0.0049	0.0005	0.0044
26	42	82	125	0.2587	12	1	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	60.5959	146.2372	518.8647	3.1933	0.3944	17.2100	12.5594	76.4544	529.1682	820.3850	149.3879	54500.9531	3.1790	0.3875	3126.6167	1138.0025	208.2355	55562.4174	13.5386	1.0215	105.0388	0.9955	0.9826	181.6740	90.6097	2.7237	104.9995	4.5603	14.0661	0.0221	-0.0191	24.0007	6.1317	17.5555	2.4640	3.1457	0.5657	2.5799	0.0034	0.0004	0.0030	3.1422	0.5653	2.5769	0.4878	0.0324	0.4554	0.0308	0.0304	0.0004	0.4569	0.0019	0.4550	0.0038	0.0038	0.0000	0.0011	0.0011	0.0000	0.0028	0.0027	0.0000	0.0360	0.0317	0.0043	0.0310	0.0310	0.0000	0.0050	0.0007	0.0043
26	42	122	125	0.2587	12	2	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	30.1188	1046.5772	223.0504	17.9497	1.8310	13.1372	6.0730	453.7288	229.2195	654.8150	132.3300	41598.5412	2.7336	0.2145	1978.8069	911.7256	185.2178	42763.2637	21.7411	0.1264	186.4984	0.1523	0.1172	150.6261	150.1268	0.4082	186.5603	4.0115	193.5043	-0.0583	0.0194	24.0007	6.1317	17.5555	2.4640	4.5981	0.9175	3.6806	0.0054	0.0004	0.0050	4.5927	0.9171	3.6756	0.8777	0.0045	0.8732	0.0053	0.0040	0.0012	0.8725	0.0005	0.8720	0.0070	0.0069	0.0001	0.0020	0.0020	0.0000	0.0050	0.0050	0.0001	0.0404	0.0357	0.0047	0.0346	0.0346	0.0000	0.0058	0.0011	0.0047
