branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
9	50	57	0.1443	4	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	5.8903	0.0000	33.3925	47.4371	0.0000	inf	3.7690	0.0000	32.8582	113.6858	0.0000	5356.5307	0.0053	0.0000	0.5335	132.7992	0.0000	5740.8167	19.3006	0.0001	160.4113	0.0001	0.0001	0.0000	35.2344	0.0000	174.7151	inf	384410.4290	0.0000	0.0006	10.8429	11.3744	13.3399	17.3426	5.9989	0.0000	5.9989	0.0000	0.0000	0.0000	5.9988	0.0000	5.9988	0.9994	0.0000	0.9994	0.0000	0.0000	0.0000	0.9994	0.0000	0.9994	0.0528	0.0516	0.0011	0.0076	0.0075	0.0001	0.0452	0.0441	0.0010	0.0518	0.0456	0.0062	0.0234	0.0229	0.0005	0.0284	0.0226	0.0057
9	50	78	0.1443	4	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	197167.2236	0.0000	inf	9.3071	0.0000	inf	inf	0.0000	inf	45.6910	0.0000	2146.1226	0.0047	0.0000	0.4831	53.4040	0.0000	2299.3720	0.0002	0.0003	0.0000	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	-0.0000	10.8429	11.3744	13.3399	17.3426	1.9990	0.0000	1.9990	0.0000	0.0000	0.0000	1.9990	0.0000	1.9990	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0438	0.0428	0.0009	0.0063	0.0063	0.0001	0.0374	0.0366	0.0009	0.0446	0.0392	0.0053	0.0202	0.0198	0.0004	0.0243	0.0194	0.0049
9	50	115	0.1356	4	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	15649.6715	0.0000	7326464.1686	0.9436	0.0000	132.8500	140995.1768	0.0000	11637330.6833	23.0616	0.0000	1067.0559	0.0028	0.0000	0.2883	26.3642	0.0000	1129.7915	0.0015	0.0017	0.0001	0.0029	0.0029	0.0022	0.0002	0.0002	0.0001	inf	0.0138	0.0000	-0.0001	10.8429	11.3744	13.3399	17.3426	1.9990	0.0000	1.9990	0.0000	0.0000	0.0000	1.9990	0.0000	1.9990	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0867	0.0848	0.0019	0.0109	0.0108	0.0001	0.0758	0.0741	0.0018	0.0896	0.0773	0.0123	0.0421	0.0418	0.0003	0.0476	0.0355	0.0120
9	57	115	0.1389	4	2	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	1283.8889	0.0000	11942904.5333	0.0687	0.0000	16682.3599	1153618.8065	0.0000	12148519.1581	24.0549	0.0000	1152.5590	0.0026	0.0000	0.2554	27.8905	0.0000	1236.2632	0.0187	0.0215	0.0001	0.0382	0.0388	0.0000	0.0000	0.0000	0.0001	inf	0.0007	0.0000	-0.0016	10.8429	10.9916	13.3399	19.1761	1.9990	0.0000	1.9990	0.0000	0.0000	0.0000	1.9990	0.0000	1.9990	0.0016	0.0016	0.0000	0.0016	0.0016	0.0000	0.0000	0.0000	0.0000	0.0831	0.0814	0.0017	0.0114	0.0113	0.0001	0.0717	0.0701	0.0016	0.0879	0.0765	0.0113	0.0431	0.0424	0.0007	0.0448	0.0341	0.0106
18	51	61	0.1077	7	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	0.0000	0.0000	0.0000	inf	0.0000	inf	916.6435	0.0000	31469.9871	0.0000	0.0000	0.0000	928.8219	0.0000	31640.0795	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	2.0000	4.0000	8.0000	12.8911	12.0000	0.0000	2.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	0.0021	0.0001	0.0000	0.0000	0.0000	0.0022	0.0021	0.0001	0.0026	0.0022	0.0005	0.0003	0.0003	0.0000	0.0023	0.0019	0.0004	
18	51	72	0.1150	10	1	3	0	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	0.0000	0.0000	0.0000	inf	0.0000	inf	1791.4285	0.0000	61161.8408	0.0000	0.0000	0.0000	1816.2445	0.0000	61516.5448	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	2.0000	4.0000	4.0000	12.8911	11.2141	0.0000	2.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0011	0.0000	0.0000	0.0000	0.0000	0.0011	0.0011	0.0000	0.0021	0.0018	0.0003	0.0004	0.0004	0.0000	0.0016	0.0013	0.0003	
18	51	169	0.1077	7	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	0.0000	0.0000	0.0000	inf	0.0000	inf	2377.7468	0.0000	81202.8741	0.0000	0.0000	0.0000	2408.8515	0.0000	81634.0300	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	2.0000	4.0000	3.0000	12.8911	7.0000	0.0000	2.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0008	0.0000	0.0000	0.0000	0.0000	0.0008	0.0008	0.0000	0.0014	0.0012	0.0002	0.0002	0.0002	0.0000	0.0012	0.0010	0.0002	
18	61	72	0.1357	10	1	3	0	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	0.0000	0.0000	0.0000	inf	0.0000	inf	917.7780	0.0000	31469.2169	0.0000	0.0000	0.0000	928.5265	0.0000	31579.1772	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	2.0000	8.0000	4.0000	12.0000	11.2141	0.0000	2.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	0.0021	0.0001	0.0000	0.0000	0.0000	0.0022	0.0021	0.0001	0.0022	0.0018	0.0004	0.0003	0.0003	0.0000	0.0019	0.0016	0.0003	
18	72	169	0.1213	10	1	3	0	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	0.0000	0.0000	0.0000	inf	0.0000	inf	2380.6242	0.0000	81199.6913	0.0000	0.0000	0.0000	2408.0982	0.0000	81479.5438	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	2.0000	4.0000	3.0000	11.2141	7.0000	0.0000	2.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0008	0.0000	0.0000	0.0000	0.0000	0.0008	0.0008	0.0000	0.0012	0.0010	0.0002	0.0002	0.0002	0.0000	0.0010	0.0008	0.0002	
50	57	115	0.1443	3	2	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	8783.0278	0.0000	62599.3598	0.0000	0.0000	0.0000	6751.2229	0.0000	61525.3044	22.0937	0.0000	987.7944	0.0000	0.0000	0.0000	22.8048	0.0000	999.5071	0.0025	0.0003	0.0158	0.0010	0.0008	0.0100	0.0034	0.0000	0.0162	inf	8.3021	0.0000	-0.0000	11.3744	10.9916	17.3426	19.1761	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	0.0002	0.0000	0.0002	0.0000	0.0000	0.0000	0.0002	0.0000	0.0002	0.0905	0.0885	0.0020	0.0028	0.0028	0.0000	0.0877	0.0857	0.0020	0.0863	0.0740	0.0123	0.0317	0.0308	0.0009	0.0546	0.0433	0.0114
