branch_id_1	branch_id_2	branch_id_3	branch_id_4	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
6	39	41	59	0.2827	5	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	171.2036	0.0000	21235.2470	2.6697	0.0000	3311.8742	208.8306	0.0000	21568.4065	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	22.9992	6.0030	14.9596	2.0116	14.2447	0.0000	2.9503	0.0084	0.0000	0.0084	2.9419	0.0000	2.9419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0172	0.0171	0.0001	0.0031	0.0031	0.0000	0.0141	0.0140	0.0001	0.0047	0.0042	0.0005	0.0011	0.0011	0.0000	0.0036	0.0031	0.0005	
6	39	59	84	0.2278	5	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	206.8748	0.0000	25321.1906	3.2218	0.0000	3930.0462	252.4145	0.0000	25720.7751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	22.9992	6.0030	4.9570	2.0116	2.0865	0.0000	2.9503	0.0084	0.0000	0.0084	2.9419	0.0000	2.9419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0143	0.0141	0.0001	0.0026	0.0026	0.0000	0.0117	0.0115	0.0001	0.0045	0.0041	0.0005	0.0011	0.0011	0.0000	0.0034	0.0030	0.0005	
8	39	41	59	0.2827	5	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	201.0702	0.0000	24224.5896	3.1370	0.0000	3866.5106	245.2344	0.0000	24594.1951	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	18.9992	6.0030	14.9596	2.0116	14.2447	0.0000	2.9503	0.0084	0.0000	0.0084	2.9419	0.0000	2.9419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0147	0.0146	0.0001	0.0027	0.0027	0.0000	0.0120	0.0119	0.0001	0.0040	0.0036	0.0004	0.0010	0.0009	0.0000	0.0030	0.0026	0.0004	
8	39	59	84	0.2534	5	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	242.9243	0.0000	28877.4506	3.7853	0.0000	4587.8352	296.3638	0.0000	29320.5210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	18.9992	6.0030	4.9570	2.0116	2.0865	0.0000	2.9503	0.0084	0.0000	0.0084	2.9419	0.0000	2.9419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0121	0.0120	0.0001	0.0022	0.0022	0.0000	0.0099	0.0098	0.0001	0.0038	0.0034	0.0004	0.0009	0.0009	0.0000	0.0029	0.0025	0.0004	
23	39	41	59	0.2827	5	1	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	303.9545	0.0000	34936.9433	4.7472	0.0000	5788.3582	370.6300	0.0000	35446.4181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	11.0008	6.0030	14.9596	2.0116	14.2447	0.0000	2.9503	0.0084	0.0000	0.0084	2.9419	0.0000	2.9419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0097	0.0096	0.0001	0.0018	0.0018	0.0000	0.0079	0.0079	0.0001	0.0039	0.0035	0.0004	0.0009	0.0009	0.0000	0.0030	0.0026	0.0004	
23	39	42	59	0.3156	5	1	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	230.2091	0.0000	27216.3256	3.6012	0.0000	4515.9625	280.6080	0.0000	27612.4908	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	11.0008	6.0030	21.0404	2.0116	13.2448	0.0000	2.9503	0.0084	0.0000	0.0084	2.9419	0.0000	2.9419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0128	0.0127	0.0001	0.0023	0.0023	0.0000	0.0105	0.0104	0.0001	0.0044	0.0039	0.0005	0.0011	0.0010	0.0000	0.0034	0.0029	0.0005	
23	39	59	84	0.2064	5	1	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	367.1227	0.0000	41628.3890	5.7270	0.0000	6867.3447	447.7712	0.0000	42238.6310	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	11.0008	6.0030	4.9570	2.0116	2.0865	0.0000	2.9503	0.0084	0.0000	0.0084	2.9419	0.0000	2.9419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0080	0.0080	0.0001	0.0015	0.0015	0.0000	0.0066	0.0065	0.0001	0.0038	0.0034	0.0004	0.0009	0.0009	0.0000	0.0029	0.0025	0.0004	
39	41	51	59	0.2827	5	1	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	310.6458	0.0000	35643.2654	4.8519	0.0000	5913.6191	378.7851	0.0000	36162.1598	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	6.0030	14.9596	10.7807	14.2447	0.2811	0.0000	2.9503	0.0084	0.0000	0.0084	2.9419	0.0000	2.9419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0095	0.0094	0.0001	0.0017	0.0017	0.0000	0.0078	0.0077	0.0001	0.0021	0.0018	0.0002	0.0005	0.0005	0.0000	0.0015	0.0013	0.0002	
39	41	57	59	0.2827	5	1	4	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	158.2884	0.0000	19985.6360	2.4677	0.0000	3073.1533	193.0878	0.0000	20304.5733	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	6.0030	14.9596	25.9992	14.2447	16.1528	0.0000	2.9503	0.0084	0.0000	0.0084	2.9419	0.0000	2.9419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0186	0.0185	0.0001	0.0034	0.0034	0.0000	0.0152	0.0151	0.0001	0.0051	0.0045	0.0005	0.0012	0.0012	0.0000	0.0039	0.0034	0.0005	
39	41	58	59	0.2827	5	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	171.2036	0.0000	21235.2470	2.6697	0.0000	3311.8742	208.8306	0.0000	21568.4065	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	6.0030	14.9596	22.9992	14.2447	12.1528	0.0000	2.9503	0.0084	0.0000	0.0084	2.9419	0.0000	2.9419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0172	0.0171	0.0001	0.0031	0.0031	0.0000	0.0141	0.0140	0.0001	0.0046	0.0041	0.0005	0.0011	0.0011	0.0000	0.0035	0.0031	0.0005	
