branch_id_1	branch_id_2	branch_id_3	branch_id_4	branch_id_5	branch_id_6	branch_id_7	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
12	21	25	48	49	68	77	0.3856	12	4	3	5	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	385290.0925	0.0000	1467563297.1037	9116.9477	0.0000	inf	1599069.0915	0.0000	2782463853.2092	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0078	0.0000	14.9615	18.5426	5.5622	16.0345	1.9640	0.0000	2.7941	0.0505	0.0000	0.0505	2.7436	0.0000	2.7436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12	21	25	48	49	68	80	0.3340	10	3	3	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	121041.1785	0.0000	477141198.7499	2941.4123	0.0000	18183075.2166	460463.2449	0.0000	889196377.4691	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0078	0.0000	14.9615	18.5426	5.5622	16.0345	1.9640	0.0000	2.7950	0.0504	0.0000	0.0504	2.7446	0.0000	2.7446	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12	21	25	48	49	68	120	0.3340	10	3	3	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	544511.9920	2014.8005	2027515409.5557	15984.1028	1449.5349	inf	2072778.4804	3649.9379	3699614809.9963	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	269.3284	-0.0023	0.0000	14.9615	18.5426	5.5622	16.0345	1.9640	0.0095	2.5620	0.0561	0.0051	0.0510	2.5154	0.0044	2.5110	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12	21	25	48	49	77	80	0.3856	12	4	3	5	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	126659.4604	0.0000	505664921.5493	3052.4261	0.0000	18933951.8056	493378.4030	0.0000	957424619.0284	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0078	0.0000	14.9615	18.5426	5.5622	16.0345	1.9640	0.0000	2.7945	0.0504	0.0000	0.0504	2.7441	0.0000	2.7441	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12	21	25	48	49	77	120	0.3856	12	4	3	5	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	577633.4537	2137.0724	2147299204.9926	16795.8308	1522.9960	inf	2259723.7486	3979.5753	3974159047.2362	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	269.3644	-0.0023	0.0000	14.9615	18.5426	5.5622	16.0345	1.9640	0.0095	2.5616	0.0561	0.0051	0.0510	2.5151	0.0044	2.5106	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12	21	25	48	49	80	120	0.3231	10	3	3	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	179203.4243	663.2670	698019475.6487	5367.5265	487.9805	30002224.8480	641769.5371	1129.8524	1272074141.1070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	269.2520	-0.0023	0.0000	14.9615	18.5426	5.5622	16.0345	1.9640	0.0095	2.5622	0.0560	0.0051	0.0509	2.5158	0.0044	2.5113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12	21	25	48	68	77	80	0.2865	12	4	4	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	832676.8253	0.0000	1681194910.1607	2064.3964	0.0000	inf	1642842.9013	0.0000	2062648621.1088	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0083	0.0000	14.9615	18.5426	5.5622	16.0345	1.9640	0.0000	2.9693	0.0036	0.0000	0.0036	2.9657	0.0000	2.9657	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12	21	25	48	68	77	120	0.2865	12	4	4	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	3718013.6220	14207.0777	7207006403.6525	28921.0481	15658.5493	inf	7493251.2850	12720.7306	8821851442.6784	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	260.8361	-0.0028	0.0000	14.9615	18.5426	5.5622	16.0345	1.9640	0.0104	2.7045	0.0107	0.0058	0.0049	2.7042	0.0046	2.6996	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12	21	25	48	68	80	120	0.2517	10	3	4	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1129909.2200	4319.2234	2363464410.7611	9531.2878	5202.2772	inf	2096226.8269	3557.1845	2881007080.6730	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	260.7247	-0.0028	0.0000	14.9615	18.5426	5.5622	16.0345	1.9640	0.0104	2.7052	0.0106	0.0058	0.0048	2.7050	0.0046	2.7004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12	21	25	48	77	80	120	0.2865	12	4	4	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1238942.3461	4735.4708	2478516000.5991	10583.3150	5786.0199	inf	2270222.5887	3852.9798	3010821674.1071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	260.7606	-0.0028	0.0000	14.9615	18.5426	5.5622	16.0345	1.9640	0.0104	2.7048	0.0106	0.0058	0.0048	2.7046	0.0046	2.7000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
