branch_id_1	branch_id_2	branch_id_3	branch_id_4	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
25	40	64	74	0.1289	12	2	3	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	6208487.2959	42657.8398	541964002.9157	41886.1899	2011.4645	2540003.8637	34221973.0082	inf	788669273.7002	117.8791	0.5226	28861.6826	1.7152	0.0663	7521.3761	309.7853	1.2843	29603.2822	0.0000	0.0000	0.0001	0.0000	0.0000	0.0030	0.0000	0.0000	0.0000	225.4662	0.8543	0.0037	0.0000	24.6212	8.0549	21.7644	3.0374	1.8634	0.0082	1.8552	0.0169	0.0007	0.0162	1.8465	0.0076	1.8390	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0158	0.0157	0.0001	0.0098	0.0098	0.0000	0.0060	0.0059	0.0001	0.0007	0.0006	0.0001	0.0002	0.0002	0.0000	0.0005	0.0004	0.0001
25	40	64	90	0.1284	9	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	1308154.4658	5023.9606	355798171.2095	17982.1390	563.9653	1186146.5911	17543624.2346	inf	535405442.1404	142.4926	0.5744	26547.0553	4.0620	0.1239	4663.2343	229.1559	0.8585	27964.2523	0.0001	0.0001	0.0001	0.0002	0.0002	0.0039	0.0000	0.0000	0.0001	248.4051	0.1028	0.0061	0.0000	24.6212	8.0549	21.7644	3.0374	2.5677	0.0103	2.5574	0.0282	0.0009	0.0273	2.5395	0.0094	2.5301	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0180	0.0179	0.0001	0.0069	0.0069	0.0000	0.0111	0.0110	0.0001	0.0016	0.0014	0.0002	0.0007	0.0007	0.0000	0.0009	0.0007	0.0002
25	40	64	107	0.1284	9	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	1181390.1969	4842.0138	1324966387.0081	9440.3432	548.1199	2409127.8608	68214163.2141	inf	2000757997.5140	208.7638	0.9631	38250.7572	3.5710	0.2063	3886.8493	337.3227	1.4408	40497.9577	0.0002	0.0002	0.0000	0.0004	0.0004	0.0016	0.0000	0.0000	0.0000	216.9369	0.0218	0.0039	-0.0000	24.6212	8.0549	21.7644	3.0374	2.1499	0.0099	2.1401	0.0142	0.0008	0.0133	2.1358	0.0090	2.1267	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0103	0.0102	0.0001	0.0040	0.0040	0.0000	0.0063	0.0063	0.0001	0.0014	0.0013	0.0002	0.0007	0.0007	0.0000	0.0008	0.0006	0.0002
25	40	74	90	0.1289	12	3	2	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	1703132.4506	41.2874	244924705.1653	13814.2112	1.7057	1216998.9989	13632191.0601	inf	334265784.0194	145.3407	0.0032	36681.2346	1.9490	0.0002	8675.4256	373.1466	0.0079	37690.7877	0.0001	0.0001	0.0001	0.0001	0.0001	0.0071	0.0000	0.0000	0.0001	46146.5221	0.2656	0.0122	0.0000	24.6212	8.0549	21.7644	3.0374	1.9210	0.0000	1.9209	0.0158	0.0000	0.0158	1.9052	0.0000	1.9051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0132	0.0132	0.0001	0.0081	0.0081	0.0000	0.0051	0.0051	0.0001	0.0011	0.0010	0.0001	0.0006	0.0006	0.0000	0.0005	0.0004	0.0001
25	40	74	107	0.1289	12	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	1750100.5298	343.9989	1074523177.1819	11474.7693	4.0764	4243096.7308	60147513.6255	inf	1466715883.9016	237.4689	0.0503	60222.3430	2.8857	0.0010	12663.5770	608.5401	0.1289	61967.7503	0.0001	0.0001	0.0001	0.0003	0.0002	0.0030	0.0000	0.0000	0.0000	4743.4493	0.0500	0.0109	0.0000	24.6212	8.0549	21.7644	3.0374	1.7688	0.0004	1.7684	0.0132	0.0000	0.0132	1.7556	0.0004	1.7553	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0074	0.0074	0.0000	0.0046	0.0046	0.0000	0.0029	0.0029	0.0000	0.0010	0.0009	0.0001	0.0005	0.0005	0.0000	0.0005	0.0004	0.0001
25	40	90	107	0.1284	9	2	1	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	319052.6201	81.0768	566298290.0704	3087.4356	3.0168	977478.8459	25678479.7855	inf	797224299.7852	253.3456	0.0707	45532.5304	3.8982	0.0038	4283.9483	403.4065	0.1112	48230.1720	0.0008	0.0009	0.0001	0.0013	0.0013	0.0044	0.0000	0.0000	0.0001	3604.3652	0.0100	0.0136	-0.0000	24.6212	8.0549	21.7644	3.0374	2.2208	0.0006	2.2202	0.0128	0.0000	0.0128	2.2080	0.0006	2.2074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0088	0.0087	0.0000	0.0033	0.0033	0.0000	0.0055	0.0054	0.0000	0.0023	0.0020	0.0002	0.0014	0.0014	0.0000	0.0009	0.0006	0.0002
25	64	74	90	0.1289	12	2	3	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	8538.0045	37.4455	2434677.1845	77.1697	3.0013	17688.9853	138418.6444	28194.5375	3326641.3807	67.5568	0.3010	16728.1410	1.0080	0.0383	4436.3705	176.8690	0.7369	17158.0409	0.0079	0.0080	0.0069	0.0131	0.0127	0.2508	0.0013	0.0000	0.0052	224.3646	0.1028	0.0036	0.0000	24.6212	17.7708	21.7644	8.5062	1.8613	0.0083	1.8531	0.0173	0.0007	0.0166	1.8441	0.0076	1.8365	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0276	0.0274	0.0001	0.0171	0.0171	0.0000	0.0104	0.0103	0.0001	0.0027	0.0024	0.0003	0.0015	0.0015	0.0000	0.0012	0.0009	0.0003
25	64	74	107	0.1289	12	1	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	8789.0924	37.5609	10852696.8399	70.2212	3.0313	67818.6646	604104.1761	129543.1888	14821761.4228	110.6413	0.5162	28127.6699	1.5163	0.0652	6725.8884	288.6020	1.2591	28884.5843	0.0126	0.0137	0.0026	0.0216	0.0215	0.0992	0.0005	0.0000	0.0019	214.1655	0.0218	0.0030	-0.0000	24.6212	17.7708	21.7644	8.5062	1.7131	0.0080	1.7052	0.0146	0.0006	0.0139	1.6986	0.0073	1.6912	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0155	0.0154	0.0001	0.0096	0.0096	0.0000	0.0059	0.0058	0.0001	0.0025	0.0022	0.0003	0.0014	0.0014	0.0000	0.0010	0.0008	0.0003
25	64	90	107	0.1064	9	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	1649.5535	7.0027	6090893.4040	19.5198	1.1001	19910.9058	263278.5625	52550.2806	8573771.4976	120.5486	0.5587	22420.6205	2.1322	0.1202	2372.4555	194.2030	0.8335	23717.7788	0.0731	0.0798	0.0037	0.1092	0.1092	0.1192	0.0007	0.0000	0.0028	215.9169	0.0045	0.0038	-0.0000	24.6212	17.7708	21.7644	8.5062	2.1473	0.0099	2.1374	0.0146	0.0008	0.0137	2.1327	0.0091	2.1236	0.0004	0.0004	0.0000	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000	0.0178	0.0177	0.0001	0.0068	0.0068	0.0000	0.0110	0.0109	0.0001	0.0056	0.0051	0.0005	0.0037	0.0037	0.0000	0.0019	0.0014	0.0005
25	74	90	107	0.1289	12	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	2544.4704	0.5491	5359292.5042	22.7922	0.0107	43997.5116	237492.6355	47222.6871	6820811.6959	136.3125	0.0317	34998.4028	1.7095	0.0008	7580.5946	347.6571	0.0807	36003.5268	0.0536	0.0577	0.0065	0.0750	0.0749	0.1723	0.0015	0.0000	0.0053	4315.5645	0.0100	0.0109	-0.0000	24.6212	6.4059	21.7644	7.0728	1.7667	0.0004	1.7663	0.0135	0.0000	0.0135	1.7532	0.0004	1.7528	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.0130	0.0129	0.0001	0.0079	0.0079	0.0000	0.0050	0.0050	0.0000	0.0041	0.0037	0.0003	0.0029	0.0029	0.0000	0.0012	0.0009	0.0003
