branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
6	40	110	0.1013	6	3	2	1	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	81.5580	0.0000	5597.2174	34.0731	0.0000	9034.1308	103.1067	0.0000	5295.1196	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	6.0000	6.8242	2.9994	5.9752	0.0002	0.0000	1.4380	0.1875	0.0000	0.1875	1.2504	0.0000	1.2504	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0176	0.0174	0.0003	0.0055	0.0055	0.0000	0.0121	0.0119	0.0002	0.0039	0.0027	0.0012	0.0012	0.0012	0.0000	0.0027	0.0015	0.0012	
14	40	45	0.1012	4	2	1	3	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	53.6322	0.0000	4118.2042	15.6605	0.0000	3308.9009	84.3978	0.0000	4275.4166	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	3.9975	6.8242	6.0000	5.9752	8.9517	0.0000	1.4372	0.1878	0.0000	0.1878	1.2494	0.0000	1.2494	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0268	0.0264	0.0003	0.0120	0.0119	0.0001	0.0148	0.0145	0.0003	0.0062	0.0045	0.0017	0.0033	0.0031	0.0002	0.0028	0.0014	0.0015	
14	40	54	0.1012	4	2	0	3	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	22377.9192	0.0000	458461.2617	7068.5063	0.0000	87450.7548	32335.9688	0.0000	838931.2846	53.6322	0.0000	4118.2042	15.6605	0.0000	3308.9009	84.3978	0.0000	4275.4166	0.0024	0.0000	0.0090	0.0022	0.0000	0.0378	0.0026	0.0000	0.0051	inf	inf	0.0000	0.0000	3.9975	6.8242	1.5788	5.9752	1.4372	0.0000	1.4372	0.1878	0.0000	0.1878	1.2494	0.0000	1.2494	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0268	0.0264	0.0003	0.0120	0.0119	0.0001	0.0148	0.0145	0.0003	0.0083	0.0061	0.0022	0.0045	0.0042	0.0003	0.0038	0.0019	0.0020
14	45	103	0.1149	5	1	1	3	2	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	516.2037	0.0000	22032.5278	1.3447	0.0000	169.6102	622.8199	0.0000	23379.8959	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	3.9975	6.0000	3.0001	8.9517	6.0155	0.0000	2.9976	0.0013	0.0000	0.0013	2.9963	0.0000	2.9963	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0058	0.0057	0.0001	0.0010	0.0010	0.0000	0.0048	0.0047	0.0001	0.0039	0.0030	0.0008	0.0020	0.0019	0.0001	0.0018	0.0011	0.0007	
14	54	103	0.1149	5	1	0	3	2	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	896690.2844	0.0000	inf	1236.1116	0.0000	inf	inf	0.0000	inf	516.2037	0.0000	22032.5278	1.3447	0.0000	169.6102	622.8199	0.0000	23379.8959	0.0006	0.0007	0.0000	0.0011	0.0011	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	-0.0000	3.9975	6.0000	1.5788	14.9517	2.9976	0.0000	2.9976	0.0013	0.0000	0.0013	2.9963	0.0000	2.9963	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0058	0.0057	0.0001	0.0010	0.0010	0.0000	0.0048	0.0047	0.0001	0.0051	0.0040	0.0011	0.0027	0.0026	0.0001	0.0024	0.0015	0.0009
29	40	110	0.1013	6	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	81.5580	0.0000	5597.2174	34.0731	0.0000	9034.1308	103.1067	0.0000	5295.1196	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	6.0000	6.8242	2.9994	5.9752	0.0002	0.0000	1.4380	0.1875	0.0000	0.1875	1.2504	0.0000	1.2504	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0176	0.0174	0.0003	0.0055	0.0055	0.0000	0.0121	0.0119	0.0002	0.0032	0.0022	0.0010	0.0010	0.0010	0.0000	0.0022	0.0012	0.0010	
40	45	103	0.0924	4	2	1	3	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	488970370.7347	0.0000	inf	66085790.0528	0.0000	inf	inf	0.0000	inf	81.6260	0.0000	5595.1426	34.1781	0.0000	9016.0522	103.1001	0.0000	5293.7884	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	-0.0000	6.8242	6.0000	5.9752	8.9517	1.4382	0.0000	1.4382	0.1876	0.0000	0.1876	1.2506	0.0000	1.2506	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0176	0.0174	0.0003	0.0055	0.0055	0.0000	0.0121	0.0119	0.0002	0.0090	0.0063	0.0027	0.0029	0.0028	0.0001	0.0061	0.0034	0.0027
40	45	110	0.1013	6	3	2	2	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	81.5580	0.0000	5597.2174	34.0731	0.0000	9034.1308	103.1067	0.0000	5295.1196	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	6.8242	6.0000	2.9994	8.9517	0.0002	0.0000	1.4380	0.1875	0.0000	0.1875	1.2504	0.0000	1.2504	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0176	0.0174	0.0003	0.0055	0.0055	0.0000	0.0121	0.0119	0.0002	0.0031	0.0021	0.0009	0.0010	0.0010	0.0000	0.0021	0.0012	0.0009	
40	54	103	0.0924	4	2	0	3	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	652487501.1116	0.0000	inf	87859720.3304	0.0000	inf	inf	0.0000	inf	81.6260	0.0000	5595.1426	34.1781	0.0000	9016.0522	103.1001	0.0000	5293.7884	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	-0.0000	6.8242	6.0000	5.9752	14.9517	1.4382	0.0000	1.4382	0.1876	0.0000	0.1876	1.2506	0.0000	1.2506	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0176	0.0174	0.0003	0.0055	0.0055	0.0000	0.0121	0.0119	0.0002	0.0120	0.0083	0.0037	0.0039	0.0038	0.0001	0.0081	0.0045	0.0036
40	54	110	0.1013	6	3	1	2	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	81.5580	0.0000	5597.2174	34.0731	0.0000	9034.1308	103.1067	0.0000	5295.1196	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	6.8242	6.0000	2.9994	14.9517	0.0002	0.0000	1.4380	0.1875	0.0000	0.1875	1.2504	0.0000	1.2504	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0176	0.0174	0.0003	0.0055	0.0055	0.0000	0.0121	0.0119	0.0002	0.0041	0.0028	0.0013	0.0013	0.0013	0.0000	0.0028	0.0016	0.0012	
