branch_id_1	branch_id_2	branch_id_3	branch_id_4	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
7	50	61	74	0.1685	5	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	905.5692	0.0000	252026.9398	2.7485	0.0000	3687.4846	2985.9936	0.0000	294027.5257	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	3.0000	2.9626	13.8834	1.0292	3.0074	0.0000	2.9609	0.0063	0.0000	0.0063	2.9547	0.0000	2.9547	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0033	0.0033	0.0000	0.0023	0.0023	0.0000	0.0010	0.0010	0.0000	0.0186	0.0179	0.0007	0.0055	0.0055	0.0000	0.0130	0.0124	0.0007	
25	50	51	74	0.1647	6	2	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	2285.7453	0.0000	654797.6612	6.2334	0.0000	7284.8131	9714.2029	0.0000	804289.1203	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	3.0000	2.9626	4.0000	1.0292	1.0000	0.0000	2.9612	0.0062	0.0000	0.0062	2.9550	0.0000	2.9550	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0013	0.0000	0.0010	0.0010	0.0000	0.0003	0.0003	0.0000	0.0087	0.0084	0.0003	0.0025	0.0024	0.0000	0.0062	0.0059	0.0003	
25	50	61	74	0.1685	5	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	905.5692	0.0000	252026.9398	2.7485	0.0000	3687.4846	2985.9936	0.0000	294027.5257	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	-0.0000	3.0000	2.9626	13.8834	1.0292	3.0074	0.0000	2.9609	0.0063	0.0000	0.0063	2.9547	0.0000	2.9547	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0033	0.0033	0.0000	0.0023	0.0023	0.0000	0.0010	0.0010	0.0000	0.0199	0.0192	0.0008	0.0060	0.0059	0.0001	0.0140	0.0133	0.0007	
39	50	61	74	0.1685	5	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	567.7435	0.0000	159255.0946	1.7349	0.0000	2295.8301	1843.2657	0.0000	186265.5281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	5.0000	2.9626	13.8834	1.0292	3.0074	0.0000	2.9609	0.0063	0.0000	0.0063	2.9547	0.0000	2.9547	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0052	0.0000	0.0036	0.0036	0.0000	0.0016	0.0016	0.0000	0.0224	0.0215	0.0009	0.0067	0.0066	0.0001	0.0157	0.0149	0.0008	
44	50	61	74	0.1685	5	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	567.7435	0.0000	159255.0946	1.7349	0.0000	2295.8301	1843.2657	0.0000	186265.5281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	5.0000	2.9626	13.8834	1.0292	3.0074	0.0000	2.9609	0.0063	0.0000	0.0063	2.9547	0.0000	2.9547	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0052	0.0000	0.0036	0.0036	0.0000	0.0016	0.0016	0.0000	0.0155	0.0149	0.0006	0.0046	0.0046	0.0000	0.0109	0.0103	0.0006	
50	51	59	74	0.1647	6	2	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	631.4963	0.1613	189365.4831	1.7663	0.0002	1953.4569	2482.1870	0.6395	236904.0753	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3926.1407	-0.0007	0.0000	2.9626	4.0000	13.6491	1.0000	7.1035	0.0008	2.9599	0.0062	0.0000	0.0062	2.9544	0.0008	2.9537	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0047	0.0047	0.0000	0.0035	0.0035	0.0000	0.0012	0.0012	0.0000	0.0127	0.0122	0.0005	0.0036	0.0036	0.0000	0.0091	0.0086	0.0005	
50	51	60	74	0.1647	6	1	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	2285.7453	0.0000	654797.6612	6.2334	0.0000	7284.8131	9714.2029	0.0000	804289.1203	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	2.9626	4.0000	3.0000	1.0000	3.0000	0.0000	2.9612	0.0062	0.0000	0.0062	2.9550	0.0000	2.9550	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0013	0.0000	0.0010	0.0010	0.0000	0.0003	0.0003	0.0000	0.0060	0.0058	0.0002	0.0017	0.0017	0.0000	0.0043	0.0041	0.0002	
50	51	63	74	0.1647	6	2	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	2285.7453	0.0000	654797.6612	6.2334	0.0000	7284.8131	9714.2029	0.0000	804289.1203	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	2.9626	4.0000	3.0000	1.0000	5.0000	0.0000	2.9612	0.0062	0.0000	0.0062	2.9550	0.0000	2.9550	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0013	0.0000	0.0010	0.0010	0.0000	0.0003	0.0003	0.0000	0.0075	0.0072	0.0003	0.0021	0.0021	0.0000	0.0053	0.0051	0.0003	
50	51	66	74	0.1647	6	2	4	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	2285.7453	0.0000	654797.6612	6.2334	0.0000	7284.8131	9714.2029	0.0000	804289.1203	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	2.9626	4.0000	3.0000	1.0000	7.0000	0.0000	2.9612	0.0062	0.0000	0.0062	2.9550	0.0000	2.9550	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0013	0.0000	0.0010	0.0010	0.0000	0.0003	0.0003	0.0000	0.0087	0.0084	0.0003	0.0025	0.0024	0.0000	0.0062	0.0059	0.0003	
50	51	67	74	0.1647	6	1	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	799.9850	0.0000	235739.7478	2.2189	0.0000	2486.0240	3223.2060	0.0000	293281.3462	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	2.9626	4.0000	10.0000	1.0000	8.0000	0.0000	2.9612	0.0062	0.0000	0.0062	2.9550	0.0000	2.9550	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0037	0.0037	0.0000	0.0028	0.0028	0.0000	0.0009	0.0009	0.0000	0.0120	0.0115	0.0005	0.0034	0.0034	0.0000	0.0086	0.0081	0.0004	
