branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
0	36	47	0.2013	4	2	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.3505	0.2784	0.0000	0.2299	0.2093	0.0000	0.0009	inf	0.0000	0.0427	0.0433	0.0000	0.0656	0.0661	0.0000	0.0000	0.0000	0.0000	0.1217	0.1554	0.0004	0.2852	0.3158	0.0000	0.0001	0.0000	0.0005	0.0000	0.0007	-0.0097	-0.0005	9.4827	19.1910	5.8629	15.4767	0.0142	0.0142	0.0000	0.0142	0.0142	0.0000	0.0000	0.0000	0.0000	0.0052	0.0052	0.0000	0.0052	0.0052	0.0000	0.0000	0.0000	0.0000	0.3334	0.3287	0.0047	0.2169	0.2151	0.0017	0.1166	0.1136	0.0030	0.0425	0.0333	0.0092	0.0181	0.0164	0.0018	0.0244	0.0169	0.0075
22	36	41	0.2013	4	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	1441.0282	643.5648	88122171.0730	498.3740	444.4329	inf	9138238.4164	inf	103872629.1695	3.2585	1.8572	108.1471	2.7865	2.7057	15.1486	4.0766	0.3590	150.3941	0.0023	0.0029	0.0000	0.0056	0.0061	0.0000	0.0000	0.0000	0.0000	0.7780	0.0001	-0.4820	-0.0000	8.9809	19.1910	7.8171	15.4767	1.9490	1.0962	0.8528	1.0569	1.0196	0.0373	0.8921	0.0766	0.8155	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.5981	0.5902	0.0079	0.3793	0.3768	0.0025	0.2188	0.2134	0.0054	0.0945	0.0741	0.0205	0.0382	0.0351	0.0031	0.0563	0.0390	0.0173
22	36	47	0.2013	4	1	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	55.6083	43.2125	132307.9876	8.2777	7.6483	inf	743533.1508	inf	170329.5311	0.3041	0.3039	0.3201	0.1110	0.1117	0.0011	0.6757	0.6808	0.4854	0.0055	0.0070	0.0000	0.0134	0.0146	0.0000	0.0000	0.0000	0.0000	0.0143	0.0001	-0.0689	-0.0000	8.9809	19.1910	7.8171	15.4767	0.1027	0.1013	0.0014	0.0247	0.0247	0.0000	0.0781	0.0766	0.0014	0.0003	0.0003	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000	0.3378	0.3333	0.0045	0.2223	0.2207	0.0015	0.1155	0.1126	0.0030	0.0466	0.0362	0.0104	0.0190	0.0174	0.0016	0.0276	0.0188	0.0088
22	36	65	0.2013	4	1	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	7.5346	0.0050	inf	0.0045	0.0035	inf	inf	inf	inf	3.0180	0.0026	225.0617	0.0045	0.0038	0.1001	8.8353	0.0002	342.3020	0.4006	0.5142	0.0000	0.9841	1.0724	0.0000	0.0000	0.0000	0.0000	1186.7726	0.0000	0.3124	-0.0022	8.9809	19.1910	7.8171	15.4767	0.9939	0.0008	0.9931	0.0010	0.0008	0.0002	0.9930	0.0000	0.9929	0.0231	0.0231	0.0000	0.0231	0.0231	0.0000	0.0000	0.0000	0.0000	0.3293	0.3249	0.0044	0.2169	0.2154	0.0015	0.1124	0.1095	0.0029	0.0576	0.0448	0.0127	0.0234	0.0215	0.0019	0.0341	0.0233	0.0108
22	36	84	0.1412	4	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	26.1162	0.0295	534031891.1404	0.1074	0.0405	901968.4244	22523.8671	0.0002	inf	1.3231	0.0019	77.3429	0.0140	0.0055	1.6248	1.9888	0.0000	86.0847	0.0507	0.0638	0.0000	0.1304	0.1359	0.0000	0.0001	0.0001	0.0000	715.4563	0.0000	0.3392	-0.0009	8.9809	19.1910	7.8171	15.4767	1.0812	0.0015	1.0797	0.0039	0.0015	0.0023	1.0773	0.0000	1.0773	0.0091	0.0091	0.0000	0.0091	0.0091	0.0000	0.0000	0.0000	0.0000	0.8171	0.8032	0.0140	0.2754	0.2740	0.0014	0.5417	0.5292	0.0125	0.1806	0.1435	0.0371	0.0701	0.0673	0.0028	0.1105	0.0762	0.0342
25	36	41	0.2013	4	2	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	32.4016	0.0012	539.4335	0.1128	0.0010	3.0391	48.4668	0.0000	636.9496	2.5214	0.0000	201.0731	0.0002	0.0000	0.0292	6.6033	0.0000	290.1311	0.0778	0.0004	0.3727	0.0016	0.0008	0.0096	0.1362	0.0000	0.4555	5139811.9837	233.3876	0.3137	0.0075	5.8820	19.1910	11.6897	15.4767	0.9954	0.0000	0.9954	0.0000	0.0000	0.0000	0.9954	0.0000	0.9954	0.0083	0.0000	0.0082	0.0001	0.0000	0.0000	0.0082	0.0000	0.0082	0.3948	0.3898	0.0050	0.2441	0.2425	0.0015	0.1507	0.1473	0.0034	0.1064	0.0843	0.0221	0.0462	0.0421	0.0041	0.0602	0.0422	0.0180
25	41	84	0.1486	3	1	3	0	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	2.2574	0.0035	182.4283	0.0061	0.0061	0.0079	5.2997	0.0000	242.5571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	647.2835	0.3131	0.0000	5.8820	19.8695	24.9999	5.6991	16.6467	0.0015	0.9969	0.0016	0.0015	0.0000	0.9969	0.0000	0.9969	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4423	0.4368	0.0055	0.2542	0.2528	0.0014	0.1881	0.1840	0.0041	0.1046	0.0802	0.0244	0.0316	0.0277	0.0039	0.0730	0.0525	0.0204	
36	41	84	0.2013	3	1	3	0	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	0.0000	inf	0.8632	0.0007	61.6828	0.0013	0.0013	0.0047	1.9603	0.0000	83.4042	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1221.2935	0.3146	0.0000	19.1910	19.8695	24.9999	5.6991	16.6467	0.0008	0.9999	0.0008	0.0008	0.0000	0.9999	0.0000	0.9999	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1593	1.1431	0.0162	0.6493	0.6450	0.0042	0.5101	0.4981	0.0120	0.2135	0.1710	0.0425	0.0882	0.0816	0.0066	0.1253	0.0894	0.0359	
36	79	84	0.2517	4	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	64.8394	52.3751	13032.6835	41.3425	39.9789	611.7655	2044.3878	0.0000	45887.9603	1.1605	1.1754	0.0831	1.9057	1.9168	0.0361	0.0026	0.0000	0.0997	0.0179	0.0224	0.0000	0.0461	0.0479	0.0001	0.0000	0.0000	0.0000	0.0010	0.0001	-0.6771	-0.0003	19.1910	12.7793	15.4767	5.3595	0.9901	0.9891	0.0010	0.9892	0.9891	0.0001	0.0009	0.0000	0.0009	0.0027	0.0027	0.0000	0.0027	0.0027	0.0000	0.0000	0.0000	0.0000	0.8532	0.8415	0.0117	0.5191	0.5160	0.0030	0.3341	0.3255	0.0086	0.1528	0.1219	0.0310	0.0593	0.0570	0.0023	0.0935	0.0648	0.0287
41	79	84	0.1673	3	0	3	0	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	0.0115	0.0040	0.4797	0.0156	0.0157	0.0076	0.0102	0.0000	0.5389	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9447	-0.0002	0.0000	19.8695	12.7793	24.9999	5.3595	16.6467	0.0029	0.0056	0.0029	0.0029	0.0000	0.0056	0.0000	0.0056	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7420	0.7302	0.0118	0.1865	0.1852	0.0013	0.5554	0.5450	0.0105	0.1151	0.0867	0.0284	0.0311	0.0273	0.0038	0.0840	0.0594	0.0246	
