branch_id_1	branch_id_2	branch_id_3	branch_id_4	branch_id_5	branch_id_6	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
4	27	47	56	81	86	0.3796	7	3	3	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	3566.0813	888.6580	45700144.9671	3.9277	0.2578	132976.2592	14159.9912	3531.1017	70508823.4625	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0131	-0.1516	0.0000	16.0715	5.9998	6.3075	2.0047	5.1100	0.9858	2.9703	0.0033	0.0002	0.0030	3.9528	0.9856	2.9672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0011	0.0000	0.0008	0.0008	0.0000	0.0003	0.0003	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	
4	27	47	56	81	93	0.3796	7	2	4	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1504.9839	377.1085	12832650.3788	1.4538	0.1007	42723.7388	9150.9232	2294.9717	18342936.4693	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9912	-0.1545	0.0000	16.0715	5.9998	6.3075	2.0047	5.1100	0.9753	2.9173	0.0031	0.0002	0.0029	3.8895	0.9751	2.9144	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0026	0.0026	0.0000	0.0022	0.0022	0.0000	0.0004	0.0004	0.0000	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	
4	27	47	56	86	93	0.3796	7	3	4	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	3894.1718	982.1606	24337265.3870	4.2789	0.2709	130888.6305	10695.1234	2699.2820	29044280.7363	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9654	-0.1618	0.0000	16.0715	5.9998	6.3075	2.0047	5.1100	0.9876	2.9286	0.0027	0.0002	0.0026	3.9134	0.9874	2.9260	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0010	0.0000	0.0006	0.0006	0.0000	0.0004	0.0004	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	
4	27	47	81	86	93	0.3796	7	2	3	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	2455.4068	614.3374	32542005.1873	1.7777	0.1428	72735.3811	11134.9851	2787.3533	47111365.0097	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9971	-0.1535	0.0000	16.0715	5.9998	6.3075	2.0047	5.1100	0.9767	2.9273	0.0022	0.0002	0.0020	3.9018	0.9765	2.9253	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0016	0.0000	0.0012	0.0012	0.0000	0.0004	0.0004	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	
4	27	56	81	86	93	0.3738	7	2	4	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1882.1764	1.4689	22787386.1235	1.6572	0.0132	63917.2192	11293.9659	8.7572	30760657.6078	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1280.4327	0.8181	0.0000	16.0715	5.9998	6.0227	2.0047	1.0792	0.0030	3.8912	0.0029	0.0000	0.0028	3.8914	0.0030	3.8883	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	0.0021	0.0000	0.0017	0.0017	0.0000	0.0003	0.0003	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	
4	31	47	56	81	86	0.3796	7	3	3	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	2473.5064	616.3733	37602068.1224	2.8075	0.1843	91431.1853	9027.4464	2251.0410	64974686.9455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0132	-0.1516	0.0000	16.0715	10.9999	6.3075	9.0032	5.1100	0.9858	2.9704	0.0033	0.0002	0.0030	3.9530	0.9856	2.9674	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0016	0.0000	0.0012	0.0012	0.0000	0.0004	0.0004	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	
4	31	47	56	81	93	0.3796	7	2	4	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1116.3241	279.7096	12506589.6381	1.1116	0.0770	36627.4417	5892.7123	1477.6040	18997182.4681	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9913	-0.1545	0.0000	16.0715	10.9999	6.3075	9.0032	5.1100	0.9753	2.9175	0.0031	0.0002	0.0029	3.8896	0.9751	2.9145	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0035	0.0035	0.0000	0.0028	0.0028	0.0000	0.0007	0.0007	0.0000	0.0003	0.0003	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000	
4	31	47	56	86	93	0.3796	7	3	4	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	2840.8319	716.4724	19730018.9166	3.3733	0.2135	86950.8441	6902.3069	1741.8872	24600430.3934	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9655	-0.1618	0.0000	16.0715	10.9999	6.3075	9.0032	5.1100	0.9876	2.9287	0.0027	0.0002	0.0026	3.9136	0.9874	2.9261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0014	0.0000	0.0008	0.0008	0.0000	0.0006	0.0006	0.0000	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	
4	31	47	81	86	93	0.3796	7	2	3	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1734.7063	434.0077	27198575.2071	1.2945	0.1040	50766.2027	7118.3468	1781.7632	43206068.2417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9971	-0.1535	0.0000	16.0715	10.9999	6.3075	9.0032	5.1100	0.9767	2.9274	0.0022	0.0002	0.0020	3.9019	0.9766	2.9254	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0023	0.0023	0.0000	0.0017	0.0017	0.0000	0.0005	0.0005	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	
4	31	56	81	86	93	0.3738	7	2	4	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1393.4269	1.0875	22008384.4384	1.2649	0.0101	51748.7185	7268.8653	5.6357	31867239.4418	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1280.3653	0.8181	0.0000	16.0715	10.9999	6.0227	9.0032	1.0792	0.0030	3.8913	0.0029	0.0000	0.0028	3.8915	0.0030	3.8885	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0028	0.0028	0.0000	0.0023	0.0023	0.0000	0.0005	0.0005	0.0000	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	
