branch_id_1	branch_id_2	branch_id_3	branch_id_4	branch_id_5	branch_id_6	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
20	37	41	56	58	76	0.2604	9	3	5	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.5304	0.0209	37.9511	0.0002	0.0001	inf	0.3747	0.0194	63.6181	60067.6880	4.0731	277335336.1240	16.9551	0.0155	inf	87145.7500	5.9033	279098835.9550	113256.0459	194.5858	7307706.1860	74598.0778	160.6830	22356250.8463	232552.4260	304.6885	4387096.2300	14749.5508	590.1834	-0.0000	0.7395	9.0000	7.9991	13.9529	5.9237	3.9812	0.0003	3.9809	0.0003	0.0000	0.0003	3.9808	0.0003	3.9806	1.8114	0.0031	1.8083	0.9011	0.0019	0.8992	0.9103	0.0011	0.9092	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	37	41	56	58	96	0.2604	11	4	5	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.3969	0.0001	100.4105	0.0000	0.0000	inf	0.2751	0.0128	92.5739	110410.0695	7.4865	506425520.3968	9.0513	0.0324	inf	159198.0153	10.7816	510256117.4865	278177.1772	141207.7287	5043550.5138	181460.7836	181767.1370	85651.8779	578743.6746	843.7057	5511877.1192	14750.0299	1.0266	-0.0000	-0.1521	9.0000	7.9991	13.9529	5.9237	3.9854	0.0003	3.9851	0.0001	0.0000	0.0001	3.9853	0.0003	3.9850	1.8219	0.8990	0.9229	0.8991	0.8978	0.0014	0.9228	0.0012	0.9216	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	37	41	56	76	96	0.2192	11	3	6	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	0.6777	0.0000	134.5335	0.0004	0.0000	inf	0.3709	0.0000	121.5954	74936.6765	0.0011	305413581.0349	30.1206	0.0052	inf	95820.6241	0.0000	306838194.7551	110575.4456	56328.2845	2270167.4080	70207.4461	70185.1248	77095.7720	258321.1233	11.6363	2523435.7131	65792994.5225	1.0124	0.0002	-0.1683	9.0000	7.9991	13.9529	5.9237	3.9912	0.0000	3.9912	0.0003	0.0000	0.0003	3.9909	0.0000	3.9909	1.9355	0.9618	0.9737	0.9652	0.9618	0.0034	0.9703	0.0000	0.9703	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	37	41	58	76	96	0.2604	11	4	5	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.2644	0.0000	86.4069	0.0001	0.0000	inf	0.2412	0.0114	79.4861	89685.3085	6.0833	406255364.1547	26.3279	0.0286	inf	127908.6741	8.6653	408862086.5045	339155.9468	174657.4635	4701654.3085	248612.8074	248904.2452	187904.2010	530302.6501	757.8393	5143818.2379	14745.1504	1.0151	-0.0000	-0.1556	9.0000	7.9991	13.9529	5.9237	3.9801	0.0003	3.9798	0.0003	0.0000	0.0003	3.9797	0.0003	3.9795	1.8035	0.8950	0.9085	0.8971	0.8938	0.0032	0.9064	0.0012	0.9052	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	41	56	58	76	96	0.2604	10	4	5	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.8030	0.0001	166.9546	0.0005	0.0000	inf	0.4273	0.0038	149.4701	129858.8289	8.8081	528947806.4823	51.8641	0.0563	inf	166404.4798	11.2728	531069723.0973	161722.5605	82039.4800	3168212.9363	100912.3524	100920.9142	98571.5495	389392.4083	3003.7507	3553015.4821	14745.7231	1.0235	-0.0000	-0.1515	9.0000	13.0007	13.9529	7.6556	3.9806	0.0003	3.9803	0.0003	0.0000	0.0003	3.9802	0.0003	3.9799	1.7990	0.8890	0.9100	0.8859	0.8828	0.0032	0.9131	0.0063	0.9068	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
37	41	46	56	58	76	0.2604	9	2	5	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.7146	0.0282	51.1395	0.0003	0.0001	inf	0.5056	0.0261	85.8931	75400.7536	5.1128	347797784.9865	21.2480	0.0194	inf	109472.2263	7.4158	350024635.5709	105507.7252	181.2762	6800967.7887	69508.7254	149.7163	21012178.6159	216505.9064	283.7005	4075121.2324	14749.5508	590.1834	-0.0000	0.7395	7.9991	13.0007	5.9237	7.6556	3.9812	0.0003	3.9809	0.0003	0.0000	0.0003	3.9808	0.0003	3.9806	1.8114	0.0031	1.8083	0.9011	0.0019	0.8992	0.9103	0.0011	0.9092	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
37	41	46	56	58	96	0.2604	11	3	5	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.5348	0.0001	135.4590	0.0001	0.0000	inf	0.3712	0.0172	125.0451	138574.6341	9.3963	635051344.0525	11.3415	0.0407	inf	199953.1404	13.5418	639881166.6183	259104.1457	131533.6558	4688144.5051	169054.4340	169334.0283	80662.0439	538712.0593	785.5880	5117202.0929	14750.0299	1.0266	-0.0000	-0.1521	7.9991	13.0007	5.9237	7.6556	3.9854	0.0003	3.9851	0.0001	0.0000	0.0001	3.9853	0.0003	3.9850	1.8219	0.8990	0.9229	0.8991	0.8978	0.0014	0.9228	0.0012	0.9216	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
37	41	46	56	76	96	0.2310	11	2	6	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	0.9147	0.0000	181.5886	0.0006	0.0000	inf	0.5009	0.0000	164.2403	94099.0780	0.0014	383032539.3924	37.7725	0.0066	inf	120368.0778	0.0000	384813392.1949	102876.4680	52408.0686	2109342.0641	65320.6332	65298.8335	72081.0771	240315.1607	10.8276	2342990.1374	65792994.5225	1.0124	0.0002	-0.1683	7.9991	13.0007	5.9237	7.6556	3.9912	0.0000	3.9912	0.0003	0.0000	0.0003	3.9909	0.0000	3.9909	1.9355	0.9618	0.9737	0.9652	0.9618	0.0034	0.9703	0.0000	0.9703	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
37	41	46	58	76	96	0.2604	11	3	5	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.3561	0.0000	116.5677	0.0001	0.0000	inf	0.3255	0.0154	107.3679	112580.8847	7.6363	509460570.5796	32.9965	0.0358	inf	160671.4364	10.8849	512751349.7325	316144.6097	162824.2102	4370513.5532	231894.9944	232156.5785	176896.5919	493646.8803	705.6697	4775647.0899	14745.1504	1.0151	-0.0000	-0.1556	7.9991	13.0007	5.9237	7.6556	3.9801	0.0003	3.9798	0.0003	0.0000	0.0003	3.9797	0.0003	3.9795	1.8035	0.8950	0.9085	0.8971	0.8938	0.0032	0.9064	0.0012	0.9052	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
37	41	51	56	58	76	0.2604	9	2	5	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.6421	0.0253	45.8829	0.0003	0.0001	inf	0.4539	0.0235	76.8374	75400.7536	5.1128	347797784.9865	21.2480	0.0194	inf	109472.2263	7.4158	350024635.5709	117420.7343	201.7396	7580124.9812	77331.3007	166.5730	23065681.4880	241199.4205	315.9977	4555391.5282	14749.5508	590.1834	-0.0000	0.7395	7.9991	13.0007	5.9237	7.6556	3.9812	0.0003	3.9809	0.0003	0.0000	0.0003	3.9808	0.0003	3.9806	1.8114	0.0031	1.8083	0.9011	0.0019	0.8992	0.9103	0.0011	0.9092	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
