branch_id_1	branch_id_2	branch_id_3	branch_id_4	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
4	14	21	75	0.4316	6	0	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	93908.9988	945.6770	35055754.3943	1792.1479	94.7371	15323509.9166	2114513.8243	inf	33666307.1672	11.6292	0.1207	2243.1747	0.2958	0.0158	298.9753	27.9154	0.2729	2477.6502	0.0001	0.0001	0.0001	0.0002	0.0002	0.0000	0.0000	0.0000	0.0001	95.8697	0.0316	0.0684	-0.0000	14.9853	21.4133	17.5113	22.6375	1.0698	0.0110	1.0588	0.0160	0.0009	0.0152	1.0538	0.0102	1.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0920	0.0915	0.0005	0.0542	0.0542	0.0001	0.0377	0.0373	0.0004	0.0353	0.0332	0.0021	0.0257	0.0253	0.0004	0.0096	0.0079	0.0017
4	21	47	75	0.3730	9	1	4	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	58.7165	3.3340	14952.4871	0.6997	0.1240	422.7711	140.3572	7.8768	18930.4814	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.6768	0.0210	-0.0000	14.9853	14.3152	5.9299	8.5789	3.9551	0.0672	1.1202	0.0083	0.0015	0.0068	1.1791	0.0657	1.1134	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0202	0.0201	0.0001	0.0118	0.0118	0.0000	0.0084	0.0083	0.0001	0.0048	0.0044	0.0004	0.0032	0.0031	0.0000	0.0016	0.0012	0.0004	
4	21	74	75	0.4846	6	1	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	82726.7702	4396.3775	16646917.4217	4216.0055	3277.5012	5107551.3692	607194.9280	inf	16623656.9227	11.0477	0.5755	2899.3054	0.6802	0.5367	121.9246	26.5863	0.6339	3577.6372	0.0001	0.0001	0.0002	0.0002	0.0002	0.0000	0.0000	0.0000	0.0002	18.2675	0.0868	0.0208	-0.0000	14.9853	14.3152	17.5113	8.5789	0.9326	0.0484	0.8842	0.0344	0.0271	0.0073	0.8982	0.0213	0.8769	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0844	0.0841	0.0003	0.0506	0.0506	0.0001	0.0338	0.0335	0.0002	0.0375	0.0352	0.0023	0.0287	0.0282	0.0005	0.0089	0.0071	0.0018
14	15	21	47	0.5936	8	1	4	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	134.5418	0.0000	25039.4499	4.7218	0.0000	2780.4372	256.1444	0.0000	29056.0018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.1393	0.0000	21.4133	8.2649	14.3152	7.5070	8.5789	0.0000	1.8766	0.0319	0.0000	0.0319	1.8448	0.0000	1.8448	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0139	0.0139	0.0001	0.0067	0.0067	0.0000	0.0072	0.0071	0.0001	0.0027	0.0025	0.0002	0.0019	0.0018	0.0000	0.0008	0.0007	0.0001	
14	21	47	75	0.5692	8	1	4	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	7844278.3238	508527.0498	inf	160931.3011	39672.8024	inf	inf	inf	inf	60.3114	4.1562	7570.1298	1.6393	0.4093	836.4146	114.0458	7.6274	8275.0501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.6197	0.0000	0.0138	-0.0000	21.4133	14.3152	22.6375	8.5789	2.3758	0.1625	2.2132	0.0309	0.0077	0.0232	2.3449	0.1548	2.1901	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0394	0.0391	0.0003	0.0188	0.0188	0.0000	0.0206	0.0203	0.0003	0.0102	0.0096	0.0006	0.0077	0.0076	0.0001	0.0025	0.0020	0.0005
14	21	47	85	0.5692	9	1	4	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	49449009.5856	0.0000	inf	1169413.3566	0.0000	inf	inf	0.0000	inf	87.6315	0.0000	22805.4054	2.5288	0.0000	2359.6011	216.7813	0.0000	26937.4228	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0535	0.1398	-0.0000	21.4133	14.3152	22.6375	8.5789	1.8841	0.0000	1.8841	0.0328	0.0000	0.0328	1.8514	0.0000	1.8514	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0215	0.0214	0.0001	0.0130	0.0129	0.0000	0.0085	0.0085	0.0001	0.0040	0.0037	0.0002	0.0031	0.0031	0.0000	0.0009	0.0007	0.0002
14	21	47	91	0.5692	8	1	4	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	209.9484	1.3433	51174.3467	8.3830	1.1927	5214.5612	432.1111	1.5103	61085.1981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	155.9279	0.1144	0.0000	21.4133	14.3152	5.9299	8.5789	3.9551	0.0107	1.6758	0.0353	0.0050	0.0303	1.6512	0.0057	1.6455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0080	0.0080	0.0000	0.0042	0.0042	0.0000	0.0038	0.0038	0.0000	0.0029	0.0028	0.0001	0.0024	0.0024	0.0000	0.0005	0.0004	0.0001	
15	21	27	85	0.3606	9	0	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	764566.2216	0.0000	10076486873.5418	2504.3435	0.0000	23311136.9043	3681509.4725	0.0000	inf	194.9305	0.0000	41891.1127	0.8074	0.0000	522.5552	352.5039	0.0000	49121.0535	0.0003	0.0003	0.0000	0.0003	0.0003	0.0000	0.0001	0.0001	0.0000	inf	0.0015	0.2181	-0.0000	8.2649	14.3152	7.5070	8.5789	2.9377	0.0000	2.9377	0.0055	0.0000	0.0055	2.9323	0.0000	2.9323	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0151	0.0150	0.0001	0.0068	0.0067	0.0000	0.0083	0.0083	0.0001	0.0038	0.0035	0.0003	0.0027	0.0026	0.0001	0.0011	0.0008	0.0003
15	21	47	75	0.3363	8	1	4	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	211.1032	71.6350	20901.5979	0.4748	0.0490	288.7581	331.8743	113.0218	22700.8059	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9668	-0.7767	-0.0000	8.2649	14.3152	5.9299	8.5789	3.9551	0.9960	1.9589	0.0024	0.0002	0.0022	2.9524	0.9957	1.9567	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0140	0.0139	0.0001	0.0051	0.0051	0.0000	0.0089	0.0088	0.0001	0.0024	0.0022	0.0002	0.0015	0.0015	0.0000	0.0009	0.0007	0.0002	
15	21	47	85	0.3606	9	1	4	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	319087764.9241	0.0000	5776239376.1521	963872.6727	0.0000	12039673.9191	inf	0.0000	inf	430.2984	0.0000	89940.5121	1.8360	0.0000	1154.6240	777.3713	0.0000	105453.9738	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	inf	inf	0.2179	0.0000	8.2649	14.3152	7.5070	8.5789	2.9361	0.0000	2.9361	0.0056	0.0000	0.0056	2.9305	0.0000	2.9305	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0068	0.0068	0.0000	0.0031	0.0030	0.0000	0.0038	0.0037	0.0000	0.0011	0.0010	0.0001	0.0008	0.0007	0.0000	0.0003	0.0002	0.0001
