branch_id_1	branch_id_2	branch_id_3	branch_id_4	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
12	16	25	35	0.1549	12	0	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	24.5473	7.9795	6756.2315	19.9285	10.2936	34468.0864	31.1819	4.6377	4761.5485	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0839	0.6458	0.0000	7.0902	19.9145	16.4298	11.3578	14.5163	0.9992	2.0823	1.4749	0.7616	0.7133	1.6066	0.2376	1.3690	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1255	0.1252	0.0003	0.0740	0.0740	0.0000	0.0515	0.0512	0.0003	0.0019	0.0015	0.0003	0.0008	0.0008	0.0000	0.0010	0.0007	0.0003	
12	16	25	38	0.1549	12	0	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	7.2740	6.5574	692.4471	6.9072	6.8519	111.8814	8.2046	5.8091	1020.9342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1105	-0.3432	0.0000	7.0902	19.9145	16.4298	11.3578	14.5163	0.8427	0.0931	0.6373	0.6319	0.0054	0.2985	0.2108	0.0876	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1287	0.1285	0.0001	0.0923	0.0922	0.0000	0.0364	0.0363	0.0001	0.0014	0.0012	0.0002	0.0006	0.0006	0.0000	0.0008	0.0006	0.0002	
12	16	25	42	0.1912	14	0	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	6175586.0750	inf	293035637.0005	4765316.5671	inf	171753352.5282	inf	inf	inf	26.5102	8.9280	10482.9837	31.9127	8.9639	81410.1450	9.5801	8.8149	135.1885	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	1.9743	inf	0.5874	0.0000	7.0902	19.9145	5.8876	11.3578	2.9720	0.9992	1.9728	2.7122	0.7616	1.9506	0.2598	0.2376	0.0222	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1121	0.1119	0.0002	0.0850	0.0850	0.0000	0.0271	0.0270	0.0002	0.0020	0.0017	0.0002	0.0012	0.0012	0.0000	0.0008	0.0005	0.0002
12	16	25	74	0.1549	12	0	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	47.8454	25.6451	7962.4073	29.1083	6.3611	102058.9741	84.7366	63.9056	2712.2917	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8709	-0.0014	-0.0000	7.0902	19.9145	16.4298	11.3578	14.5163	1.1527	1.0039	0.8701	0.1901	0.6800	1.2865	0.9626	0.3239	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0451	0.0449	0.0001	0.0299	0.0299	0.0000	0.0152	0.0151	0.0001	0.0006	0.0005	0.0001	0.0003	0.0003	0.0000	0.0003	0.0002	0.0001	
12	16	25	85	0.1659	12	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	42.0770	33.7845	2753.9859	22.9272	22.4163	1915.9492	73.6210	52.6492	2802.8225	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2493	-0.5466	-0.0000	7.0902	19.9145	16.4298	11.3578	14.5163	1.6410	0.4090	0.6951	0.6794	0.0157	1.3550	0.9616	0.3934	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0487	0.0486	0.0001	0.0303	0.0303	0.0000	0.0184	0.0183	0.0001	0.0009	0.0008	0.0001	0.0006	0.0006	0.0000	0.0003	0.0002	0.0001	
12	16	35	38	0.1549	12	0	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	5.3428	4.8106	566.8144	5.1109	5.0698	81.9714	5.9139	4.1715	890.9323	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1117	-0.3426	0.0000	7.0902	19.9145	26.4625	11.3578	14.1748	0.8428	0.0941	0.6374	0.6320	0.0055	0.2995	0.2109	0.0887	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1754	0.1752	0.0002	0.1247	0.1247	0.0001	0.0506	0.0506	0.0001	0.0016	0.0014	0.0002	0.0006	0.0006	0.0000	0.0010	0.0007	0.0002	
12	16	35	74	0.1549	12	0	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	35.9993	19.2928	6501.4270	22.4964	4.9265	73530.1987	60.5916	45.6316	2234.0304	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8708	-0.0015	-0.0000	7.0902	19.9145	26.4625	11.3578	14.1748	1.1536	1.0045	0.8706	0.1906	0.6800	1.2875	0.9630	0.3245	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0599	0.0598	0.0002	0.0387	0.0387	0.0000	0.0212	0.0211	0.0001	0.0007	0.0006	0.0001	0.0004	0.0004	0.0000	0.0003	0.0002	0.0001	
12	16	35	85	0.1659	12	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	31.0041	24.8615	2083.4639	17.2075	16.8249	1362.9397	52.5837	37.5194	2127.9204	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2508	-0.5453	0.0000	7.0902	19.9145	26.4625	11.3578	14.1748	1.6413	0.4117	0.6950	0.6794	0.0156	1.3579	0.9619	0.3960	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0662	0.0660	0.0002	0.0404	0.0404	0.0000	0.0258	0.0256	0.0002	0.0010	0.0009	0.0001	0.0006	0.0006	0.0000	0.0004	0.0003	0.0001	
12	25	35	38	0.1408	10	0	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	6.0263	5.4324	579.9345	5.7348	5.6888	96.3571	6.7598	4.7857	841.6281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1105	-0.3432	0.0000	7.0902	16.4298	26.4625	14.5163	14.1748	0.8428	0.0931	0.6374	0.6319	0.0054	0.2985	0.2109	0.0877	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1553	0.1551	0.0002	0.1111	0.1111	0.0001	0.0442	0.0441	0.0001	0.0019	0.0016	0.0002	0.0007	0.0007	0.0000	0.0012	0.0010	0.0002	
12	25	35	74	0.1408	10	0	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	39.6811	21.2694	6745.0538	24.2543	5.3008	91275.7934	69.6290	52.5017	2291.0799	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8708	-0.0015	0.0000	7.0902	16.4298	26.4625	14.5163	14.1748	1.1529	1.0039	0.8701	0.1901	0.6800	1.2868	0.9628	0.3239	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0544	0.0542	0.0001	0.0359	0.0359	0.0000	0.0185	0.0183	0.0001	0.0007	0.0006	0.0001	0.0004	0.0004	0.0000	0.0003	0.0003	0.0001	
