branch_id_1	branch_id_2	branch_id_3	branch_id_4	branch_id_5	branch_id_6	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
11	14	22	40	52	62	0.1756	6	2	5	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1392.4855	723.5862	8879406.3797	214.6053	148.0187	1436213.1581	3387.5308	1698.5351	13578140.3239	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9246	-0.7636	0.0000	16.0371	17.0002	10.7427	16.9998	9.8710	1.0761	0.9949	0.2007	0.1384	0.0623	1.8703	0.9377	0.9326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0015	0.0000	0.0009	0.0009	0.0000	0.0006	0.0006	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11	14	22	52	62	88	0.1756	6	1	5	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.3661	inf	171.9959	inf	inf	inf	0.2709	inf	248.9535	1899.5746	285.4311	21270133.7686	259.4290	129.3838	2774571.2162	4688.7177	550.8175	33042359.0225	5188.1455	0.0000	123666.5410	0.0000	0.0000	0.0000	17307.8230	0.0000	132725.0283	5.6556	inf	0.0016	0.0000	16.0371	17.0002	21.8427	16.9998	2.4025	0.3610	2.0415	0.2066	0.1030	0.1036	2.1959	0.2579	1.9379	0.2999	0.0000	0.2999	0.0000	0.0000	0.0000	0.2999	0.0000	0.2999	0.0013	0.0013	0.0000	0.0008	0.0008	0.0000	0.0005	0.0005	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	19	22	26	41	52	0.1788	8	0	4	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.3365	inf	119.8229	inf	inf	inf	0.3862	inf	169.1693	2244.1209	383.6394	24005265.7971	311.9457	180.0470	2660389.1004	5239.5743	699.2913	37588261.1672	6669.1915	0.0000	200339.6156	0.0000	0.0000	0.0000	13565.4419	0.0000	222193.1474	4.8500	inf	-0.0423	0.0000	16.0371	14.0003	21.8427	15.9999	2.1123	0.3611	1.7512	0.1785	0.1030	0.0755	1.9338	0.2581	1.6758	0.3189	0.0000	0.3189	0.0000	0.0000	0.0000	0.3189	0.0000	0.3189	0.0009	0.0009	0.0000	0.0006	0.0006	0.0000	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	19	22	26	51	52	0.1788	8	0	4	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.3113	inf	111.1904	inf	inf	inf	0.3570	inf	156.7292	2040.2385	348.7850	21898506.8315	283.8149	163.8106	2433404.2007	4758.0895	635.0305	34231265.1760	6553.2906	0.0000	196946.0096	0.0000	0.0000	0.0000	13326.6539	0.0000	218410.2816	4.8500	inf	-0.0423	0.0000	16.0371	14.0003	21.8427	15.9999	2.1123	0.3611	1.7512	0.1785	0.1030	0.0755	1.9338	0.2581	1.6758	0.3189	0.0000	0.3189	0.0000	0.0000	0.0000	0.3189	0.0000	0.3189	0.0010	0.0010	0.0000	0.0006	0.0006	0.0000	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	19	22	26	52	62	0.1788	8	1	5	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.3554	inf	159.2158	inf	inf	inf	0.2460	inf	230.9136	3878.5516	663.8176	40185451.1615	536.6626	309.9516	4496552.8964	9135.4276	1220.5000	62558288.8055	10913.0096	0.0000	252396.1084	0.0000	0.0000	0.0000	37135.2524	0.0000	270916.4831	4.8433	inf	-0.0427	0.0000	16.0371	14.0003	21.8427	15.9999	2.1091	0.3610	1.7482	0.1784	0.1030	0.0754	1.9307	0.2579	1.6728	0.2979	0.0000	0.2979	0.0000	0.0000	0.0000	0.2979	0.0000	0.2979	0.0005	0.0005	0.0000	0.0003	0.0003	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	19	22	26	52	88	0.1788	8	0	5	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.4370	inf	154.1472	inf	inf	inf	0.5035	inf	217.8604	2110.7666	360.8420	22626358.5518	293.5450	169.4266	2511763.7499	4924.6733	657.2634	35391530.5605	4830.2214	0.0000	146784.0758	0.0000	0.0000	0.0000	9781.7096	0.0000	162450.4707	4.8500	inf	-0.0423	0.0000	16.0371	14.0003	21.8427	15.9999	2.1123	0.3611	1.7512	0.1785	0.1030	0.0755	1.9338	0.2581	1.6758	0.3189	0.0000	0.3189	0.0000	0.0000	0.0000	0.3189	0.0000	0.3189	0.0010	0.0010	0.0000	0.0006	0.0006	0.0000	0.0004	0.0004	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	19	22	26	52	89	0.1788	8	0	5	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.3669	inf	130.3504	inf	inf	inf	0.4216	inf	183.9806	2102.6986	359.4627	22543041.9267	292.4318	168.7841	2502790.4602	4905.6187	654.7203	35258743.8193	5731.6221	0.0000	172941.8938	0.0000	0.0000	0.0000	11635.0921	0.0000	191643.7620	4.8500	inf	-0.0423	0.0000	16.0371	14.0003	21.8427	15.9999	2.1123	0.3611	1.7512	0.1785	0.1030	0.0755	1.9338	0.2581	1.6758	0.3189	0.0000	0.3189	0.0000	0.0000	0.0000	0.3189	0.0000	0.3189	0.0010	0.0010	0.0000	0.0006	0.0006	0.0000	0.0004	0.0004	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	19	22	26	62	67	0.1788	8	1	4	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	1.1795	631.0051	240.7358	0.5800	0.4835	inf	0.9730	inf	241.0757	11768.2162	2371.0376	58214677.3725	7.7668	6.4838	inf	13276.3177	2674.3064	58822032.8917	9976.8956	3.7576	241819.7305	13.3906	13.4089	0.0000	13644.0767	0.0000	243998.1951	3.9641	2768.3713	-0.2049	-0.0002	16.0371	14.0003	21.8427	15.9999	4.0547	0.8168	3.2379	0.0003	0.0003	0.0001	4.0544	0.8165	3.2378	0.5858	0.0002	0.5856	0.0002	0.0002	0.0000	0.5856	0.0000	0.5856	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000	0.0003	0.0003	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	19	22	40	52	62	0.1788	6	2	5	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1646.9471	855.8140	10465187.6607	253.6311	174.9359	1687336.0883	4011.6819	2011.4902	16035298.8827	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9246	-0.7636	-0.0000	16.0371	14.0003	10.7427	15.9999	9.8710	1.0761	0.9949	0.2007	0.1384	0.0623	1.8703	0.9377	0.9326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0013	0.0000	0.0008	0.0008	0.0000	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11	19	22	41	52	62	0.1788	6	1	4	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.3014	inf	141.8439	inf	inf	inf	0.2238	inf	205.5274	2388.3136	358.8694	26588613.3538	325.7830	162.4762	3452121.1212	5907.2259	693.9648	41428285.1731	7925.2064	0.0000	187449.8643	0.0000	0.0000	0.0000	26398.8475	0.0000	201570.5917	5.6556	inf	0.0016	0.0000	16.0371	14.0003	21.8427	15.9999	2.4025	0.3610	2.0415	0.2066	0.1030	0.1036	2.1959	0.2579	1.9379	0.2999	0.0000	0.2999	0.0000	0.0000	0.0000	0.2999	0.0000	0.2999	0.0010	0.0010	0.0000	0.0006	0.0006	0.0000	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
