branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
9	17	38	1.3199	9	2	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	2005.3365	5719.5724	7341.2819	3634.6674	10400.1694	24419.7192	0.1338	0.0000	1.6560	45.2817	20.9969	1521.4448	89.4907	41.0940	7434.5643	0.0004	0.0000	0.0161	0.0226	0.0037	0.2072	0.0246	0.0040	0.3044	0.0031	0.0000	0.0097	1.1921	5.7808	0.0031	0.0032	8.0000	4.5356	18.9899	41.8045	2.1886	0.9984	1.1902	2.1886	0.9984	1.1902	0.0000	0.0000	0.0000	0.0038	0.0006	0.0032	0.0037	0.0006	0.0032	0.0001	0.0000	0.0001	0.0483	0.0476	0.0008	0.0245	0.0243	0.0002	0.0239	0.0233	0.0006	0.1682	0.1525	0.0156	0.1522	0.1417	0.0105	0.0160	0.0108	0.0052
9	17	45	0.3843	4	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	13.7314	1.8967	inf	308637.4624	290067.3285	inf	8.3959	0.0000	inf	197.2090	32.8734	5755.9328	158.5597	160.3040	5.8189	206.9595	0.0000	6250.6325	14.3619	17.3317	0.0000	0.0005	0.0006	0.0000	24.6500	32.5921	0.0000	5.1764	0.0000	0.3524	-0.0003	8.0000	4.5356	18.9899	41.8045	1.1919	0.1930	0.9989	0.1931	0.1930	0.0001	0.9989	0.0000	0.9989	0.9898	0.9898	0.0000	0.0000	0.0000	0.0000	0.9898	0.9898	0.0000	0.0060	0.0059	0.0002	0.0012	0.0012	0.0000	0.0048	0.0047	0.0002	0.0689	0.0571	0.0118	0.0288	0.0267	0.0020	0.0402	0.0304	0.0098
9	38	42	1.3205	9	2	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	447.7954	425.4941	396.1106	946.1039	932.9285	972.9108	0.0000	0.0000	0.0000	0.6294	0.6366	0.2568	1.6591	1.6627	1.3034	0.0000	0.0000	0.0000	0.0014	0.0015	0.0006	0.0018	0.0018	0.0013	0.0000	0.0000	0.0000	0.0079	0.0519	-0.1920	0.0000	8.0000	71.1621	18.9899	173.0279	0.3591	0.3563	0.0028	0.3591	0.3563	0.0028	0.0000	0.0000	0.0000	0.0007	0.0006	0.0000	0.0007	0.0006	0.0000	0.0000	0.0000	0.0000	0.5706	0.5597	0.0109	0.2165	0.2143	0.0021	0.3542	0.3454	0.0088	0.4715	0.4211	0.0505	0.3779	0.3535	0.0244	0.0936	0.0676	0.0260
9	38	45	1.3205	9	2	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	1244.1407	1143.1766	0.0000	2574.4058	2448.1064	0.0000	0.0000	0.0000	0.0000	30.8191	31.4378	0.0000	78.1847	79.0287	0.0000	0.0000	0.0000	0.0000	0.0248	0.0275	0.0000	0.0304	0.0323	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0848	-0.0000	8.0000	71.1621	18.9899	173.0279	2.0000	2.0000	0.0000	2.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0032	0.0032	0.0000	0.0032	0.0032	0.0000	0.0000	0.0000	0.0000	0.0649	0.0636	0.0013	0.0256	0.0253	0.0003	0.0393	0.0383	0.0010	0.1292	0.1164	0.0128	0.1054	0.0991	0.0062	0.0238	0.0172	0.0066
9	38	124	1.3972	10	2	3	0	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	3.8778	3.5890	0.0000	6.6102	6.3206	0.0000	0.0000	0.0000	0.0000	11.4308	11.6235	0.0000	23.0538	23.2116	0.0000	0.0000	0.0000	0.0000	2.9477	3.2387	0.0000	3.4876	3.6724	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3855	-0.0003	8.0000	71.1621	18.9899	173.0279	0.7107	0.7107	0.0000	0.7107	0.7107	0.0000	0.0000	0.0000	0.0000	0.8755	0.8755	0.0000	0.8755	0.8755	0.0000	0.0000	0.0000	0.0000	0.0622	0.0611	0.0010	0.0308	0.0306	0.0002	0.0313	0.0305	0.0008	0.2970	0.2703	0.0267	0.2510	0.2384	0.0126	0.0460	0.0319	0.0140
9	45	132	0.0653	3	2	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	426.1725	370.9014	0.0000	2006.1089	1951.2290	0.0000	0.0000	0.0000	0.0000	0.5166	0.5313	0.0000	6.3948	6.4106	0.0000	0.0000	0.0000	0.0000	0.0012	0.0014	0.0000	0.0032	0.0033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	-0.0028	0.0000	8.0000	6.9995	18.9899	30.1501	0.0051	0.0051	0.0000	0.0051	0.0051	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0100	0.0097	0.0003	0.0008	0.0008	0.0000	0.0092	0.0089	0.0003	0.0712	0.0602	0.0111	0.0270	0.0262	0.0008	0.0442	0.0339	0.0103
11	45	59	0.1742	6	2	1	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	25.5311	0.0000	208959.0463	0.0506	0.0000	2071.2708	14.7307	0.0000	194218.0998	355.4889	0.0000	10518.0345	0.2512	0.0000	59.2726	384.0723	0.0000	10616.6356	13.9238	16.0134	0.0503	4.9617	5.1555	0.0286	26.0730	35.0782	0.0547	inf	0.0005	0.8647	0.0003	4.0111	6.9995	45.8539	30.1501	1.8896	0.0000	1.8896	0.0001	0.0000	0.0001	1.8896	0.0000	1.8896	2.4329	2.4318	0.0012	0.4989	0.4988	0.0001	1.9340	1.9330	0.0010	0.0053	0.0051	0.0002	0.0004	0.0004	0.0000	0.0049	0.0047	0.0002	0.1747	0.1519	0.0229	0.1006	0.0968	0.0038	0.0742	0.0551	0.0191
41	44	87	1.2860	8	0	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0004	0.0004	0.0000	0.0007	0.0006	0.0000	0.0000	0.0000	0.0000	0.0016	0.0017	0.0000	0.0030	0.0031	0.0000	0.0000	0.0000	0.0000	4.0489	4.4539	0.0000	4.4570	4.7533	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	-0.0002	4.5179	8.1608	12.0505	39.3433	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.6195	0.6195	0.0000	0.6195	0.6195	0.0000	0.0000	0.0000	0.0000	0.0491	0.0483	0.0008	0.0264	0.0262	0.0002	0.0227	0.0221	0.0006	0.1530	0.1391	0.0139	0.1390	0.1303	0.0087	0.0140	0.0088	0.0052
41	87	133	1.3097	8	1	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0039	0.0036	0.0000	0.0064	0.0061	0.0000	0.0000	0.0000	0.0000	0.0003	0.0003	0.0000	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000	0.0682	0.0749	0.0004	0.0749	0.0799	0.0000	0.0004	0.0000	0.0010	0.0000	0.0005	-0.0000	0.0000	4.5179	65.4070	12.0505	172.9906	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0115	0.0114	0.0000	0.0114	0.0114	0.0000	0.0000	0.0000	0.0000	0.0380	0.0374	0.0006	0.0208	0.0206	0.0002	0.0172	0.0168	0.0005	0.1679	0.1528	0.0151	0.1529	0.1434	0.0095	0.0150	0.0095	0.0055
41	87	134	1.3097	8	0	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0009	0.0008	0.0000	0.0014	0.0013	0.0000	0.0000	0.0000	0.0000	0.0003	0.0003	0.0000	0.0006	0.0006	0.0000	0.0000	0.0000	0.0000	0.3587	0.3946	0.0004	0.3949	0.4211	0.0000	0.0004	0.0000	0.0010	0.0000	0.0001	-0.0000	-0.0000	4.5179	65.4070	12.0505	172.9906	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0546	0.0546	0.0000	0.0546	0.0546	0.0000	0.0000	0.0000	0.0000	0.0325	0.0319	0.0006	0.0180	0.0178	0.0002	0.0145	0.0141	0.0004	0.1523	0.1385	0.0139	0.1384	0.1297	0.0086	0.0140	0.0087	0.0052
