branch_id_1	branch_id_2	branch_id_3	branch_id_4	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
0	16	37	52	0.1606	7	2	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	179.6981	31.7518	15219.3192	66.1357	65.4323	651.1149	284.9902	0.0009	16137.9474	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.7151	-0.5017	-0.0000	9.9978	11.9722	7.9251	9.5726	6.0596	0.5557	2.6203	0.5624	0.5557	0.0066	2.6136	0.0000	2.6136	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0177	0.0175	0.0002	0.0085	0.0085	0.0000	0.0092	0.0090	0.0002	0.0016	0.0014	0.0002	0.0009	0.0008	0.0000	0.0008	0.0006	0.0002	
0	32	37	52	0.1606	7	2	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	21687536.7615	0.0000	289557292.5499	inf	0.0000	inf	16179488.9599	0.0000	213854663.6562	209.6897	0.0000	21369.1475	77.3067	0.0000	64248.9816	332.0255	0.0000	18685.8589	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	inf	inf	0.0540	0.0000	9.9978	10.0278	3.6792	6.4275	3.1760	0.0000	3.1760	0.5624	0.0000	0.5624	2.6136	0.0000	2.6136	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0151	0.0150	0.0001	0.0073	0.0073	0.0000	0.0079	0.0077	0.0001	0.0013	0.0012	0.0002	0.0007	0.0007	0.0000	0.0006	0.0005	0.0001
0	32	37	77	0.1606	5	1	3	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	2404.1841	40103.5016	54579.4946	963675.9040	29389.6944	44139689.6914	4123.0726	inf	46713.1150	41.3185	0.2296	8741.7931	11.7970	0.2904	16456.4191	147.7390	0.0061	7724.9835	0.0172	0.0000	0.1602	0.0000	0.0000	0.0004	0.0358	0.0000	0.1654	179.8125	3361.6091	0.0197	0.0000	9.9978	10.0278	3.6792	6.4275	1.7161	0.0095	1.7066	0.3836	0.0094	0.3741	1.3325	0.0001	1.3325	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0415	0.0413	0.0002	0.0325	0.0325	0.0000	0.0090	0.0088	0.0002	0.0009	0.0008	0.0001	0.0005	0.0005	0.0000	0.0004	0.0003	0.0001
0	32	52	77	0.1533	7	2	3	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	3333838.9901	inf	45746978.4337	inf	inf	inf	2678520.8949	inf	31082944.5870	84.5933	0.4678	12107.8756	29.7532	0.7028	57764.6541	189.8785	0.0079	9826.4399	0.0000	0.0000	0.0003	0.0000	0.0000	0.0000	0.0001	0.0000	0.0003	181.1039	inf	0.0200	0.0000	9.9978	10.0278	3.6792	6.4275	1.7328	0.0095	1.7233	0.4007	0.0095	0.3913	1.3321	0.0001	1.3320	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0205	0.0203	0.0001	0.0135	0.0135	0.0000	0.0070	0.0069	0.0001	0.0010	0.0009	0.0001	0.0006	0.0006	0.0000	0.0004	0.0003	0.0001
0	37	52	60	0.1606	7	2	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	210.6403	0.0679	21454.5290	77.7054	0.0007	64576.3904	333.4739	0.1311	18756.7168	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3132.0280	0.0530	-0.0000	9.9978	7.9251	5.9757	6.0596	2.0927	0.0010	3.1731	0.5623	0.0000	0.5623	2.6118	0.0010	2.6108	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0151	0.0149	0.0001	0.0072	0.0072	0.0000	0.0078	0.0077	0.0001	0.0013	0.0011	0.0002	0.0007	0.0007	0.0000	0.0006	0.0005	0.0001	
0	37	52	62	0.1606	7	3	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	192.9387	0.0000	19735.8406	71.0678	0.0000	59118.0903	305.7535	0.0000	17261.6662	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0540	0.0000	9.9978	7.9251	5.9757	6.0596	2.0927	0.0000	3.1760	0.5624	0.0000	0.5624	2.6136	0.0000	2.6136	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	0.0163	0.0002	0.0079	0.0079	0.0000	0.0085	0.0084	0.0002	0.0012	0.0010	0.0001	0.0006	0.0006	0.0000	0.0005	0.0004	0.0001	
0	37	52	77	0.1606	7	2	3	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	55213304.8480	inf	924426494.8331	inf	inf	inf	inf	inf	inf	56.3588	0.3138	9074.5000	15.4984	0.3847	5361.8954	228.5443	0.0095	11244.4096	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	179.7432	inf	0.0196	-0.0000	9.9978	7.9251	3.6792	6.0596	1.7056	0.0094	1.6962	0.3791	0.0094	0.3697	1.3266	0.0001	1.3265	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0303	0.0301	0.0002	0.0245	0.0244	0.0001	0.0058	0.0057	0.0001	0.0010	0.0009	0.0001	0.0007	0.0007	0.0000	0.0003	0.0002	0.0001
0	37	52	84	0.1606	7	3	3	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	290.2818	0.1769	29234.1112	107.5318	0.0015	89154.3684	458.2591	0.3409	25530.5341	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1656.1433	0.0520	-0.0000	9.9978	7.9251	5.9757	6.0596	2.0927	0.0019	3.1676	0.5623	0.0000	0.5623	2.6072	0.0019	2.6053	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0109	0.0108	0.0001	0.0052	0.0052	0.0000	0.0057	0.0056	0.0001	0.0010	0.0009	0.0001	0.0005	0.0005	0.0000	0.0005	0.0004	0.0001	
0	37	52	85	0.1606	7	2	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	19431914.9234	0.0000	272745391.1276	inf	0.0000	inf	14574589.0835	0.0000	201723883.6228	133.9050	0.0000	14016.5253	49.0716	0.0000	41091.6171	213.2133	0.0000	12276.1379	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	inf	inf	0.0540	0.0000	9.9978	7.9251	3.6792	6.0596	3.1760	0.0000	3.1760	0.5624	0.0000	0.5624	2.6136	0.0000	2.6136	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0237	0.0235	0.0002	0.0115	0.0114	0.0000	0.0123	0.0120	0.0002	0.0019	0.0016	0.0003	0.0010	0.0010	0.0000	0.0009	0.0007	0.0002
0	37	52	94	0.1606	7	2	3	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	36089809.0626	inf	469578814.1455	inf	inf	inf	26942114.1073	inf	345992786.6047	248.2187	0.6398	25063.5180	92.3706	0.0066	76648.5781	391.7877	1.2330	21858.7221	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	390.8429	inf	0.0456	0.0000	9.9978	7.9251	3.6792	6.0596	3.1510	0.0080	3.1430	0.5623	0.0000	0.5622	2.5888	0.0080	2.5808	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0127	0.0126	0.0001	0.0061	0.0061	0.0000	0.0066	0.0065	0.0001	0.0011	0.0010	0.0001	0.0006	0.0006	0.0000	0.0005	0.0004	0.0001
