branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
4	38	49	0.1207	4	1	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	7.9167	0.0002	290205.3220	0.0002	0.0001	inf	21728.5143	542.8011	302474.2750	2.4388	0.0001	97.4184	0.0005	0.0003	0.0205	2.8405	0.0001	102.3376	0.3081	0.4711	0.0003	2.7912	2.8615	0.0000	0.0001	0.0000	0.0003	26419.7186	0.0004	0.4277	-0.0259	25.9045	52.0095	28.3932	42.3446	0.9650	0.0000	0.9649	0.0000	0.0000	0.0000	0.9650	0.0000	0.9649	0.0263	0.0263	0.0000	0.0263	0.0263	0.0000	0.0000	0.0000	0.0000	0.3957	0.3858	0.0099	0.0560	0.0555	0.0005	0.3397	0.3303	0.0094	0.0853	0.0558	0.0295	0.0094	0.0092	0.0002	0.0759	0.0466	0.0293
4	38	75	0.1178	7	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	632.4239	429.5724	0.0000	0.4078	0.4027	0.0000	12707473.0823	7947649.3067	0.0000	2.1290	2.1802	0.0000	0.0093	0.0094	0.0000	2.5172	2.5849	0.0000	0.0034	0.0051	0.0000	0.0228	0.0233	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5559	-0.0004	25.9045	52.0095	28.3932	42.3446	0.9985	0.9985	0.0000	0.0007	0.0007	0.0000	0.9978	0.9978	0.0000	0.0004	0.0004	0.0000	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000	0.4690	0.4580	0.0110	0.0726	0.0720	0.0006	0.3964	0.3860	0.0104	0.1113	0.0739	0.0375	0.0164	0.0161	0.0003	0.0949	0.0578	0.0371
4	38	93	0.1355	10	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	1729.2666	1168.8371	263161.2897	0.6990	0.5739	inf	3451921.5687	40721254.5690	271205.0109	2.4302	2.4753	0.5198	0.0065	0.0055	0.1256	2.8550	2.9159	0.5424	0.0014	0.0021	0.0000	0.0093	0.0096	0.0000	0.0000	0.0000	0.0000	0.0050	0.0005	-1.1080	-0.0002	25.9045	52.0095	28.3932	42.3446	2.0080	1.9981	0.0099	0.0008	0.0007	0.0001	2.0072	1.9974	0.0098	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.8263	0.8072	0.0191	0.1232	0.1222	0.0010	0.7031	0.6850	0.0180	0.1655	0.1098	0.0557	0.0250	0.0243	0.0007	0.1405	0.0854	0.0550
4	49	93	0.1173	10	0	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1187	0.1810	0.0000	0.0175	0.0180	0.0000	0.1370	0.2289	0.0000	0.0000	0.0000	-0.0082	25.9045	18.4863	45.0433	16.7900	31.8334	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0083	0.0083	0.0000	0.0002	0.0002	0.0000	0.0081	0.0081	0.0000	0.3420	0.3339	0.0081	0.0534	0.0530	0.0005	0.2886	0.2810	0.0076	0.0696	0.0456	0.0239	0.0107	0.0104	0.0003	0.0589	0.0353	0.0236	
6	16	28	0.0463	4	2	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	109.5452	0.0221	1337.3946	0.0702	0.0687	inf	105.3990	0.0000	1344.9845	11.2057	0.0001	410.5085	0.0019	0.0019	0.0115	11.8660	0.0000	413.3777	0.1023	0.0049	0.3069	0.0273	0.0274	0.0000	0.1126	0.0000	0.3073	107402.2974	30.0887	0.4453	-0.0001	15.0028	16.9588	13.8592	24.8762	1.0046	0.0000	1.0046	0.0000	0.0000	0.0000	1.0046	0.0000	1.0046	0.0032	0.0001	0.0030	0.0001	0.0001	0.0000	0.0030	0.0000	0.0030	0.0897	0.0872	0.0024	0.0050	0.0050	0.0000	0.0847	0.0822	0.0024	0.0308	0.0209	0.0099	0.0037	0.0037	0.0000	0.0271	0.0172	0.0099
6	28	31	0.0498	4	2	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	782.6927	0.0051	inf	0.0158	0.0154	inf	inf	0.0000	inf	10.1113	0.0001	371.0625	0.0017	0.0017	0.0104	10.7032	0.0000	373.6577	0.0129	0.0191	0.0000	0.1103	0.1107	0.0000	0.0000	0.0000	0.0000	107402.2974	0.0000	0.4453	-0.0004	15.0028	20.9850	13.8592	21.8425	1.0046	0.0000	1.0046	0.0000	0.0000	0.0000	1.0046	0.0000	1.0046	0.0004	0.0004	0.0000	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000	0.0994	0.0967	0.0027	0.0055	0.0055	0.0000	0.0939	0.0912	0.0027	0.0334	0.0226	0.0108	0.0039	0.0039	0.0000	0.0295	0.0187	0.0108
6	31	35	0.1072	9	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	77023.1126	20429.3526	inf	52299.6535	51419.3871	inf	inf	0.0000	inf	0.0664	0.0240	1.7077	0.1805	0.1810	0.0248	0.0494	0.0000	1.7376	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.8359	0.0000	0.0005	-0.0000	15.0028	18.9588	13.8592	27.1241	0.0060	0.0021	0.0039	0.0021	0.0021	0.0000	0.0039	0.0000	0.0039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0901	0.0878	0.0023	0.0117	0.0117	0.0000	0.0784	0.0762	0.0022	0.0286	0.0210	0.0076	0.0072	0.0070	0.0001	0.0215	0.0140	0.0075
6	44	68	0.1643	13	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	0.0000	inf	inf	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	15.0028	33.6712	9.2462	30.9728	4.7676	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0772	0.0752	0.0020	0.0086	0.0086	0.0000	0.0686	0.0667	0.0020	0.0135	0.0095	0.0041	0.0029	0.0029	0.0000	0.0107	0.0066	0.0040	
16	28	62	0.0566	4	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0060	0.0038	0.0714	0.0114	0.0112	inf	0.0056	0.0000	0.0718	0.0419	0.0001	1.5378	0.0015	0.0015	0.0089	0.0442	0.0000	1.5485	6.9789	0.0216	21.5245	0.1314	0.1319	0.0000	7.8371	0.0000	21.5531	520.5120	475.9645	0.0022	0.0028	16.9588	20.9850	24.8762	21.8425	0.0049	0.0000	0.0049	0.0000	0.0000	0.0000	0.0049	0.0000	0.0049	0.2671	0.0006	0.2666	0.0006	0.0006	0.0000	0.2666	0.0000	0.2666	0.1165	0.1133	0.0032	0.0064	0.0063	0.0000	0.1101	0.1070	0.0031	0.0383	0.0259	0.0124	0.0043	0.0042	0.0000	0.0340	0.0216	0.0124
28	31	35	0.1072	8	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	184891757.7097	380050.5270	inf	1411643.2639	1256781.6665	inf	inf	0.0000	inf	6.4493	0.0178	253.0246	0.1776	0.1607	5.0418	7.2091	0.0000	256.7306	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	371.6585	0.0000	0.3447	-0.0000	20.9850	18.9588	21.8425	27.1241	0.7824	0.0021	0.7803	0.0023	0.0021	0.0002	0.7801	0.0000	0.7801	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1213	0.1182	0.0031	0.0131	0.0131	0.0000	0.1082	0.1052	0.0030	0.0437	0.0326	0.0111	0.0121	0.0119	0.0002	0.0316	0.0207	0.0109
