branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
17	36	46	0.2040	8	0	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	354171.7466	0.0000	2506875.4324	27431.9513	0.0000	38432.6202	231529.9679	0.0000	2867412.1382	229.1960	0.0000	6110.6535	2.7548	0.0000	238.9319	329.7720	0.0000	6723.7357	0.0006	0.0000	0.0024	0.0001	0.0000	0.0062	0.0014	0.0000	0.0023	inf	30.1952	0.1993	0.0000	11.1028	6.9876	15.0896	12.2169	2.9027	0.0000	2.9027	0.0107	0.0000	0.0107	2.8920	0.0000	2.8920	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0127	0.0122	0.0005	0.0039	0.0039	0.0000	0.0088	0.0083	0.0004	0.0098	0.0073	0.0025	0.0058	0.0057	0.0001	0.0041	0.0016	0.0025
17	36	75	0.1968	7	0	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	86832.9027	0.0009	13255542.1759	349.7050	0.0015	71298.3181	1394518.0641	0.0000	17421432.2382	78.5716	0.0000	3076.5505	0.5355	0.0000	39.5729	125.9907	0.0000	3837.0995	0.0009	0.0011	0.0002	0.0015	0.0015	0.0006	0.0001	0.0000	0.0002	89551990.8464	0.0497	0.2027	0.0000	11.1028	6.9876	15.0896	12.2169	2.9511	0.0000	2.9511	0.0076	0.0000	0.0076	2.9435	0.0000	2.9435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0376	0.0366	0.0010	0.0142	0.0140	0.0002	0.0234	0.0226	0.0008	0.0422	0.0344	0.0078	0.0239	0.0236	0.0003	0.0184	0.0108	0.0075
17	36	80	0.1968	7	0	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	17654.9911	0.0719	411651.4267	80.0615	0.1587	880.0290	59063.7814	0.0000	630467.3953	96.8654	0.0003	3524.4588	0.6549	0.0012	54.6435	135.8208	0.0000	4022.2308	0.0055	0.0048	0.0086	0.0082	0.0075	0.0621	0.0023	0.0000	0.0064	285723.8695	0.3664	0.2031	0.0001	11.1028	6.9876	15.0896	12.2169	2.9575	0.0000	2.9575	0.0058	0.0000	0.0058	2.9517	0.0000	2.9517	0.0003	0.0002	0.0001	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.0305	0.0297	0.0008	0.0088	0.0087	0.0001	0.0217	0.0210	0.0007	0.0471	0.0390	0.0081	0.0255	0.0252	0.0003	0.0216	0.0138	0.0078
17	46	75	0.2040	8	0	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	274132.5181	0.0000	2390489.6251	9091.4734	0.0000	68129.4665	232216.3423	0.0000	2599163.4778	95.1044	0.0000	2794.2357	1.0629	0.0000	169.6022	132.6910	0.0000	2939.8911	0.0003	0.0001	0.0012	0.0001	0.0001	0.0025	0.0006	0.0000	0.0011	inf	7.7772	0.2001	0.0000	11.1028	6.5231	15.0896	2.9130	2.9133	0.0000	2.9133	0.0093	0.0000	0.0093	2.9040	0.0000	2.9040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0306	0.0296	0.0010	0.0087	0.0087	0.0001	0.0219	0.0209	0.0010	0.0128	0.0094	0.0034	0.0063	0.0062	0.0001	0.0065	0.0032	0.0033
17	46	80	0.2040	8	0	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	606.2157	0.0000	4534728.5517	2.8019	0.0000	187725.5635	463564.2951	0.0000	4791046.4915	101.0082	0.0000	2939.6533	0.9624	0.0000	166.1189	137.9567	0.0000	3071.7808	0.1666	0.2209	0.0006	0.3435	0.3486	0.0009	0.0003	0.0000	0.0006	inf	0.0010	0.2005	-0.0000	11.1028	6.5231	15.0896	2.9130	2.9195	0.0000	2.9195	0.0075	0.0000	0.0075	2.9120	0.0000	2.9120	0.0024	0.0024	0.0000	0.0024	0.0024	0.0000	0.0000	0.0000	0.0000	0.0289	0.0279	0.0010	0.0078	0.0078	0.0000	0.0211	0.0202	0.0009	0.0145	0.0109	0.0036	0.0070	0.0069	0.0001	0.0074	0.0040	0.0035
17	58	75	0.1364	6	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	7605.1882	1955.3936	160641879.3745	81.9035	52.8182	2157746.8399	31179250.6175	31366075.3718	240372967.1313	19.9845	6.4346	447.7553	0.6407	0.4202	9.0863	32.5450	10.3751	660.2051	0.0026	0.0033	0.0000	0.0078	0.0080	0.0000	0.0000	0.0000	0.0000	2.2041	0.0002	-0.7451	-0.0000	11.1028	26.5029	15.0896	27.3145	3.0609	0.9553	2.1056	0.0386	0.0247	0.0139	3.0222	0.9306	2.0916	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.1532	0.1485	0.0047	0.0603	0.0588	0.0015	0.0929	0.0897	0.0032	0.0690	0.0551	0.0139	0.0232	0.0228	0.0004	0.0458	0.0323	0.0135
17	75	80	0.1364	6	0	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	6174.9176	0.0870	3763924.6496	7.0931	0.0190	1464.6126	957226.3325	inf	8134597.2419	27.1605	0.0005	813.6951	0.0891	0.0002	2.8720	47.9733	0.0007	1360.8764	0.0044	0.0055	0.0002	0.0126	0.0127	0.0020	0.0001	0.0000	0.0002	59237.8307	0.0100	0.2038	0.0000	11.1028	17.2397	15.0896	19.0801	2.9685	0.0001	2.9684	0.0042	0.0000	0.0042	2.9642	0.0000	2.9642	0.0003	0.0003	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000	0.1093	0.1056	0.0036	0.0475	0.0460	0.0015	0.0618	0.0596	0.0022	0.0612	0.0489	0.0123	0.0213	0.0209	0.0003	0.0399	0.0280	0.0120
36	46	75	0.1472	5	0	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	112551.4994	0.0000	1836085.0625	1229.1389	0.0000	35625.7229	169986.9587	0.0000	2058250.2006	147.2796	0.0000	4181.1443	1.6444	0.0000	179.8064	215.8435	0.0000	4543.8093	0.0013	0.0010	0.0023	0.0013	0.0013	0.0050	0.0013	0.0000	0.0022	inf	0.7895	0.1993	0.0000	6.9876	6.5231	12.2169	2.9130	2.9023	0.0000	2.9023	0.0104	0.0000	0.0104	2.8919	0.0000	2.8919	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0197	0.0190	0.0007	0.0063	0.0063	0.0001	0.0134	0.0128	0.0006	0.0121	0.0090	0.0031	0.0069	0.0068	0.0001	0.0052	0.0022	0.0030
36	46	80	0.1269	4	0	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	16084.9641	0.0000	3296400.3810	247.7447	0.0000	100835.9904	16209.9980	0.0000	3572810.8222	156.2562	0.0000	4328.3488	1.5831	0.0000	178.6326	219.9470	0.0000	4648.3895	0.0097	0.0125	0.0013	0.0064	0.0064	0.0018	0.0136	0.0267	0.0013	inf	0.0344	0.1997	0.0000	6.9876	6.5231	12.2169	2.9130	2.9085	0.0000	2.9085	0.0086	0.0000	0.0086	2.8999	0.0000	2.8999	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0186	0.0179	0.0007	0.0054	0.0054	0.0000	0.0132	0.0126	0.0006	0.0127	0.0096	0.0031	0.0068	0.0067	0.0001	0.0059	0.0028	0.0030
36	58	75	0.1472	4	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	15796.4900	5030.0481	4276951.6433	140.5326	124.8689	inf	582839.7377	1824037.8280	4490516.3846	32.4197	12.9146	633.5913	0.5048	0.4509	8.3853	44.9508	17.9835	674.2138	0.0021	0.0026	0.0001	0.0036	0.0036	0.0000	0.0001	0.0000	0.0002	1.5918	0.0156	-0.7659	0.0000	6.9876	26.5029	12.2169	27.3145	2.4149	0.9318	1.4831	0.0106	0.0094	0.0012	2.4043	0.9223	1.4819	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.0745	0.0721	0.0023	0.0210	0.0209	0.0001	0.0535	0.0513	0.0022	0.1215	0.0956	0.0259	0.0683	0.0679	0.0004	0.0532	0.0277	0.0255
