branch_id_1	branch_id_2	branch_id_3	branch_id_4	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
8	14	38	49	0.1744	8	2	4	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	27.4904	0.0000	881.3816	inf	0.0000	inf	6.6014	0.0000	902.8475	3622.0652	0.0000	632779.7343	0.9276	0.0000	753.6168	4446.1778	0.0000	659022.6393	131.7575	0.0000	717.9407	0.0000	0.0000	0.0000	673.5251	0.0000	729.9379	inf	inf	0.0084	0.0000	3.0000	7.0000	2.0000	7.0000	2.9220	0.0000	2.9220	0.0001	0.0000	0.0001	2.9219	0.0000	2.9219	0.0957	0.0000	0.0957	0.0000	0.0000	0.0000	0.0957	0.0000	0.0957	0.0008	0.0008	0.0000	0.0001	0.0001	0.0000	0.0007	0.0007	0.0000	0.0007	0.0006	0.0001	0.0006	0.0006	0.0000	0.0001	0.0000	0.0001
8	14	40	49	0.1744	8	2	4	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	29.0975	0.0000	926.1662	inf	0.0000	inf	8.1502	0.0000	985.9557	3743.2005	0.0000	678592.1164	0.9926	0.0000	659.3173	5291.4106	0.0000	737441.2731	128.6433	0.0000	732.6894	0.0000	0.0000	0.0000	649.2337	0.0000	747.9457	inf	inf	0.0084	0.0000	3.0000	7.0000	2.0000	7.0000	2.9231	0.0000	2.9231	0.0002	0.0000	0.0002	2.9228	0.0000	2.9228	0.0957	0.0000	0.0957	0.0000	0.0000	0.0000	0.0957	0.0000	0.0957	0.0008	0.0008	0.0000	0.0002	0.0002	0.0000	0.0006	0.0005	0.0000	0.0007	0.0006	0.0001	0.0006	0.0006	0.0000	0.0001	0.0000	0.0001
8	14	49	51	0.1804	6	3	4	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	9.9326	0.0000	343.1346	inf	0.0000	inf	2.3752	0.0000	349.4391	2176.0031	0.0000	449147.8030	9.9595	0.0000	4844.2648	2501.5411	0.0000	475228.5887	219.0767	0.0000	1308.9553	0.0000	0.0000	0.0000	1053.1949	0.0000	1359.9754	inf	inf	0.0084	0.0000	3.0000	7.0000	2.0000	7.0000	2.9237	0.0000	2.9237	0.0017	0.0000	0.0017	2.9220	0.0000	2.9220	0.1382	0.0000	0.1382	0.0000	0.0000	0.0000	0.1382	0.0000	0.1382	0.0013	0.0013	0.0000	0.0002	0.0002	0.0000	0.0012	0.0012	0.0000	0.0006	0.0005	0.0001	0.0005	0.0005	0.0000	0.0001	0.0000	0.0001
8	14	49	61	0.1744	6	3	4	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	4.0910	594.0442	137.7754	0.0000	0.0000	0.0000	1.3406	inf	134.6231	1919.5329	0.2173	361117.2163	0.0000	0.0000	0.0000	2060.8662	0.2334	375169.8799	469.2087	0.0004	2621.0572	0.0004	0.0004	0.0000	1537.2398	0.0000	2786.8171	8878.6323	1562191.4786	0.0082	-0.0000	3.0000	7.0000	2.0000	7.0000	2.9704	0.0003	2.9701	0.0000	0.0000	0.0000	2.9704	0.0003	2.9701	0.1727	0.0000	0.1727	0.0000	0.0000	0.0000	0.1727	0.0000	0.1727	0.0015	0.0015	0.0000	0.0001	0.0001	0.0000	0.0014	0.0014	0.0000	0.0004	0.0003	0.0001	0.0003	0.0003	0.0000	0.0001	0.0001	0.0001
8	38	40	49	0.1744	8	2	4	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	282.6760	0.0000	4452.4503	inf	0.0000	inf	46.4050	0.0000	4681.4922	4969.5141	0.0000	778937.5193	1.6221	0.0000	1798.5826	8015.3863	0.0000	823063.3284	17.5802	0.0000	174.9458	0.0000	0.0000	0.0000	172.7267	0.0000	175.8122	inf	inf	0.0082	0.0000	3.0000	3.9430	2.0000	0.5667	2.8689	0.0000	2.8689	0.0004	0.0000	0.0004	2.8686	0.0000	2.8686	0.0522	0.0000	0.0522	0.0000	0.0000	0.0000	0.0522	0.0000	0.0522	0.0006	0.0006	0.0000	0.0002	0.0002	0.0000	0.0004	0.0004	0.0000	0.0030	0.0027	0.0003	0.0027	0.0027	0.0000	0.0003	0.0000	0.0003
8	38	49	51	0.1744	8	3	4	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	87.2234	0.0000	1803.7014	inf	0.0000	inf	13.4422	0.0000	1881.0162	3125.5574	0.0000	578156.5337	7.4888	0.0000	7257.5490	4244.4410	0.0000	608460.1226	35.8339	0.0000	320.5389	0.0000	0.0000	0.0000	315.7549	0.0000	323.4742	inf	inf	0.0082	0.0000	3.0000	3.9430	2.0000	0.5667	2.8694	0.0000	2.8694	0.0018	0.0000	0.0018	2.8675	0.0000	2.8675	0.0754	0.0000	0.0754	0.0000	0.0000	0.0000	0.0754	0.0000	0.0754	0.0009	0.0009	0.0000	0.0002	0.0002	0.0000	0.0007	0.0007	0.0000	0.0021	0.0019	0.0002	0.0019	0.0019	0.0000	0.0002	0.0000	0.0002
8	38	49	58	0.1744	8	2	4	2	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	22.7638	0.0000	723.8528	inf	0.0000	inf	5.4524	0.0000	741.2778	4173.4740	0.0000	720688.1674	1.0682	0.0000	866.6935	5123.7988	0.0000	750275.5928	183.3382	0.0000	995.6280	0.0000	0.0000	0.0000	939.7337	0.0000	1012.1383	inf	inf	0.0084	0.0000	3.0000	3.9430	2.0000	0.5667	2.9220	0.0000	2.9220	0.0001	0.0000	0.0001	2.9219	0.0000	2.9219	0.0957	0.0000	0.0957	0.0000	0.0000	0.0000	0.0957	0.0000	0.0957	0.0007	0.0007	0.0000	0.0001	0.0001	0.0000	0.0006	0.0006	0.0000	0.0005	0.0004	0.0001	0.0004	0.0004	0.0000	0.0001	0.0000	0.0001
8	38	49	61	0.1744	8	3	4	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	22.2673	3157.1514	734.4666	7145.8945	1.0748	inf	5.3757	inf	752.6849	2876.4910	0.3201	514467.2353	0.7355	0.0001	608.8569	3532.5247	0.3935	535950.4337	129.1798	0.0001	700.4637	0.0001	0.0001	0.0000	657.1314	0.0000	712.0515	9035.6780	1562191.4782	0.0080	-0.0000	3.0000	3.9430	2.0000	0.5667	2.9144	0.0003	2.9141	0.0001	0.0000	0.0001	2.9142	0.0003	2.9139	0.0942	0.0000	0.0942	0.0000	0.0000	0.0000	0.0942	0.0000	0.0942	0.0010	0.0010	0.0000	0.0002	0.0002	0.0000	0.0008	0.0008	0.0000	0.0007	0.0006	0.0001	0.0006	0.0006	0.0000	0.0001	0.0000	0.0001
8	40	49	51	0.1744	8	3	4	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	89.2010	0.0000	1878.8909	inf	0.0000	inf	15.8438	0.0000	2035.7537	3219.6172	0.0000	617860.0180	5.9313	0.0000	4639.1353	5023.8604	0.0000	677193.0375	36.0939	0.0000	328.8430	0.0000	0.0000	0.0000	317.0876	0.0000	332.6498	inf	inf	0.0082	0.0000	3.0000	3.9445	2.0000	2.5762	2.8703	0.0000	2.8703	0.0019	0.0000	0.0019	2.8684	0.0000	2.8684	0.0754	0.0000	0.0754	0.0000	0.0000	0.0000	0.0754	0.0000	0.0754	0.0009	0.0009	0.0000	0.0003	0.0003	0.0000	0.0006	0.0006	0.0000	0.0021	0.0019	0.0002	0.0019	0.0018	0.0000	0.0002	0.0000	0.0002
8	40	49	58	0.1744	8	2	4	2	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	24.0677	0.0000	760.6667	inf	0.0000	inf	6.7043	0.0000	809.8331	4313.3589	0.0000	773280.7874	1.1424	0.0000	751.5940	6100.5085	0.0000	840314.6370	179.2180	0.0000	1016.5829	0.0000	0.0000	0.0000	909.9442	0.0000	1037.6393	inf	inf	0.0084	0.0000	3.0000	3.9445	2.0000	2.5762	2.9231	0.0000	2.9231	0.0002	0.0000	0.0002	2.9228	0.0000	2.9228	0.0957	0.0000	0.0957	0.0000	0.0000	0.0000	0.0957	0.0000	0.0957	0.0007	0.0007	0.0000	0.0002	0.0002	0.0000	0.0005	0.0005	0.0000	0.0005	0.0004	0.0001	0.0004	0.0004	0.0000	0.0001	0.0000	0.0001
