branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
5	7	28	0.2075	6	2	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	25.3730	4.5143	inf	19.2678	18.4089	inf	22.1388	0.5409	inf	2.6358	0.5628	63.1041	1.3314	1.3435	0.0023	3.3471	0.1205	69.7532	0.1039	0.1247	0.0000	0.0691	0.0730	0.0000	0.1512	0.2228	0.0000	3.8437	0.0000	-0.0796	-0.0019	33.3110	19.9661	21.4471	19.1111	1.2537	0.2588	0.9949	0.2235	0.2235	0.0000	1.0302	0.0354	0.9949	0.0176	0.0176	0.0000	0.0068	0.0068	0.0000	0.0109	0.0109	0.0000	0.4756	0.4599	0.0158	0.1678	0.1663	0.0015	0.3078	0.2935	0.0143	0.1698	0.1415	0.0283	0.0979	0.0927	0.0052	0.0720	0.0488	0.0231
5	7	43	0.5595	15	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	20.4090	775.7026	0.0000	985.0972	980.7212	0.0000	0.0001	inf	0.0000	0.0221	0.0226	0.0000	0.0405	0.0407	0.0000	0.0000	0.0000	0.0000	0.0011	0.0000	0.0070	0.0000	0.0000	0.0000	0.0028	0.0000	0.0088	0.0000	42.8448	-0.0091	0.0001	33.3110	19.9661	21.4471	19.1111	0.0106	0.0106	0.0000	0.0106	0.0106	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.4799	0.4699	0.0099	0.2621	0.2605	0.0016	0.2178	0.2094	0.0084	0.0784	0.0666	0.0118	0.0491	0.0467	0.0024	0.0294	0.0199	0.0095
5	28	31	0.2312	7	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	84.8702	75.5688	0.0000	140.7978	136.5098	0.0000	0.0000	0.0000	0.0000	0.1756	0.1823	0.0000	0.5556	0.5583	0.0000	0.0000	0.0000	0.0000	0.0021	0.0024	0.0000	0.0039	0.0041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0528	-0.0000	33.3110	31.8975	21.4471	24.1778	0.0616	0.0616	0.0000	0.0616	0.0616	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.3510	0.3380	0.0130	0.1109	0.1104	0.0005	0.2400	0.2276	0.0124	0.1046	0.0896	0.0149	0.0548	0.0529	0.0019	0.0497	0.0368	0.0130
5	28	43	0.5595	15	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	12.5530	4.3218	inf	15.3892	5.8024	inf	inf	0.0000	inf	0.0728	0.0294	2.0282	0.1455	0.0580	12.1089	0.0000	0.0000	0.0000	0.0058	0.0068	0.0000	0.0095	0.0100	0.0000	0.0000	0.0000	0.0000	1.5285	0.0000	-0.0120	-0.0001	33.3110	31.8975	21.4471	24.1778	0.0475	0.0188	0.0287	0.0475	0.0188	0.0287	0.0000	0.0000	0.0000	0.0006	0.0006	0.0000	0.0006	0.0006	0.0000	0.0000	0.0000	0.0000	0.6529	0.6388	0.0142	0.3266	0.3242	0.0024	0.3264	0.3146	0.0118	0.0987	0.0840	0.0146	0.0605	0.0573	0.0032	0.0382	0.0268	0.0114
5	43	96	0.5873	19	0	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	685.4739	196.5950	inf	718.5338	238.3465	inf	inf	inf	inf	0.1508	0.0530	4.1999	0.3726	0.1294	27.3714	0.0009	0.0001	0.0258	0.0002	0.0003	0.0000	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000	1.9142	0.0000	-0.0116	-0.0000	33.3110	44.0824	21.4471	20.9519	0.0578	0.0198	0.0379	0.0576	0.0198	0.0378	0.0002	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3831	0.3741	0.0090	0.1545	0.1531	0.0014	0.2287	0.2210	0.0077	0.0636	0.0519	0.0117	0.0270	0.0258	0.0012	0.0366	0.0261	0.0105
7	28	31	0.2138	6	2	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	58.1609	1.0321	2963799.8099	3.7976	1.6269	inf	452474.0124	46548.2218	2906369.8789	3.7625	0.0798	109.2745	0.4937	0.2160	41.1777	5.4705	0.0056	114.3206	0.0647	0.0773	0.0000	0.1300	0.1327	0.0000	0.0000	0.0000	0.0000	47.7798	0.0001	0.1159	-0.0007	19.9661	31.8975	19.1111	24.1778	0.9464	0.0194	0.9270	0.0426	0.0185	0.0241	0.9038	0.0009	0.9029	0.0066	0.0066	0.0000	0.0066	0.0066	0.0000	0.0000	0.0000	0.0000	0.2515	0.2431	0.0085	0.0863	0.0857	0.0006	0.1652	0.1573	0.0079	0.1024	0.0856	0.0168	0.0510	0.0499	0.0011	0.0514	0.0357	0.0157
13	45	122	0.1590	6	2	1	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	21.9858	0.0102	4772.6455	0.0174	0.0162	inf	685.2324	146.6698	4697.7825	8.5860	0.0051	228.4743	0.0410	0.0404	0.1487	9.6768	0.0005	232.4092	0.3905	0.5033	0.0479	2.3620	2.4863	0.0000	0.0141	0.0000	0.0495	1735.5731	0.0313	0.2570	-0.0023	36.8776	22.2849	38.4117	13.1971	1.8046	0.0010	1.8036	0.0010	0.0010	0.0000	1.8036	0.0001	1.8036	0.0295	0.0286	0.0009	0.0286	0.0286	0.0000	0.0009	0.0000	0.0009	0.2102	0.2023	0.0079	0.0238	0.0237	0.0001	0.1864	0.1786	0.0078	0.0755	0.0568	0.0187	0.0121	0.0115	0.0006	0.0634	0.0453	0.0181
13	60	122	0.2093	6	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	10813.5714	2.5486	29981389.3877	1788.6428	2.7053	232697570.1180	58114.0652	0.8700	26249535.2625	3.7178	0.0012	119.8753	3.2718	0.0053	237.0857	3.8346	0.0001	107.9656	0.0003	0.0005	0.0000	0.0018	0.0019	0.0000	0.0001	0.0001	0.0000	3263.0282	0.0030	0.2764	-0.0000	36.8776	56.7050	38.4117	57.1995	1.9373	0.0006	1.9367	0.3539	0.0006	0.3533	1.5834	0.0000	1.5834	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.5211	0.5049	0.0162	0.1082	0.1067	0.0015	0.4129	0.3983	0.0147	0.1940	0.1442	0.0498	0.0306	0.0287	0.0018	0.1635	0.1155	0.0480
32	78	95	0.2499	4	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	110.1101	33.5755	160041.0466	0.0316	0.0297	46.6647	42788.1879	30092101.2092	162606.3087	6.0243	2.1312	134.5827	0.0027	0.0026	0.0125	13.3817	4.8696	154.6463	0.0547	0.0635	0.0008	0.0849	0.0880	0.0003	0.0003	0.0000	0.0010	1.9123	0.0022	-0.2499	-0.0005	19.8125	28.8098	22.1795	20.0175	1.2472	0.4282	0.8189	0.0003	0.0003	0.0000	1.2469	0.4280	0.8189	0.0042	0.0042	0.0000	0.0042	0.0042	0.0000	0.0000	0.0000	0.0000	0.2070	0.2009	0.0061	0.1139	0.1131	0.0008	0.0932	0.0879	0.0053	0.0775	0.0667	0.0108	0.0499	0.0481	0.0017	0.0277	0.0186	0.0091
32	78	107	0.2860	6	1	1	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	156.4244	21.7541	1324.6457	24.7248	24.0712	25.6624	582.5072	77.3485	1232.8460	6.7198	0.8685	76.1633	1.5198	1.5255	0.0495	12.4896	0.0044	78.2072	0.0430	0.0399	0.0575	0.0615	0.0634	0.0019	0.0214	0.0001	0.0634	7.3891	0.3006	0.0165	0.0001	19.8125	28.8098	22.1795	20.0175	0.6961	0.0830	0.6131	0.0828	0.0828	0.0000	0.6133	0.0002	0.6131	0.0009	0.0007	0.0002	0.0007	0.0007	0.0000	0.0002	0.0000	0.0002	0.1036	0.0955	0.0081	0.0545	0.0543	0.0002	0.0491	0.0413	0.0078	0.0198	0.0164	0.0034	0.0107	0.0103	0.0003	0.0092	0.0061	0.0031
45	72	95	0.1701	5	1	1	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.7617	0.6125	inf	0.8061	0.7771	0.0000	inf	inf	inf	0.0346	0.0354	0.0032	0.1078	0.1084	0.0000	0.0009	0.0008	0.0034	0.0454	0.0578	0.0000	0.1338	0.1395	0.0000	0.0000	0.0000	0.0000	0.0024	0.0000	-0.0035	-0.0002	22.2849	22.6492	13.1971	18.3504	0.0041	0.0041	0.0000	0.0040	0.0040	0.0000	0.0001	0.0001	0.0000	0.0016	0.0016	0.0000	0.0016	0.0016	0.0000	0.0000	0.0000	0.0000	0.1188	0.1157	0.0031	0.0375	0.0373	0.0002	0.0814	0.0785	0.0029	0.0346	0.0272	0.0074	0.0117	0.0113	0.0005	0.0229	0.0159	0.0070
45	78	95	0.2776	7	2	1	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	7456.5054	3192.9319	3737144.0945	3.9899	2.3256	2280.5235	11185647.7332	inf	39091714.8067	9.1149	4.8022	147.6794	0.0105	0.0065	0.6031	14.2218	7.5949	160.6498	0.0012	0.0015	0.0000	0.0026	0.0028	0.0003	0.0000	0.0000	0.0000	0.9571	0.0063	-0.4711	-0.0000	22.2849	28.8098	13.1971	20.0175	1.2803	0.6542	0.6261	0.0005	0.0003	0.0002	1.2798	0.6539	0.6259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1405	0.1362	0.0042	0.0505	0.0501	0.0003	0.0900	0.0861	0.0039	0.0329	0.0266	0.0063	0.0152	0.0144	0.0009	0.0177	0.0122	0.0055
45	95	122	0.1021	5	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0071	0.0116	0.0020	0.0185	0.0182	inf	0.0003	16.8375	0.0019	0.0035	0.0036	0.0020	0.0332	0.0332	0.0123	0.0001	0.0000	0.0019	0.4970	0.3105	1.0132	1.7984	1.8242	0.0000	0.3079	0.0000	1.0201	0.0204	1.1786	-0.0002	0.0069	22.2849	22.5203	13.1971	19.8238	0.0003	0.0003	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000	0.0161	0.0074	0.0087	0.0074	0.0074	0.0000	0.0087	0.0000	0.0087	0.0734	0.0707	0.0026	0.0076	0.0076	0.0000	0.0657	0.0631	0.0026	0.0323	0.0237	0.0086	0.0041	0.0040	0.0001	0.0282	0.0197	0.0085
72	78	95	0.2499	4	1	1	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.2080	0.1773	0.0000	0.2322	0.2265	0.0000	0.0000	0.0000	0.0000	0.0172	0.0176	0.0000	0.0345	0.0348	0.0000	0.0000	0.0000	0.0000	0.0827	0.0995	0.0001	0.1485	0.1535	0.0000	0.0000	0.0000	0.0001	0.0000	0.0002	-0.0028	-0.0005	22.6492	28.8098	18.3504	20.0175	0.0032	0.0032	0.0000	0.0032	0.0032	0.0000	0.0000	0.0000	0.0000	0.0044	0.0044	0.0000	0.0044	0.0044	0.0000	0.0000	0.0000	0.0000	0.1882	0.1836	0.0046	0.0940	0.0932	0.0008	0.0943	0.0904	0.0038	0.0526	0.0438	0.0089	0.0293	0.0284	0.0010	0.0233	0.0154	0.0079
78	95	107	0.2860	6	1	1	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	277943.4482	70587.4853	5255398.9658	83877.9760	81531.5147	141583.9233	926089.0317	0.0000	5328819.4581	25.7643	6.1043	619.5683	13.2944	13.3016	11.5757	35.8057	0.0000	657.0303	0.0001	0.0001	0.0001	0.0002	0.0002	0.0001	0.0000	0.0000	0.0001	3.3605	0.3365	-0.0934	0.0000	28.8098	22.5203	20.0175	19.8238	1.0818	0.2481	0.8337	0.2490	0.2481	0.0009	0.8328	0.0000	0.8328	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0420	0.0406	0.0013	0.0187	0.0187	0.0001	0.0233	0.0220	0.0013	0.0072	0.0058	0.0014	0.0033	0.0031	0.0002	0.0040	0.0027	0.0012
