branch_id_1	branch_id_2	branch_id_3	branch_id_4	branch_id_5	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
4	8	26	28	66	0.2318	9	3	5	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1294.9605	195.9299	1125430.0004	2.7457	0.4538	12834.6360	6864.6592	1042.0569	1319323.4609	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.6158	0.1395	0.0000	25.0696	16.4923	9.2229	11.9177	3.0905	0.9991	5.6107	0.0114	0.0019	0.0095	6.5985	0.9972	5.6012	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0051	0.0000	0.0041	0.0041	0.0000	0.0010	0.0010	0.0000	0.0011	0.0010	0.0000	0.0006	0.0006	0.0000	0.0005	0.0005	0.0000	
4	8	26	28	69	0.2075	9	2	5	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1150.0145	19.0141	774230.4835	1.7729	0.2069	1490.5019	9442.4202	155.2961	2100318.8067	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	59.5707	0.9568	0.0000	25.0696	16.4923	9.2229	11.9177	3.0905	0.1014	6.0422	0.0083	0.0010	0.0073	6.1353	0.1005	6.0348	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0053	0.0053	0.0000	0.0047	0.0047	0.0000	0.0006	0.0006	0.0000	0.0005	0.0005	0.0000	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	
4	8	26	66	69	0.2318	9	2	5	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1102.6395	167.4612	1212955.3112	2.1053	0.3872	6487.8335	9222.1368	1405.3474	1736069.3165	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.5895	0.1307	0.0000	25.0696	16.4923	9.2229	11.9177	3.0905	0.9675	5.4076	0.0107	0.0020	0.0087	6.3643	0.9655	5.3989	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0058	0.0058	0.0000	0.0051	0.0051	0.0000	0.0007	0.0007	0.0000	0.0008	0.0008	0.0000	0.0005	0.0005	0.0000	0.0004	0.0004	0.0000	
4	8	28	66	69	0.2318	9	3	5	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	825.6274	129.1520	707547.8543	0.7559	0.1439	4201.4017	4869.9714	764.8267	806102.5586	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.3990	0.0995	0.0000	25.0696	16.4923	18.4952	11.9177	4.8322	0.9728	5.2521	0.0047	0.0009	0.0038	6.2201	0.9719	5.2482	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0075	0.0075	0.0000	0.0063	0.0063	0.0000	0.0013	0.0013	0.0000	0.0004	0.0004	0.0000	0.0001	0.0001	0.0000	0.0003	0.0003	0.0000	
4	22	26	28	36	0.2526	8	2	3	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1181.2052	185.2290	347422.0696	2.7818	0.2298	1160.6727	4182.0238	657.4468	771563.1800	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.3953	0.1050	0.0000	25.0696	26.4912	9.2229	14.6854	3.0905	1.0337	5.5771	0.0112	0.0009	0.0103	6.5996	1.0328	5.5668	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0056	0.0056	0.0000	0.0040	0.0040	0.0000	0.0016	0.0016	0.0000	0.0015	0.0015	0.0000	0.0008	0.0008	0.0000	0.0007	0.0007	0.0000	
4	22	26	28	66	0.2318	7	3	4	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1434.6393	217.4782	432605.7134	3.7988	0.6229	1543.9614	4575.4350	694.6477	867518.3880	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.6153	0.1394	0.0000	25.0696	26.4912	9.2229	14.6854	3.0905	0.9989	5.6093	0.0120	0.0020	0.0101	6.5962	0.9970	5.5992	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0046	0.0046	0.0000	0.0032	0.0032	0.0000	0.0014	0.0014	0.0000	0.0014	0.0014	0.0000	0.0008	0.0008	0.0000	0.0006	0.0006	0.0000	
4	22	26	28	69	0.2184	7	2	4	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1010.2299	16.7536	217171.6812	1.6731	0.1839	347.2246	8061.1880	132.8588	1208673.7751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	59.5765	0.9566	0.0000	25.0696	26.4912	9.2229	14.6854	3.0905	0.1014	6.0407	0.0089	0.0010	0.0079	6.1332	0.1004	6.0328	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0061	0.0061	0.0000	0.0053	0.0053	0.0000	0.0008	0.0008	0.0000	0.0006	0.0006	0.0000	0.0003	0.0003	0.0000	0.0003	0.0003	0.0000	
4	22	26	28	85	0.2184	7	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1980.0467	13.1933	704655.6136	4.3411	0.3321	2105.5279	5911.6607	38.8552	1288995.9824	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	149.4993	1.0953	0.0000	25.0696	26.4912	9.2229	14.6854	3.0905	0.0439	6.5696	0.0097	0.0007	0.0089	6.6039	0.0432	6.5607	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0033	0.0033	0.0000	0.0022	0.0022	0.0000	0.0011	0.0011	0.0000	0.0008	0.0008	0.0000	0.0004	0.0004	0.0000	0.0004	0.0004	0.0000	
4	22	26	36	43	0.2526	8	1	2	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	685.7628	100.4499	256591.0942	1.8052	0.1224	1318.1883	1850.0063	271.6948	395524.8959	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.8425	0.1797	-0.0000	25.0696	26.4912	9.2229	14.6854	3.0905	1.0061	5.8781	0.0114	0.0008	0.0106	6.8727	1.0053	5.8674	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0100	0.0100	0.0000	0.0063	0.0063	0.0000	0.0037	0.0037	0.0000	0.0039	0.0038	0.0000	0.0021	0.0021	0.0000	0.0017	0.0017	0.0000	
4	22	26	36	66	0.2743	8	2	3	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1133.5994	328.7585	332633.5732	3.5924	0.5677	2168.3283	3093.7587	899.6575	522943.2109	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.4565	-0.8051	0.0000	25.0696	26.4912	9.2229	14.6854	3.0905	1.9899	4.8883	0.0138	0.0022	0.0116	6.8644	1.9878	4.8766	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0061	0.0061	0.0000	0.0038	0.0038	0.0000	0.0022	0.0022	0.0000	0.0028	0.0028	0.0000	0.0017	0.0017	0.0000	0.0011	0.0011	0.0000	
