branch_id_1	branch_id_2	branch_id_3	branch_id_4	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
0	4	9	19	0.1496	8	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	1472329089.6061	0.0000	inf	2947429.5453	0.0000	inf	inf	0.0000	inf	4113.0894	0.0000	548851.9363	12.6442	0.0000	2087.9544	6298.8232	0.0000	762513.1786	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0001	0.0000	3.6761	6.0002	8.0389	12.4685	2.6619	0.0000	2.6619	0.0028	0.0000	0.0028	2.6590	0.0000	2.6590	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	0.0006	0.0000	0.0002	0.0002	0.0000	0.0004	0.0004	0.0000	0.0010	0.0009	0.0000	0.0006	0.0006	0.0000	0.0003	0.0003	0.0000
0	4	9	28	0.1496	8	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	2769.8220	0.0000	363677.1115	9.3398	0.0000	1273.5128	4099.8173	0.0000	528862.8702	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	3.6761	6.0002	3.9972	12.4685	1.6211	0.0000	2.6604	0.0029	0.0000	0.0029	2.6575	0.0000	2.6575	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0010	0.0000	0.0003	0.0003	0.0000	0.0006	0.0006	0.0000	0.0007	0.0007	0.0000	0.0003	0.0002	0.0000	0.0005	0.0004	0.0000	
0	4	9	37	0.2066	9	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	723841332.2441	0.0000	inf	1073170.8366	0.0000	inf	inf	0.0000	inf	2973.2556	0.0000	526442.0028	10.3563	0.0000	3553.7026	5670.2762	0.0000	696924.7762	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0001	0.0000	3.6761	6.0002	8.0389	12.4685	2.5774	0.0000	2.5774	0.0043	0.0000	0.0043	2.5732	0.0000	2.5732	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0009	0.0000	0.0004	0.0004	0.0000	0.0005	0.0005	0.0000	0.0006	0.0005	0.0000	0.0002	0.0002	0.0000	0.0003	0.0003	0.0000
0	4	9	61	0.1496	8	3	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	3108.2511	0.2075	425599.4285	8.8557	0.0008	1569.8486	4801.2945	0.3207	584721.7725	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15090.2083	-0.0001	-0.0000	3.6761	6.0002	3.9972	12.4685	1.6211	0.0002	2.6570	0.0027	0.0000	0.0027	2.6545	0.0002	2.6543	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0008	0.0000	0.0003	0.0003	0.0000	0.0006	0.0005	0.0000	0.0004	0.0004	0.0000	0.0001	0.0001	0.0000	0.0003	0.0002	0.0000	
0	4	19	28	0.1454	7	1	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	86357629.6836	0.0000	inf	212142.2381	0.0000	inf	inf	0.0000	inf	3311.2810	0.0000	437988.6739	12.3118	0.0000	5839.4556	4749.6005	0.0000	477964.5792	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0001	0.0000	3.6761	6.0002	8.0389	12.4685	2.6605	0.0000	2.6605	0.0030	0.0000	0.0030	2.6575	0.0000	2.6575	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0008	0.0000	0.0002	0.0002	0.0000	0.0006	0.0006	0.0000	0.0012	0.0011	0.0001	0.0008	0.0008	0.0000	0.0004	0.0004	0.0000
0	4	19	37	0.2066	8	1	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	1428595676.2426	0.0000	inf	4015817.2675	0.0000	inf	inf	0.0000	inf	3542.2338	0.0000	481776.0523	13.1542	0.0000	6603.2255	6496.0410	0.0000	548697.3194	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0001	0.0000	3.6761	6.0002	8.0389	12.4685	2.5775	0.0000	2.5775	0.0044	0.0000	0.0044	2.5731	0.0000	2.5731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0007	0.0000	0.0003	0.0003	0.0000	0.0004	0.0004	0.0000	0.0010	0.0010	0.0000	0.0008	0.0008	0.0000	0.0003	0.0002	0.0000
0	4	19	42	0.1454	7	1	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	170469.9022	0.0000	inf	282.2831	0.0000	inf	inf	0.0000	inf	1404.0105	0.0000	175042.2626	3.6098	0.0000	1908.7142	2380.9267	0.0000	193617.0439	0.0082	0.0087	0.0000	0.0128	0.0130	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0001	-0.0000	3.6761	6.0002	8.0389	12.4685	2.3975	0.0000	2.3975	0.0025	0.0000	0.0025	2.3950	0.0000	2.3950	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	0.0017	0.0000	0.0007	0.0007	0.0000	0.0010	0.0010	0.0000	0.0031	0.0029	0.0001	0.0020	0.0019	0.0000	0.0011	0.0010	0.0001
0	4	19	61	0.1454	7	2	3	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	1403857861.1013	88737.2952	inf	3107856.3316	285.8115	inf	inf	inf	inf	3604.4538	0.2411	387406.4017	12.3796	0.0012	8995.1167	5162.4597	0.3464	405132.6307	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15089.9536	0.0000	-0.0001	-0.0000	3.6761	6.0002	8.0389	12.4685	2.6572	0.0002	2.6571	0.0028	0.0000	0.0028	2.6545	0.0002	2.6543	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0007	0.0000	0.0002	0.0002	0.0000	0.0005	0.0005	0.0000	0.0007	0.0007	0.0000	0.0004	0.0004	0.0000	0.0002	0.0002	0.0000
0	4	28	37	0.2066	8	1	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	404596824.8229	0.0000	inf	633799.0224	0.0000	inf	inf	0.0000	inf	2383.4682	0.0000	415360.7718	8.6539	0.0000	3939.4394	4517.9795	0.0000	506413.7821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0001	0.0000	3.6761	6.0002	8.0389	12.4685	2.5761	0.0000	2.5761	0.0044	0.0000	0.0044	2.5717	0.0000	2.5717	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0011	0.0000	0.0005	0.0005	0.0000	0.0006	0.0006	0.0000	0.0007	0.0007	0.0000	0.0003	0.0003	0.0000	0.0004	0.0004	0.0000
0	4	28	42	0.1225	7	1	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	49909.9566	0.0000	inf	44.7904	0.0000	inf	inf	0.0000	inf	946.8941	0.0000	146151.3631	2.4046	0.0000	1129.7359	1647.5362	0.0000	169742.8751	0.0190	0.0203	0.0000	0.0537	0.0549	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0001	-0.0000	3.6761	6.0002	8.0389	12.4685	2.3962	0.0000	2.3962	0.0026	0.0000	0.0026	2.3936	0.0000	2.3936	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0025	0.0025	0.0000	0.0011	0.0011	0.0000	0.0015	0.0014	0.0000	0.0023	0.0022	0.0001	0.0008	0.0008	0.0000	0.0015	0.0014	0.0001
