branch_id_1	branch_id_2	branch_id_3	branch_id_4	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
17	25	44	100	0.2562	4	1	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	4.6422	1.8619	62.5968	3.0225	2.5194	31.2377	4.3175	1.2322	158.0312	15.7161	1.3021	5884.2281	9.2922	1.8527	4373.0682	25.6174	0.4518	6984.3340	3.3855	0.6993	94.0021	3.0744	0.7354	139.9931	5.9333	0.3667	44.1959	11.0993	3.9845	0.0412	0.0010	13.0086	31.0027	11.2247	24.9933	2.3296	0.1925	2.1371	0.8354	0.1663	0.6691	1.4942	0.0263	1.4680	0.2563	0.0514	0.2049	0.2074	0.0488	0.1586	0.0489	0.0026	0.0462	0.1482	0.1479	0.0004	0.0899	0.0898	0.0002	0.0583	0.0581	0.0002	0.0757	0.0735	0.0022	0.0675	0.0663	0.0011	0.0082	0.0072	0.0010
17	32	44	100	0.2562	4	1	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	4.6328	1.8582	62.7217	3.0145	2.5127	31.2642	4.3140	1.2313	158.4812	15.4350	1.2788	5805.3154	9.1205	1.8185	4309.8196	25.1826	0.4441	6896.0284	3.3317	0.6882	92.5567	3.0256	0.7237	137.8517	5.8374	0.3607	43.5132	11.0993	3.9845	0.0412	0.0010	13.0086	32.0027	11.2247	26.9817	2.3296	0.1925	2.1371	0.8354	0.1663	0.6691	1.4942	0.0263	1.4680	0.2563	0.0514	0.2049	0.2074	0.0488	0.1586	0.0489	0.0026	0.0462	0.1509	0.1506	0.0004	0.0916	0.0914	0.0002	0.0593	0.0591	0.0002	0.0769	0.0747	0.0022	0.0686	0.0674	0.0012	0.0084	0.0073	0.0011
17	35	44	100	0.2775	4	2	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	40.5027	50.3295	473.8315	23.6185	64.7459	203.8861	73.1993	367.7605	2573.2629	14.6922	1.2172	5599.6395	8.6670	1.7280	4145.2365	24.0332	0.4239	6665.6553	0.3627	0.0242	11.8178	0.3670	0.0267	20.3311	0.3283	0.0012	2.5904	11.0993	14.4419	0.0412	0.0041	13.0086	35.0027	11.2247	41.0020	2.3296	0.1925	2.1371	0.8354	0.1663	0.6691	1.4942	0.0263	1.4680	0.0296	0.0019	0.0277	0.0267	0.0019	0.0247	0.0029	0.0000	0.0029	0.1586	0.1582	0.0004	0.0964	0.0962	0.0002	0.0622	0.0620	0.0002	0.0815	0.0792	0.0023	0.0726	0.0714	0.0012	0.0089	0.0078	0.0011
21	44	100	102	0.2258	4	3	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	6.9872	2.8148	83.7849	4.3162	3.6022	44.9542	6.0688	1.7543	191.3547	25.2574	2.0924	9914.4727	13.8694	2.7649	7170.6477	46.6915	0.8237	12009.0243	3.6148	0.7434	118.3325	3.2134	0.7676	159.5102	7.6936	0.4695	62.7579	11.0993	3.9845	0.0412	0.0010	24.0027	5.4677	29.9839	6.6907	2.3296	0.1925	2.1371	0.8354	0.1663	0.6691	1.4942	0.0263	1.4680	0.2563	0.0514	0.2049	0.2074	0.0488	0.1586	0.0489	0.0026	0.0462	0.0922	0.0920	0.0002	0.0602	0.0601	0.0001	0.0320	0.0319	0.0001	0.0709	0.0692	0.0017	0.0645	0.0636	0.0010	0.0064	0.0056	0.0007
25	44	88	100	0.2282	4	2	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	4.5527	1.8284	58.6723	2.9854	2.4895	30.0876	4.0119	1.1486	143.7224	15.6453	1.2963	5854.0799	9.2584	1.8460	4352.6568	25.4676	0.4492	6946.2324	3.4365	0.7089	99.7759	3.1012	0.7415	144.6661	6.3479	0.3911	48.3309	11.0993	3.9845	0.0412	0.0010	31.0027	5.4677	24.9933	6.6907	2.3296	0.1925	2.1371	0.8354	0.1663	0.6691	1.4942	0.0263	1.4680	0.2563	0.0514	0.2049	0.2074	0.0488	0.1586	0.0489	0.0026	0.0462	0.1489	0.1485	0.0004	0.0902	0.0901	0.0002	0.0587	0.0585	0.0002	0.0746	0.0725	0.0021	0.0669	0.0658	0.0011	0.0077	0.0067	0.0010
25	44	100	102	0.2282	4	2	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	6.0502	2.4372	74.8072	3.7226	3.1067	39.5060	5.2942	1.5302	172.9309	21.6115	1.7902	8748.3100	11.8201	2.3563	6225.8245	40.2544	0.7100	10729.8943	3.5720	0.7346	116.9448	3.1753	0.7585	157.5918	7.6035	0.4640	62.0473	11.0993	3.9845	0.0412	0.0010	31.0027	5.4677	24.9933	6.6907	2.3296	0.1925	2.1371	0.8354	0.1663	0.6691	1.4942	0.0263	1.4680	0.2563	0.0514	0.2049	0.2074	0.0488	0.1586	0.0489	0.0026	0.0462	0.1078	0.1076	0.0002	0.0707	0.0706	0.0001	0.0371	0.0370	0.0001	0.0717	0.0700	0.0018	0.0653	0.0643	0.0010	0.0064	0.0057	0.0007
32	44	88	100	0.2352	4	2	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	4.5432	1.8246	58.7913	2.9773	2.4827	30.1203	4.0078	1.1475	144.1059	15.3654	1.2731	5775.5723	9.0874	1.8119	4289.7664	25.0352	0.4415	6858.3324	3.3821	0.6977	98.2385	3.0522	0.7298	142.4209	6.2466	0.3848	47.5923	11.0993	3.9845	0.0412	0.0010	32.0027	5.4677	26.9817	6.6907	2.3296	0.1925	2.1371	0.8354	0.1663	0.6691	1.4942	0.0263	1.4680	0.2563	0.0514	0.2049	0.2074	0.0488	0.1586	0.0489	0.0026	0.0462	0.1516	0.1512	0.0004	0.0919	0.0918	0.0002	0.0597	0.0595	0.0002	0.0758	0.0737	0.0021	0.0680	0.0668	0.0011	0.0078	0.0069	0.0010
32	44	100	102	0.2352	4	2	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	6.0369	2.4318	74.9434	3.7126	3.0984	39.5171	5.2864	1.5281	173.4054	21.2255	1.7583	8627.3165	11.6033	2.3131	6127.1350	39.5726	0.6980	10598.5934	3.5160	0.7230	115.1178	3.1254	0.7466	155.0502	7.4858	0.4568	61.1203	11.0993	3.9845	0.0412	0.0010	32.0027	5.4677	26.9817	6.6907	2.3296	0.1925	2.1371	0.8354	0.1663	0.6691	1.4942	0.0263	1.4680	0.2563	0.0514	0.2049	0.2074	0.0488	0.1586	0.0489	0.0026	0.0462	0.1098	0.1095	0.0002	0.0720	0.0719	0.0001	0.0378	0.0376	0.0001	0.0729	0.0711	0.0018	0.0664	0.0653	0.0010	0.0065	0.0058	0.0008
35	44	88	100	0.2775	4	3	4	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	39.7036	49.4005	444.3070	23.3208	63.9555	196.7287	67.9166	342.2708	2337.5498	14.6260	1.2117	5570.9566	8.6355	1.7217	4126.1328	23.8925	0.4214	6629.0046	0.3684	0.0245	12.5385	0.3703	0.0269	20.9737	0.3518	0.0012	2.8359	11.0993	14.4424	0.0412	0.0041	35.0027	5.4677	41.0020	6.6907	2.3296	0.1925	2.1371	0.8354	0.1663	0.6691	1.4942	0.0263	1.4680	0.0296	0.0019	0.0277	0.0267	0.0019	0.0247	0.0029	0.0000	0.0029	0.1593	0.1589	0.0004	0.0967	0.0966	0.0002	0.0625	0.0623	0.0002	0.0803	0.0781	0.0022	0.0720	0.0708	0.0012	0.0083	0.0073	0.0010
35	44	100	102	0.2775	4	3	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	52.7214	65.7910	566.6946	29.0753	79.7966	258.0338	89.3574	454.5317	2812.4024	20.2056	1.6737	8310.7018	11.0305	2.1989	5868.1393	37.7708	0.6662	10256.6768	0.3833	0.0254	14.6652	0.3794	0.0276	22.7417	0.4227	0.0015	3.6469	11.0992	14.4424	0.0412	0.0041	35.0027	5.4677	41.0020	6.6907	2.3296	0.1925	2.1371	0.8354	0.1663	0.6691	1.4942	0.0263	1.4680	0.0296	0.0019	0.0277	0.0267	0.0019	0.0247	0.0029	0.0000	0.0029	0.1153	0.1150	0.0003	0.0757	0.0756	0.0001	0.0396	0.0394	0.0001	0.0772	0.0753	0.0019	0.0703	0.0692	0.0011	0.0069	0.0061	0.0008
