branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
0	41	89	0.1644	10	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	0.3834	0.8293	0.0000	1.4837	1.5188	0.0000	0.0000	0.0000	0.0000	0.0365	0.0372	0.0000	0.0908	0.0912	0.0000	0.0000	0.0000	0.0000	0.0952	0.0449	0.4278	0.0612	0.0600	0.1000	0.1637	0.0000	0.4857	0.0000	1.4426	-0.0049	0.0152	14.8594	32.7955	21.1284	25.6310	0.0091	0.0091	0.0000	0.0091	0.0091	0.0000	0.0000	0.0000	0.0000	0.0285	0.0117	0.0168	0.0122	0.0117	0.0006	0.0162	0.0000	0.0162	0.2496	0.2448	0.0048	0.1003	0.0999	0.0004	0.1493	0.1449	0.0044	0.2992	0.2599	0.0393	0.2001	0.1942	0.0059	0.0991	0.0657	0.0334
12	24	29	0.0951	3	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	2.6190	0.0002	235.5249	0.0304	0.0004	inf	18.9598	0.0000	238.2791	0.3812	0.0000	17.7678	0.0090	0.0001	1.9276	0.4927	0.0000	18.5986	0.1456	0.1623	0.0754	0.2973	0.3017	0.0000	0.0260	0.0000	0.0781	15461.5138	0.1109	0.0112	0.0004	11.7240	13.0312	21.0473	12.3287	0.0241	0.0000	0.0241	0.0001	0.0000	0.0001	0.0239	0.0000	0.0239	0.0102	0.0092	0.0010	0.0092	0.0092	0.0000	0.0010	0.0000	0.0010	0.0631	0.0618	0.0014	0.0146	0.0145	0.0001	0.0486	0.0473	0.0013	0.0700	0.0565	0.0135	0.0308	0.0304	0.0005	0.0391	0.0261	0.0130
12	29	34	0.1934	7	0	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	0.0052	0.0046	0.0000	0.0074	0.0072	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0023	0.0000	0.0033	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	-0.0000	11.7240	22.0858	21.0473	27.0842	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0003	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000	0.1823	0.1790	0.0033	0.0764	0.0757	0.0007	0.1058	0.1032	0.0026	0.1415	0.1219	0.0196	0.0843	0.0813	0.0029	0.0572	0.0405	0.0167
12	29	42	0.1481	6	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	380617.5169	315415.4514	0.0000	427751.1958	416201.8268	0.0000	1417289.1894	1019886.1885	0.0000	13.8988	14.1375	0.0000	33.4028	33.5434	0.0000	0.1644	0.1688	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	-0.2959	-0.0000	11.7240	22.0858	21.0473	27.0842	0.5553	0.5553	0.0000	0.5514	0.5514	0.0000	0.0039	0.0039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0400	0.0393	0.0007	0.0165	0.0164	0.0001	0.0234	0.0228	0.0006	0.0224	0.0182	0.0041	0.0104	0.0101	0.0003	0.0119	0.0081	0.0038
12	29	69	0.0805	3	0	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	3.4928	7.0207	31.6200	14.1945	13.6448	inf	2.0684	inf	32.2496	0.5849	0.0889	22.0831	0.2515	0.2435	2.8036	0.7301	0.0196	22.9277	0.1674	0.0127	0.6984	0.0177	0.0178	0.0000	0.3530	0.0000	0.7109	5.7301	16.0779	0.0093	0.0102	11.7240	22.0858	21.0473	27.0842	0.0291	0.0043	0.0247	0.0038	0.0037	0.0001	0.0253	0.0007	0.0246	0.0115	0.0007	0.0108	0.0007	0.0007	0.0000	0.0108	0.0000	0.0108	0.0497	0.0486	0.0011	0.0151	0.0150	0.0000	0.0346	0.0335	0.0011	0.0688	0.0533	0.0155	0.0381	0.0378	0.0003	0.0307	0.0155	0.0153
12	29	72	0.2069	9	0	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.4005	0.3599	0.0000	0.5751	0.5589	0.0000	0.0000	0.0000	0.0000	0.0008	0.0008	0.0000	0.0017	0.0017	0.0000	0.0000	0.0000	0.0000	0.0019	0.0022	0.0000	0.0029	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0012	-0.0001	-0.0000	11.7240	22.0858	21.0473	27.0842	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.1264	0.1242	0.0022	0.0579	0.0575	0.0004	0.0685	0.0667	0.0018	0.1085	0.0957	0.0128	0.0712	0.0687	0.0025	0.0372	0.0269	0.0103
12	48	72	0.1959	10	0	1	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	4.7899	6.3845	2.7357	8.5219	9.5178	0.1981	0.3193	0.0000	3.3731	0.0124	0.0122	0.0219	0.0237	0.0238	0.0018	0.0007	0.0000	0.0259	0.0026	0.0019	0.0080	0.0028	0.0025	0.0088	0.0021	0.0000	0.0077	0.0277	0.5147	-0.0010	0.0001	11.7240	18.4171	21.0473	17.7170	0.0020	0.0019	0.0001	0.0019	0.0019	0.0000	0.0001	0.0000	0.0001	0.0003	0.0002	0.0001	0.0003	0.0002	0.0000	0.0001	0.0000	0.0001	0.1582	0.1558	0.0024	0.0804	0.0800	0.0004	0.0778	0.0758	0.0020	0.1320	0.1176	0.0144	0.0940	0.0898	0.0041	0.0381	0.0278	0.0103
12	72	76	0.1831	9	0	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0039	0.0032	0.0083	0.0049	0.0050	0.0005	0.0025	0.0000	0.0095	0.3729	0.0000	0.0001	11.7240	25.5459	11.5142	15.4160	21.6405	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0002	0.0001	0.0002	0.0002	0.0000	0.0001	0.0000	0.0001	0.0726	0.0715	0.0011	0.0357	0.0355	0.0002	0.0369	0.0360	0.0009	0.0851	0.0743	0.0109	0.0494	0.0479	0.0015	0.0358	0.0264	0.0094	
24	28	29	0.0951	3	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	122.2214	0.0106	27265.3902	0.0460	0.0295	5546.3924	114.0030	0.0047	29901.3245	46.0381	0.0048	2333.5305	0.0078	0.0051	0.4310	69.0071	0.0047	2619.7728	0.3767	0.4520	0.0856	0.1703	0.1719	0.0001	0.6053	0.9851	0.0876	9758.3427	0.0490	0.9205	-0.0001	13.0312	6.3413	12.3287	3.3437	1.9705	0.0002	1.9703	0.0001	0.0001	0.0000	1.9704	0.0001	1.9703	0.0117	0.0111	0.0005	0.0028	0.0028	0.0000	0.0089	0.0083	0.0005	0.0428	0.0420	0.0008	0.0142	0.0142	0.0001	0.0286	0.0278	0.0008	0.0309	0.0246	0.0064	0.0163	0.0161	0.0001	0.0147	0.0085	0.0062
24	29	34	0.1934	7	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	8213.3823	0.3843	1463729357.0960	0.7556	0.7370	0.0000	37267348.1323	7.0581	2514029119.0560	4.8445	0.0003	280.1204	0.0007	0.0008	0.0000	7.3534	0.0000	336.9788	0.0006	0.0007	0.0000	0.0010	0.0010	0.0000	0.0000	0.0000	0.0000	18986.1298	0.0000	0.4656	-0.0000	13.0312	22.0858	12.3287	27.0842	0.9966	0.0001	0.9966	0.0001	0.0001	0.0000	0.9966	0.0000	0.9966	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.2057	0.2022	0.0036	0.0702	0.0696	0.0006	0.1355	0.1326	0.0030	0.1225	0.1069	0.0156	0.0733	0.0709	0.0024	0.0492	0.0361	0.0131
24	29	42	0.1481	6	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0004	0.0004	0.0000	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0312	0.0376	0.0000	0.0632	0.0650	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	-0.0000	13.0312	22.0858	12.3287	27.0842	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	0.0006	0.0000	0.0006	0.0006	0.0000	0.0000	0.0000	0.0000	0.0450	0.0443	0.0007	0.0193	0.0193	0.0001	0.0257	0.0250	0.0007	0.0193	0.0160	0.0033	0.0095	0.0093	0.0003	0.0098	0.0068	0.0030
24	29	69	0.0951	3	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	1066.0941	0.1941	15802.9426	0.3341	0.2212	21076.7989	1149.0546	1.1191	16973.2605	37.3021	0.0027	1855.3589	0.0074	0.0049	0.3925	53.5981	0.0017	2050.1233	0.0350	0.0138	0.1174	0.0221	0.0223	0.0000	0.0466	0.0015	0.1208	14236.1811	2.1933	0.9276	0.0009	13.0312	22.0858	12.3287	27.0842	1.9856	0.0001	1.9855	0.0001	0.0001	0.0000	1.9855	0.0001	1.9855	0.0014	0.0004	0.0010	0.0004	0.0004	0.0000	0.0010	0.0000	0.0010	0.0532	0.0522	0.0011	0.0162	0.0161	0.0001	0.0370	0.0361	0.0010	0.0408	0.0325	0.0084	0.0194	0.0191	0.0002	0.0215	0.0133	0.0081
24	29	72	0.2069	9	1	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	1.0700	0.2921	409.1486	0.8343	0.6797	1077.5554	2.0930	0.0002	383.2554	0.0007	0.0002	0.0290	0.0007	0.0006	0.0126	0.0007	0.0000	0.0329	0.0006	0.0007	0.0001	0.0008	0.0008	0.0000	0.0003	0.0004	0.0001	2.3554	0.0123	0.0000	-0.0000	13.0312	22.0858	12.3287	27.0842	0.0001	0.0000	0.0001	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1463	0.1439	0.0024	0.0532	0.0528	0.0005	0.0931	0.0911	0.0020	0.0916	0.0815	0.0101	0.0598	0.0578	0.0020	0.0318	0.0238	0.0081
24	69	79	0.0968	4	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	66.0190	53.3019	0.2981	0.2689	0.2691	0.2107	3939.4498	879513.1078	0.3034	15.8217	16.3921	0.0036	0.1053	0.1055	0.0008	27.5630	29.3002	0.0037	0.2397	0.3075	0.0120	0.3917	0.3922	0.0039	0.0070	0.0000	0.0121	0.0000	0.0117	-0.2605	-0.0005	13.0312	8.4408	12.3287	7.4516	0.4889	0.4889	0.0000	0.0014	0.0014	0.0000	0.4875	0.4875	0.0000	0.0104	0.0102	0.0001	0.0102	0.0102	0.0000	0.0001	0.0000	0.0001	0.0309	0.0298	0.0011	0.0132	0.0132	0.0000	0.0177	0.0166	0.0010	0.0432	0.0333	0.0099	0.0261	0.0261	0.0000	0.0171	0.0072	0.0099
28	29	34	0.1934	7	0	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	0.2857	0.3777	0.0123	0.8707	0.9551	0.0021	0.0008	0.0000	0.0194	0.0015	0.0015	0.0002	0.0027	0.0028	0.0000	0.0000	0.0000	0.0002	0.0051	0.0040	0.0122	0.0031	0.0029	0.0101	0.0085	0.0065	0.0126	0.0022	0.5117	-0.0001	0.0001	6.3413	22.0858	3.3437	27.0842	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0001	0.0001	0.0001	0.0000	0.0002	0.0001	0.0001	0.1347	0.1318	0.0028	0.0730	0.0718	0.0012	0.0617	0.0600	0.0017	0.0480	0.0412	0.0068	0.0297	0.0288	0.0009	0.0183	0.0124	0.0059
28	29	42	0.1481	6	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	338.9892	335.5447	0.0000	454.6100	491.3938	0.0000	8.9181	9.5780	0.0000	0.0283	0.0288	0.0000	0.0566	0.0568	0.0000	0.0004	0.0004	0.0000	0.0001	0.0001	0.0001	0.0001	0.0001	0.0005	0.0000	0.0000	0.0000	0.0000	0.1983	-0.0004	0.0000	6.3413	22.0858	3.3437	27.0842	0.0007	0.0007	0.0000	0.0007	0.0007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0259	0.0255	0.0004	0.0129	0.0128	0.0000	0.0130	0.0127	0.0003	0.0077	0.0063	0.0014	0.0039	0.0038	0.0001	0.0038	0.0025	0.0013
28	29	72	0.2069	9	0	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	4.3658	5.9149	0.0278	14.5180	15.4466	0.0222	0.0026	0.0003	0.0271	0.0335	0.0345	0.0006	0.0613	0.0617	0.0002	0.0000	0.0000	0.0006	0.0077	0.0058	0.0209	0.0042	0.0040	0.0111	0.0148	0.0111	0.0231	0.0005	0.4986	-0.0017	0.0001	6.3413	22.0858	3.3437	27.0842	0.0032	0.0032	0.0000	0.0032	0.0032	0.0000	0.0000	0.0000	0.0000	0.0003	0.0002	0.0001	0.0001	0.0001	0.0000	0.0002	0.0001	0.0001	0.0955	0.0927	0.0028	0.0522	0.0519	0.0003	0.0433	0.0409	0.0025	0.0366	0.0321	0.0045	0.0247	0.0239	0.0008	0.0119	0.0083	0.0037
29	34	69	0.2136	7	0	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	1.3655	1.2666	0.0684	1.3357	1.3202	0.0133	2.4250	2.7928	0.1001	0.0024	0.0024	0.0000	0.0033	0.0034	0.0000	0.0014	0.0014	0.0001	0.0017	0.0019	0.0007	0.0025	0.0026	0.0005	0.0006	0.0005	0.0007	0.0004	0.0583	-0.0002	-0.0000	22.0858	40.5219	27.0842	27.3558	0.0004	0.0004	0.0000	0.0003	0.0003	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.1643	0.1609	0.0034	0.0842	0.0829	0.0013	0.0801	0.0780	0.0021	0.0737	0.0633	0.0104	0.0449	0.0434	0.0015	0.0288	0.0199	0.0089
29	34	91	0.2144	10	0	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	14.0684	0.2104	756.0206	0.0566	0.0546	0.2748	52.7191	5.8557	651.8298	2.3780	0.0355	130.1704	0.0108	0.0108	0.0152	4.3443	0.0565	155.5114	0.1690	0.1687	0.1722	0.1904	0.1968	0.0552	0.0824	0.0096	0.2386	67.2183	0.1119	0.1006	0.0021	22.0858	40.5219	27.0842	27.3558	0.2223	0.0033	0.2191	0.0005	0.0005	0.0000	0.2219	0.0028	0.2191	0.0492	0.0442	0.0049	0.0444	0.0439	0.0006	0.0048	0.0004	0.0044	0.0935	0.0918	0.0017	0.0424	0.0421	0.0003	0.0511	0.0497	0.0014	0.2910	0.2623	0.0287	0.2333	0.2229	0.0104	0.0577	0.0394	0.0183
