branch_id_1	branch_id_2	branch_id_3	branch_id_4	branch_id_5	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
13	17	20	26	28	0.3644	10	1	5	1	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	1579.7185	0.0000	170637.0445	33.2132	0.0000	63131.1371	1739.2179	0.0000	171211.2739	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.2125	-0.0000	14.0465	3.9750	6.0200	4.4559	3.5720	0.0000	2.9245	0.0057	0.0000	0.0057	2.9187	0.0000	2.9187	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0019	0.0018	0.0000	0.0002	0.0002	0.0000	0.0017	0.0017	0.0000	0.0004	0.0004	0.0000	0.0003	0.0003	0.0000	0.0001	0.0001	0.0000	
13	17	20	26	43	0.3661	9	1	5	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	1358.4472	0.0000	601173.4841	9.1263	0.0000	65953.5211	2914.4385	0.0000	619322.1093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.2050	-0.0000	14.0465	3.9750	6.0200	4.4559	3.5720	0.0000	2.8214	0.0102	0.0000	0.0102	2.8113	0.0000	2.8113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	0.0021	0.0000	0.0011	0.0011	0.0000	0.0010	0.0010	0.0000	0.0012	0.0011	0.0001	0.0010	0.0010	0.0001	0.0001	0.0001	0.0000	
13	17	20	26	47	0.3832	8	1	5	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	1826.3497	0.0000	197686.1708	34.3569	0.0000	68360.4143	1992.4806	0.0000	198285.8314	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.2848	-0.0000	14.0465	3.9750	6.0200	4.4559	3.5720	0.0000	3.9192	0.0063	0.0000	0.0063	3.9129	0.0000	3.9129	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	0.0021	0.0000	0.0002	0.0002	0.0000	0.0020	0.0019	0.0000	0.0005	0.0004	0.0000	0.0004	0.0003	0.0000	0.0001	0.0001	0.0000	
13	17	20	26	59	0.3640	8	1	5	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	829.0599	0.0000	105675.9823	11.9595	0.0000	27052.3438	914.3567	0.0000	106097.0057	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.2852	-0.0000	14.0465	3.9750	6.0200	4.4559	3.5720	0.0000	3.9255	0.0054	0.0000	0.0054	3.9201	0.0000	3.9201	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0047	0.0047	0.0000	0.0004	0.0004	0.0000	0.0043	0.0043	0.0000	0.0013	0.0011	0.0001	0.0010	0.0009	0.0001	0.0003	0.0003	0.0000	
13	17	20	28	43	0.3657	10	1	5	1	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	1477.6662	0.0000	631094.0537	13.3334	0.0000	91302.8557	3185.8420	0.0000	649851.0855	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.1365	0.0000	14.0465	3.9750	6.0200	4.4559	3.5720	0.0000	1.8788	0.0091	0.0000	0.0091	1.8697	0.0000	1.8697	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0013	0.0000	0.0007	0.0007	0.0000	0.0006	0.0006	0.0000	0.0006	0.0006	0.0000	0.0006	0.0005	0.0000	0.0001	0.0001	0.0000	
13	17	20	28	47	0.3832	10	1	5	2	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	2240.4493	0.0000	230069.6152	56.3546	0.0000	99653.3847	2457.7840	0.0000	230758.6492	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.2120	0.0000	14.0465	3.9750	6.0200	4.4559	3.5720	0.0000	2.9183	0.0066	0.0000	0.0066	2.9116	0.0000	2.9116	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0013	0.0000	0.0001	0.0001	0.0000	0.0012	0.0012	0.0000	0.0003	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	
13	17	20	28	53	0.3640	10	1	5	1	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	1957.7048	0.0000	204627.3508	41.4573	0.0000	78667.0712	2153.7766	0.0000	205274.7027	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.2125	-0.0000	14.0465	3.9750	6.0200	4.4559	3.5720	0.0000	2.9245	0.0057	0.0000	0.0057	2.9187	0.0000	2.9187	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0015	0.0000	0.0001	0.0001	0.0000	0.0014	0.0013	0.0000	0.0003	0.0003	0.0000	0.0003	0.0002	0.0000	0.0001	0.0001	0.0000	
13	17	20	28	59	0.3640	10	1	5	1	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	1022.2374	0.0000	123284.5243	21.0835	0.0000	40284.5068	1127.7045	0.0000	123786.8426	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.2125	0.0000	14.0465	3.9750	6.0200	4.4559	3.5720	0.0000	2.9245	0.0057	0.0000	0.0057	2.9187	0.0000	2.9187	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0029	0.0028	0.0000	0.0003	0.0003	0.0000	0.0026	0.0026	0.0000	0.0007	0.0006	0.0001	0.0005	0.0005	0.0001	0.0002	0.0001	0.0000	
13	17	20	43	47	0.3832	9	1	5	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	1918.2153	0.0000	816939.4614	14.0379	0.0000	99174.0235	4104.5538	0.0000	840836.3427	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.2046	0.0000	14.0465	3.9750	6.0200	4.4559	3.5720	0.0000	2.8155	0.0110	0.0000	0.0110	2.8045	0.0000	2.8045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0015	0.0000	0.0008	0.0008	0.0000	0.0007	0.0007	0.0000	0.0007	0.0007	0.0000	0.0007	0.0006	0.0000	0.0001	0.0001	0.0000	
13	17	20	43	53	0.3657	9	1	5	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	1681.2095	0.0000	724507.0331	11.3024	0.0000	81792.5975	3604.0534	0.0000	745665.3365	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.2050	-0.0000	14.0465	3.9750	6.0200	4.4559	3.5720	0.0000	2.8214	0.0102	0.0000	0.0102	2.8113	0.0000	2.8113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	0.0017	0.0000	0.0009	0.0009	0.0000	0.0008	0.0008	0.0000	0.0010	0.0009	0.0001	0.0009	0.0008	0.0001	0.0001	0.0001	0.0000	
