branch_id_1	branch_id_2	branch_id_3	branch_id_4	branch_id_5	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
8	21	35	43	64	0.1194	8	1	5	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	90.1180	0.3797	2724.2337	12.2456	26.4134	inf	10.0185	0.7882	2912.3101	4604.3315	0.9029	4268513.4090	87.9131	66.6973	inf	4646.8099	0.2835	4271340.0698	51.0923	2.3781	1566.8676	7.1792	2.5251	5673.8127	463.8247	0.3596	1466.6502	5104.0194	21.1746	-0.0002	-0.0003	7.9879	3.1972	8.0737	2.9547	2.9027	0.0006	2.9021	0.0005	0.0004	0.0001	2.9021	0.0002	2.9020	0.0215	0.0010	0.0205	0.0027	0.0010	0.0018	0.0188	0.0000	0.0187	0.0006	0.0006	0.0000	0.0000	0.0000	0.0000	0.0006	0.0006	0.0000	0.0004	0.0004	0.0000	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000
8	21	35	52	64	0.1011	5	2	5	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	46.1264	0.1912	2056.1739	4.3707	8.9732	inf	6.1327	0.4257	2200.7332	6453.3907	1.2655	5906213.9783	83.5456	63.3874	inf	6542.1468	0.3991	5916222.4196	139.9067	6.6171	2872.4293	19.1151	7.0641	13635.7596	1066.7579	0.9375	2688.2961	5104.0194	21.1746	-0.0002	-0.0003	7.9879	3.1972	8.0737	2.9547	2.9027	0.0006	2.9021	0.0005	0.0004	0.0001	2.9021	0.0002	2.9020	0.0215	0.0010	0.0205	0.0026	0.0010	0.0016	0.0189	0.0000	0.0189	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000	0.0004	0.0004	0.0000	0.0002	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000
8	21	43	52	64	0.1271	8	2	5	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	50.2868	0.2119	1464.9119	4.7877	10.0670	inf	5.5821	0.4404	1558.8157	9171.2334	1.7985	8239436.6717	119.5700	90.7230	inf	9296.4600	0.5671	8256825.2183	182.3787	8.4875	5624.5273	24.9742	9.0119	17817.1845	1665.4184	1.2878	5296.8579	5104.0194	21.1746	-0.0002	-0.0003	7.9879	3.1972	8.0737	2.9547	2.9027	0.0006	2.9021	0.0005	0.0004	0.0001	2.9021	0.0002	2.9020	0.0215	0.0010	0.0206	0.0027	0.0010	0.0017	0.0189	0.0000	0.0189	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000	0.0003	0.0003	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000
8	35	43	52	64	0.1271	8	2	5	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	24.3442	0.0985	1689.1265	3.0113	7.5620	0.0000	4.5858	0.3055	1786.1256	3693.8309	0.7258	3430642.5088	61.4731	61.4914	0.0000	3723.5991	0.2274	3438357.9959	151.7336	7.3683	2031.0158	20.4142	8.1317	7323.7844	811.9789	0.7444	1925.0371	5093.6923	21.1746	-0.0002	-0.0003	7.9879	9.1224	8.0737	15.8767	2.9099	0.0006	2.9094	0.0004	0.0004	0.0000	2.9096	0.0002	2.9094	0.0229	0.0010	0.0219	0.0026	0.0010	0.0015	0.0203	0.0000	0.0203	0.0008	0.0008	0.0000	0.0000	0.0000	0.0000	0.0008	0.0008	0.0000	0.0002	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000
21	35	36	43	59	0.1194	8	2	4	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	88.2802	0.0000	2749.4726	6.3572	0.0000	inf	6.8088	0.0000	2940.4769	3690.6248	0.0000	3403655.9279	24.6506	0.0000	inf	3714.3660	0.0000	3405917.2108	41.8058	0.0000	1237.9305	3.8776	0.0000	4557.6196	545.5243	0.0000	1158.2873	inf	inf	0.0004	0.0007	3.1972	9.1224	2.9547	15.8767	2.9067	0.0000	2.9067	0.0001	0.0000	0.0001	2.9066	0.0000	2.9066	0.0205	0.0000	0.0205	0.0018	0.0000	0.0018	0.0188	0.0000	0.0188	0.0008	0.0008	0.0000	0.0000	0.0000	0.0000	0.0008	0.0008	0.0000	0.0005	0.0005	0.0000	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000
21	35	36	43	64	0.1194	8	1	5	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	91.6577	0.3869	2525.8486	13.2847	28.6548	inf	9.7853	0.7774	2695.9792	6679.4910	1.3099	5993349.1882	135.4689	102.7767	inf	6737.4033	0.4110	5996969.5957	72.8743	3.3857	2372.8062	10.1973	3.5867	8089.6913	688.5254	0.5287	2224.4124	5104.0194	21.1746	-0.0002	-0.0003	3.1972	9.1224	2.9547	15.8767	2.9027	0.0006	2.9021	0.0005	0.0004	0.0001	2.9021	0.0002	2.9020	0.0215	0.0010	0.0205	0.0027	0.0010	0.0018	0.0188	0.0000	0.0187	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000	0.0004	0.0004	0.0000	0.0003	0.0003	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000
21	35	36	43	89	0.1194	8	2	4	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	83.0178	0.3223	2204.4125	12.6543	28.1130	inf	9.4713	0.4387	2351.8690	6722.3553	1.1886	6030922.4231	143.5735	110.8065	inf	6780.8139	0.2135	6034562.9847	80.9749	3.6881	2735.8411	11.3459	3.9415	9173.8192	715.9339	0.4867	2565.8584	5660.9862	21.5949	-0.0001	-0.0003	3.1972	9.1224	2.9547	15.8767	2.9023	0.0005	2.9018	0.0005	0.0004	0.0001	2.9017	0.0001	2.9016	0.0215	0.0010	0.0205	0.0027	0.0009	0.0018	0.0188	0.0000	0.0187	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000	0.0004	0.0004	0.0000	0.0003	0.0003	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000
21	35	36	48	59	0.1266	8	2	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	83.5459	0.5159	2611.9628	5.9286	0.0000	inf	6.4560	0.0220	2793.6308	3233.2108	0.0102	3001931.7142	21.2839	0.0000	inf	3254.3179	0.0102	3003968.4777	38.6998	0.0197	1149.3011	3.5901	0.0018	4242.5195	504.0752	0.4649	1075.2919	318428.8091	2031.6806	0.0004	0.0007	3.1972	9.1224	2.9547	15.8767	2.9066	0.0000	2.9066	0.0001	0.0000	0.0001	2.9065	0.0000	2.9065	0.0205	0.0000	0.0205	0.0018	0.0000	0.0018	0.0188	0.0000	0.0188	0.0009	0.0009	0.0000	0.0000	0.0000	0.0000	0.0009	0.0009	0.0000	0.0005	0.0005	0.0000	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000
21	35	36	48	64	0.1266	8	1	4	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	86.7405	0.3682	2400.8370	12.3847	26.6884	inf	9.2839	0.4040	2562.7289	5851.4309	1.1658	5286367.1768	116.9364	88.7157	inf	5902.9382	0.3786	5289628.1622	67.4590	3.1665	2201.8851	9.4420	3.3241	7523.8029	635.8223	0.9370	2064.0608	5023.9661	20.9460	-0.0002	-0.0003	3.1972	9.1224	2.9547	15.8767	2.9026	0.0006	2.9020	0.0005	0.0004	0.0001	2.9021	0.0002	2.9019	0.0215	0.0010	0.0205	0.0027	0.0010	0.0018	0.0188	0.0000	0.0187	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000	0.0005	0.0005	0.0000	0.0003	0.0003	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000
21	35	36	48	89	0.1266	8	2	3	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	78.5644	0.3071	2095.5395	11.7966	26.1826	inf	8.9872	0.2294	2235.8635	5888.9766	1.0596	5319510.5713	123.9319	95.6467	inf	5940.9708	0.2057	5322789.7091	74.9573	3.4500	2538.4921	10.5058	3.6531	8529.6314	661.0493	0.8967	2380.6417	5562.7025	21.3573	-0.0001	-0.0003	3.1972	9.1224	2.9547	15.8767	2.9022	0.0005	2.9017	0.0005	0.0004	0.0001	2.9016	0.0001	2.9015	0.0215	0.0010	0.0205	0.0027	0.0009	0.0018	0.0188	0.0000	0.0187	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000	0.0005	0.0005	0.0000	0.0003	0.0003	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000
