branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
1	12	39	0.7014	8	1	0	3	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	0.1055	0.0961	0.0000	0.2029	0.1943	0.0000	0.0485	0.2874	0.0000	0.0087	0.0088	0.0000	0.0264	0.0266	0.0000	0.0003	0.0003	0.0000	0.0822	0.0918	0.0196	0.1302	0.1368	0.0114	0.0067	0.0012	0.0222	0.0000	0.0330	-0.0016	-0.0090	19.9972	34.4820	41.3374	55.5101	0.0036	0.0036	0.0000	0.0035	0.0035	0.0000	0.0001	0.0001	0.0000	0.0455	0.0441	0.0015	0.0441	0.0439	0.0002	0.0014	0.0002	0.0013	0.4165	0.4090	0.0075	0.1332	0.1324	0.0008	0.2833	0.2766	0.0067	0.5538	0.4798	0.0740	0.3384	0.3208	0.0176	0.2154	0.1590	0.0564
4	19	20	0.7398	7	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	1857.7106	4.6048	10944451.7448	1484.6689	3.9103	75258334.1977	227.0731	inf	2461.5937	1.1401	0.0034	116.8070	1.5211	0.0045	293.0781	0.0009	0.0000	0.0370	0.0006	0.0007	0.0000	0.0010	0.0012	0.0000	0.0000	0.0000	0.0000	336.1021	0.0031	0.3092	-0.0000	18.8683	7.1401	41.3464	11.8231	0.5710	0.0017	0.5693	0.5709	0.0017	0.5692	0.0001	0.0000	0.0001	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.5009	0.4960	0.0049	0.3753	0.3734	0.0019	0.1255	0.1226	0.0029	0.1701	0.1403	0.0298	0.1016	0.0900	0.0117	0.0685	0.0504	0.0181
4	20	26	0.7034	6	2	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	1.8103	1.4885	33.5234	1.0263	0.9543	243.9833	972.3871	666.3889	0.7104	3.2540	3.2939	0.0022	3.2579	3.2729	0.0096	3.2484	3.3251	0.0001	1.7975	2.2128	0.0001	3.1744	3.4294	0.0000	0.0033	0.0050	0.0001	0.0000	0.0000	-1.2273	-0.1652	18.8683	72.7180	41.3464	54.8590	2.6937	2.6937	0.0000	1.5982	1.5981	0.0000	1.0956	1.0956	0.0000	0.7176	0.7176	0.0000	0.7170	0.7170	0.0000	0.0006	0.0006	0.0000	0.8278	0.8178	0.0100	0.4906	0.4883	0.0023	0.3373	0.3295	0.0078	0.3992	0.3243	0.0749	0.2259	0.2091	0.0168	0.1733	0.1152	0.0581
4	20	28	0.5545	4	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	50.6978	50.3240	56.9679	42.2901	40.0079	4655.9840	57.9863	222.4746	1.1116	1.7025	1.7004	1.8512	2.2042	2.1831	4.8420	0.7787	0.7970	0.0422	0.0336	0.0338	0.0325	0.0521	0.0546	0.0010	0.0134	0.0036	0.0379	0.0151	0.1847	-0.3421	-0.0006	18.8683	72.7180	41.3464	54.8590	0.7761	0.7646	0.0115	0.6512	0.6398	0.0114	0.1249	0.1248	0.0002	0.0082	0.0070	0.0013	0.0067	0.0067	0.0000	0.0016	0.0003	0.0013	0.4559	0.4497	0.0062	0.2954	0.2931	0.0023	0.1605	0.1566	0.0039	0.2455	0.2059	0.0395	0.1278	0.1220	0.0058	0.1176	0.0839	0.0337
4	27	75	0.5676	5	0	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	30.9793	25.8224	123.1912	25.0860	23.8362	81.2521	49.0858	37.9046	138.6561	2.5459	2.5740	0.5183	3.8216	3.8433	0.0251	0.7399	0.7415	0.6768	0.0822	0.0997	0.0042	0.1523	0.1612	0.0003	0.0151	0.0196	0.0049	0.0028	0.0095	-0.5630	-0.0062	18.8683	12.4100	41.3464	13.2889	1.2432	1.2398	0.0035	1.0937	1.0936	0.0000	0.1496	0.1462	0.0034	0.0281	0.0278	0.0003	0.0255	0.0254	0.0000	0.0026	0.0024	0.0003	0.4883	0.4816	0.0067	0.2862	0.2845	0.0016	0.2022	0.1971	0.0051	0.3418	0.2791	0.0627	0.1671	0.1578	0.0092	0.1747	0.1213	0.0534
4	39	75	0.6567	7	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.7220	0.6276	13.2909	0.0007	0.0004	5.7883	34.0632	40.9603	16.1471	2.7339	2.7340	2.7259	0.0042	0.0025	0.1731	6.2217	6.2659	4.2461	3.7868	4.3565	0.2051	6.0177	6.3673	0.0299	0.1827	0.1530	0.2630	0.0155	0.0075	-0.8933	-0.4326	18.8683	19.8115	41.3464	29.4176	2.0287	1.9977	0.0310	0.0017	0.0010	0.0007	2.0269	1.9967	0.0302	1.9420	1.9275	0.0144	1.9062	1.9056	0.0005	0.0358	0.0219	0.0139	0.7420	0.7307	0.0114	0.4163	0.4120	0.0042	0.3258	0.3187	0.0071	0.5128	0.4424	0.0704	0.3168	0.2993	0.0175	0.1961	0.1432	0.0529
6	11	48	0.6084	7	1	1	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	11.8520	4.5802	inf	6.6349	6.4258	inf	51.9860	0.0598	inf	5.1976	2.3125	149.2540	4.1263	4.1871	0.0257	6.4983	0.0104	252.1366	0.4385	0.5049	0.0000	0.6219	0.6516	0.0000	0.1250	0.1732	0.0000	1.2927	0.0000	0.1912	-0.0314	12.8754	34.4026	30.2668	45.8547	1.7672	0.7708	0.9964	0.7693	0.7693	0.0001	0.9979	0.0015	0.9963	0.1363	0.1363	0.0000	0.1220	0.1220	0.0000	0.0143	0.0143	0.0000	0.3400	0.3333	0.0067	0.1864	0.1837	0.0027	0.1536	0.1496	0.0040	0.3108	0.2700	0.0408	0.1961	0.1872	0.0089	0.1147	0.0828	0.0319
10	34	37	0.4152	5	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	18.2611	0.1190	7146.7962	0.1874	0.1758	107.9923	559.9698	0.2317	6340.2646	2.2181	0.0162	135.9817	0.0340	0.0335	0.1349	4.1874	0.0002	158.7900	0.1215	0.1361	0.0190	0.1816	0.1908	0.0012	0.0075	0.0010	0.0250	138.1956	0.0200	0.5283	-0.0129	18.0844	20.5734	30.4254	24.9358	0.9835	0.0071	0.9765	0.0072	0.0070	0.0001	0.9764	0.0001	0.9763	0.0614	0.0602	0.0012	0.0601	0.0601	0.0000	0.0013	0.0001	0.0012	0.4434	0.4362	0.0072	0.2102	0.2092	0.0010	0.2332	0.2270	0.0061	0.5055	0.4423	0.0633	0.3309	0.3149	0.0160	0.1746	0.1274	0.0473
10	34	105	0.4152	5	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0102	0.0089	0.0089	0.0185	0.0175	0.0217	0.0000	0.0000	0.0056	0.0175	0.0178	0.0000	0.0486	0.0488	0.0004	0.0000	0.0000	0.0000	1.7233	1.9923	0.0053	2.6276	2.7880	0.0173	0.3479	0.4656	0.0011	0.0000	0.0004	-0.0032	-0.2210	18.0844	20.5734	30.4254	24.9358	0.0071	0.0071	0.0000	0.0071	0.0071	0.0000	0.0000	0.0000	0.0000	0.9617	0.9613	0.0004	0.8847	0.8844	0.0003	0.0770	0.0770	0.0001	0.4039	0.3972	0.0067	0.1455	0.1447	0.0007	0.2584	0.2525	0.0059	0.5581	0.4825	0.0756	0.3367	0.3172	0.0195	0.2214	0.1653	0.0561
10	37	44	0.6917	5	3	1	2	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	2.0280	0.4838	3768671.5566	0.0002	0.0001	767.3616	12716.7047	2522.3433	8178976.7874	3.3919	0.9323	170.1842	0.0006	0.0002	0.0721	7.9759	2.2175	226.3756	1.6725	1.9269	0.0000	2.4902	2.6265	0.0001	0.0006	0.0009	0.0000	2.6917	0.0000	0.4419	-0.1580	18.0844	24.2649	30.4254	41.4833	1.6156	0.4376	1.1780	0.0002	0.0000	0.0001	1.6155	0.4376	1.1779	0.6865	0.6865	0.0000	0.6865	0.6865	0.0000	0.0001	0.0001	0.0000	0.4763	0.4694	0.0069	0.2738	0.2721	0.0017	0.2025	0.1973	0.0052	0.4105	0.3563	0.0542	0.2757	0.2614	0.0143	0.1348	0.0949	0.0399
