branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
7	22	80	0.1571	9	1	3	0	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	750757.4164	0.0000	inf	311.8229	0.0000	inf	inf	0.0000	inf	163.2123	0.0000	6694.6773	0.2006	0.0000	54.4493	224.2928	0.0000	6979.9558	0.0002	0.0003	0.0000	0.0006	0.0007	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.4377	-0.0000	2.0001	10.1650	2.0250	16.7817	1.9998	0.0000	1.9998	0.0007	0.0000	0.0007	1.9991	0.0000	1.9991	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0123	0.0120	0.0003	0.0033	0.0033	0.0000	0.0089	0.0086	0.0003	0.0125	0.0094	0.0032	0.0042	0.0042	0.0001	0.0083	0.0052	0.0031
7	31	80	0.1429	8	1	3	0	3	0	0	0	0	N	Y	N	Y	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	208.1704	0.0000	7792.3526	0.2668	0.0000	45.0811	273.1062	0.0000	8223.5709	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.4377	0.0000	2.0001	9.9703	9.0092	15.6662	20.2881	0.0000	1.9998	0.0006	0.0000	0.0006	1.9992	0.0000	1.9992	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0096	0.0093	0.0003	0.0023	0.0023	0.0000	0.0073	0.0071	0.0002	0.0094	0.0071	0.0023	0.0035	0.0034	0.0001	0.0059	0.0037	0.0022	
7	46	80	0.1963	8	2	3	1	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	3306614.5945	0.0000	inf	2710.0132	0.0000	inf	inf	0.0000	inf	166.1299	0.0000	4426.7777	0.6175	0.0000	49.6026	180.9274	0.0000	4549.2714	0.0001	0.0001	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.4377	-0.0000	2.0001	20.0000	2.0250	11.0529	1.9998	0.0000	1.9998	0.0006	0.0000	0.0006	1.9992	0.0000	1.9992	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0120	0.0116	0.0005	0.0010	0.0010	0.0000	0.0110	0.0106	0.0004	0.0105	0.0077	0.0027	0.0023	0.0022	0.0001	0.0081	0.0055	0.0026
16	22	46	0.1753	8	2	3	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	11030.8825	1482891.2159	46268.9227	77257.9700	4112.8615	inf	6581.9389	inf	43904.5378	58.3074	15.1098	1202.2737	1.3856	0.0765	95.5985	63.4758	16.5100	1238.0934	0.0053	0.0000	0.0260	0.0000	0.0000	0.0000	0.0096	0.0000	0.0282	3.0046	649.9761	-0.1232	0.0000	8.9861	10.1650	6.2208	16.7817	3.9936	0.9972	2.9963	0.0079	0.0004	0.0075	3.9857	0.9968	2.9889	0.0002	0.0000	0.0002	0.0000	0.0000	0.0000	0.0002	0.0000	0.0002	0.0685	0.0660	0.0025	0.0057	0.0056	0.0001	0.0628	0.0604	0.0024	0.0457	0.0365	0.0093	0.0207	0.0200	0.0007	0.0250	0.0165	0.0086
16	31	46	0.1753	8	2	3	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	9344.8994	0.0000	inf	79.2394	0.0000	inf	inf	0.0000	inf	45.5935	0.0000	1339.9441	0.8631	0.0000	73.1895	52.3150	0.0000	1400.0171	0.0049	0.0061	0.0000	0.0109	0.0114	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.6558	-0.0002	8.9861	9.9703	6.2208	15.6662	2.9963	0.0000	2.9963	0.0074	0.0000	0.0074	2.9889	0.0000	2.9889	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.0657	0.0635	0.0022	0.0086	0.0085	0.0001	0.0571	0.0550	0.0021	0.0380	0.0305	0.0075	0.0170	0.0162	0.0008	0.0210	0.0142	0.0068
16	46	51	0.1793	9	3	2	2	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	4040.0759	39963.3893	8157.8447	2279.7907	1318.4922	inf	3192.4845	inf	7814.7035	27.8299	20.7542	265.5037	2.0127	1.2060	117.1543	39.0801	29.5519	277.1934	0.0069	0.0005	0.0325	0.0009	0.0009	0.0000	0.0122	0.0000	0.0355	0.3808	15.5567	-2.0386	0.0000	8.9861	20.0000	6.2208	11.0529	4.0343	2.9216	1.1127	0.0886	0.0527	0.0359	3.9458	2.8689	1.0768	0.0004	0.0000	0.0004	0.0000	0.0000	0.0000	0.0004	0.0000	0.0004	0.1450	0.1408	0.0042	0.0440	0.0437	0.0003	0.1010	0.0971	0.0039	0.0615	0.0492	0.0122	0.0290	0.0280	0.0010	0.0325	0.0213	0.0112
16	46	80	0.1963	8	2	3	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	8996.9158	0.0000	inf	254.7550	0.0000	inf	inf	0.0000	inf	34.3509	0.0000	896.4710	2.1579	0.0000	112.4357	36.3155	0.0000	919.7272	0.0038	0.0048	0.0000	0.0085	0.0088	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.4374	-0.0002	8.9861	20.0000	6.2208	11.0529	1.9983	0.0000	1.9983	0.0072	0.0000	0.0072	1.9911	0.0000	1.9911	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.0582	0.0559	0.0022	0.0033	0.0033	0.0001	0.0548	0.0527	0.0022	0.0493	0.0391	0.0102	0.0222	0.0215	0.0008	0.0271	0.0176	0.0095
22	31	46	0.1593	6	1	3	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	3794.7455	0.0000	inf	0.1532	0.0000	inf	inf	0.0000	inf	43.2398	0.0000	1304.6732	0.0065	0.0000	1.3376	49.9033	0.0000	1330.6043	0.0114	0.0149	0.0000	0.0423	0.0432	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.6566	-0.0006	10.1650	9.9703	16.7817	15.6662	3.0000	0.0000	3.0000	0.0001	0.0000	0.0001	2.9999	0.0000	2.9999	0.0007	0.0007	0.0000	0.0007	0.0007	0.0000	0.0000	0.0000	0.0000	0.0694	0.0671	0.0023	0.0093	0.0092	0.0000	0.0601	0.0579	0.0023	0.0574	0.0439	0.0135	0.0155	0.0151	0.0003	0.0419	0.0287	0.0132
22	31	80	0.1105	4	0	3	0	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	51.1436	0.0006	inf	0.0024	0.0008	inf	inf	0.0000	inf	33.8853	0.0005	1513.7904	0.0043	0.0014	0.9914	52.6485	0.0000	1586.4186	0.6626	0.9072	0.0000	1.7999	1.8165	0.0000	0.0000	0.0000	0.0000	66669.3334	0.0000	0.4377	-0.0436	10.1650	9.9703	16.7817	15.6662	2.0000	0.0000	2.0000	0.0001	0.0000	0.0001	1.9999	0.0000	1.9999	0.0505	0.0505	0.0000	0.0505	0.0505	0.0000	0.0000	0.0000	0.0000	0.0590	0.0577	0.0013	0.0210	0.0210	0.0001	0.0380	0.0367	0.0013	0.0762	0.0556	0.0206	0.0281	0.0278	0.0003	0.0482	0.0279	0.0203
22	31	104	0.1946	9	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	1787841.7460	18.7393	8564090570.4604	1102.5278	6.7438	inf	869184710.9419	inf	9487070498.9540	80.1950	0.0011	3078.1269	0.1411	0.0009	12.8836	117.9140	0.0012	3551.6527	0.0000	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	74061.4681	0.0020	0.4376	-0.0000	10.1650	9.9703	16.7817	15.6662	1.9997	0.0000	1.9996	0.0011	0.0000	0.0011	1.9985	0.0000	1.9985	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0249	0.0243	0.0006	0.0080	0.0079	0.0001	0.0169	0.0164	0.0006	0.0137	0.0104	0.0034	0.0048	0.0047	0.0001	0.0089	0.0057	0.0032
