branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
4	49	102	0.1460	11	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	622.9009	480.5918	0.0000	388.8607	379.0677	0.0000	inf	inf	0.0000	0.0017	0.0017	0.0000	0.0032	0.0032	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0001	-0.0000	9.2901	11.9679	21.1793	14.4679	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0759	0.0748	0.0011	0.0401	0.0399	0.0001	0.0358	0.0349	0.0010	0.0270	0.0206	0.0065	0.0092	0.0089	0.0003	0.0178	0.0116	0.0062
6	28	33	0.0459	8	2	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	86673.0766	74.8485	inf	119.1651	116.4314	0.0000	inf	0.0000	inf	13.3794	0.0157	600.2913	0.0756	0.0762	0.0000	16.7642	0.0000	642.1955	0.0002	0.0002	0.0000	0.0006	0.0007	0.0000	0.0000	0.0000	0.0000	871.3913	0.0000	0.1942	0.0000	9.1522	28.9567	11.4695	21.9688	0.8407	0.0010	0.8397	0.0010	0.0010	0.0000	0.8397	0.0000	0.8397	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0628	0.0614	0.0014	0.0127	0.0127	0.0001	0.0501	0.0488	0.0013	0.0211	0.0155	0.0056	0.0051	0.0050	0.0002	0.0160	0.0106	0.0054
6	33	48	0.0449	8	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	2.8802	0.0002	inf	0.0001	0.0001	inf	188124.3363	0.0000	inf	19.0607	0.0014	544.5254	0.0032	0.0032	0.0002	32.8304	0.0000	550.0000	6.6179	9.0239	0.0000	21.5569	21.6860	0.0000	0.0002	0.0003	0.0000	14266.2634	0.0000	0.1636	-0.0000	9.1522	19.0064	11.4695	14.0102	0.7050	0.0000	0.7049	0.0000	0.0000	0.0000	0.7049	0.0000	0.7049	0.0984	0.0984	0.0000	0.0984	0.0984	0.0000	0.0000	0.0000	0.0000	0.0370	0.0357	0.0013	0.0155	0.0155	0.0000	0.0215	0.0202	0.0013	0.0149	0.0109	0.0040	0.0046	0.0045	0.0000	0.0103	0.0064	0.0039
28	33	44	0.1525	16	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	2174.9501	20916.8231	0.0000	7837.6992	35727.6733	0.0000	0.0000	0.0000	0.0000	0.0736	0.0753	0.0000	0.2432	0.2454	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0005	0.0000	0.0000	0.0001	0.0000	11.1603	-0.0048	0.0000	28.9567	19.0064	21.9688	14.0102	0.0063	0.0063	0.0000	0.0063	0.0063	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0854	0.0836	0.0018	0.0259	0.0256	0.0002	0.0596	0.0580	0.0016	0.0258	0.0200	0.0058	0.0110	0.0105	0.0006	0.0148	0.0095	0.0053
28	33	48	0.0459	7	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	26080.6361	3.0255	122616608.0250	3.9212	3.8199	0.0000	9256003.5893	0.0000	129131671.8543	12.5899	0.0020	613.2852	0.0085	0.0085	0.0000	16.4050	0.0000	658.8805	0.0005	0.0007	0.0000	0.0022	0.0022	0.0000	0.0000	0.0000	0.0000	6379.1924	0.0029	0.1959	0.0000	28.9567	19.0064	21.9688	14.0102	0.8444	0.0001	0.8442	0.0001	0.0001	0.0000	0.8442	0.0000	0.8442	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0671	0.0657	0.0014	0.0156	0.0155	0.0001	0.0515	0.0502	0.0013	0.0240	0.0174	0.0067	0.0053	0.0052	0.0002	0.0187	0.0122	0.0065
28	33	50	0.0459	7	2	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	3251.1257	1537.2970	110905.2771	1627.1114	1596.2285	0.0000	8347.0555	0.0000	117492.6817	8.4836	4.2615	239.1371	12.8680	12.9204	0.0000	6.3706	0.0000	258.0458	0.0026	0.0028	0.0022	0.0079	0.0081	0.0005	0.0008	0.0000	0.0022	1.0272	0.2791	-0.0713	0.0000	28.9567	19.0064	21.9688	14.0102	0.2729	0.1346	0.1383	0.1346	0.1346	0.0000	0.1383	0.0000	0.1383	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0322	0.0316	0.0006	0.0105	0.0104	0.0000	0.0217	0.0212	0.0005	0.0057	0.0042	0.0015	0.0015	0.0014	0.0000	0.0042	0.0027	0.0015
28	33	79	0.0459	6	2	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	617.4485	4.9754	11412737.9370	8.1728	7.9627	0.0000	888926.1271	0.0000	11657613.4186	8.6849	0.0951	393.3212	0.4517	0.4538	0.0000	10.8215	0.0000	411.3263	0.0141	0.0191	0.0000	0.0553	0.0570	0.0000	0.0000	0.0000	0.0000	92.3174	0.0006	0.2234	0.0000	28.9567	19.0064	21.9688	14.0102	1.0090	0.0108	0.9982	0.0108	0.0108	0.0000	0.9982	0.0000	0.9982	0.0006	0.0006	0.0000	0.0006	0.0006	0.0000	0.0000	0.0000	0.0000	0.1162	0.1136	0.0025	0.0239	0.0238	0.0001	0.0922	0.0898	0.0024	0.0403	0.0296	0.0107	0.0102	0.0099	0.0003	0.0300	0.0197	0.0104
28	44	50	0.1572	14	2	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	5816.5712	5734.3623	inf	5205.1497	5453.3477	inf	inf	inf	inf	0.0053	0.0053	0.0040	0.0098	0.0098	0.0001	0.0017	0.0016	0.0048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0111	0.2722	-0.0001	0.0000	28.9567	14.0897	21.9688	16.1475	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0227	0.0224	0.0003	0.0102	0.0101	0.0001	0.0126	0.0123	0.0003	0.0040	0.0031	0.0009	0.0017	0.0016	0.0001	0.0024	0.0015	0.0008
28	44	79	0.1570	15	2	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	32898.5879	39450.7857	0.0845	409.1081	462.0319	0.2263	131622.1235	inf	0.0000	12.3684	12.6344	0.0000	0.3102	0.3121	0.0005	17.6751	18.1766	0.0000	0.0004	0.0003	0.0006	0.0008	0.0007	0.0024	0.0001	0.0000	0.0004	0.0000	0.5104	-0.7645	0.0000	28.9567	14.0897	21.9688	16.1475	0.9957	0.9957	0.0000	0.0076	0.0076	0.0000	0.9880	0.9880	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0805	0.0788	0.0017	0.0246	0.0244	0.0002	0.0559	0.0544	0.0015	0.0303	0.0235	0.0067	0.0117	0.0112	0.0006	0.0185	0.0124	0.0062
28	50	79	0.0425	6	3	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	706.1211	656.0613	5491.5763	207.2199	90.0687	inf	1753.4298	19569.8110	1780.5939	0.0229	0.0190	0.2419	0.0146	0.0065	2.5522	0.0277	0.0263	0.0802	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.2314	0.4714	-0.0004	0.0000	28.9567	3.0936	21.9688	1.9820	0.0007	0.0006	0.0001	0.0002	0.0001	0.0001	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0301	0.0296	0.0005	0.0110	0.0109	0.0000	0.0191	0.0186	0.0005	0.0070	0.0053	0.0017	0.0021	0.0021	0.0000	0.0049	0.0033	0.0016
