branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
6	15	90	0.0815	7	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	27855.3372	0.0000	inf	0.0000	0.0000	0.0000	inf	0.0000	inf	6.1352	0.0000	260.3195	0.0000	0.0000	0.0000	6.5648	0.0000	264.3585	0.0002	0.0003	0.0000	0.0031	0.0032	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.3486	-0.0000	27.1075	28.0415	30.6658	29.6448	0.9997	0.0000	0.9997	0.0000	0.0000	0.0000	0.9997	0.0000	0.9997	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1629	0.1591	0.0038	0.0107	0.0106	0.0001	0.1523	0.1485	0.0038	0.0907	0.0727	0.0181	0.0064	0.0062	0.0002	0.0843	0.0665	0.0178
12	33	35	0.1469	13	0	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	19302.6554	0.0002	inf	9.9919	0.0002	inf	inf	0.0000	inf	9.4809	0.0000	598.4764	0.0228	0.0000	7.0881	13.2143	0.0000	634.5694	0.0005	0.0006	0.0000	0.0023	0.0023	0.0000	0.0000	0.0000	0.0000	86788710.4121	0.0000	0.3480	-0.0000	14.9489	25.9508	19.8303	50.4014	0.9981	0.0000	0.9981	0.0007	0.0000	0.0007	0.9974	0.0000	0.9974	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1053	0.1036	0.0017	0.0298	0.0297	0.0001	0.0755	0.0739	0.0016	0.0744	0.0604	0.0140	0.0160	0.0157	0.0003	0.0584	0.0447	0.0137
15	37	90	0.1457	16	0	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	1.2134	0.9820	0.0000	0.5630	0.5427	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0000	0.0008	0.0008	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0000	0.0014	0.0014	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	-0.0000	28.0415	43.8557	29.6448	50.0861	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2376	0.2323	0.0053	0.0658	0.0655	0.0003	0.1719	0.1669	0.0050	0.1134	0.0897	0.0237	0.0146	0.0140	0.0006	0.0988	0.0758	0.0231
15	74	90	0.0845	7	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	3.1445	2.5788	0.0000	3.3891	3.2760	0.0000	0.0000	0.0000	0.0000	0.0012	0.0012	0.0000	0.0183	0.0184	0.0000	0.0000	0.0000	0.0000	0.0004	0.0005	0.0000	0.0054	0.0056	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0001	-0.0000	28.0415	27.9882	29.6448	40.6708	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1678	0.1638	0.0040	0.0109	0.0109	0.0001	0.1568	0.1530	0.0039	0.1059	0.0848	0.0211	0.0074	0.0071	0.0003	0.0985	0.0776	0.0208
15	80	90	0.0832	8	0	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	41893.9564	33972.0114	0.0000	16938.9642	16538.5447	0.0000	0.0000	0.0000	0.0000	0.0647	0.0661	0.0000	0.3427	0.3438	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	-0.0115	-0.0000	28.0415	43.5542	29.6448	39.1820	0.0177	0.0177	0.0000	0.0177	0.0177	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2738	0.2681	0.0056	0.0517	0.0516	0.0002	0.2221	0.2166	0.0055	0.1184	0.0940	0.0244	0.0090	0.0088	0.0002	0.1094	0.0852	0.0242
15	88	90	0.0815	7	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0018	0.0000	0.0205	0.0212	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	28.0415	25.0719	45.1027	30.5493	49.2701	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.1491	0.1455	0.0035	0.0086	0.0085	0.0000	0.1405	0.1370	0.0035	0.0881	0.0705	0.0176	0.0063	0.0061	0.0002	0.0817	0.0643	0.0174	
15	90	96	0.1037	7	0	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	29675.7245	24360.4279	0.0000	3942.8750	3822.3052	0.0000	inf	inf	0.0000	6.3903	6.5457	0.0000	11.3287	11.3990	0.0000	6.0902	6.2451	0.0000	0.0002	0.0003	0.0000	0.0029	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.6651	-0.0000	28.0415	45.1027	29.6448	49.2701	1.0212	1.0212	0.0000	0.1037	0.1037	0.0000	0.9175	0.9175	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1598	0.1560	0.0038	0.0092	0.0091	0.0001	0.1506	0.1469	0.0037	0.0928	0.0743	0.0184	0.0070	0.0067	0.0003	0.0858	0.0676	0.0182
21	33	88	0.0853	9	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0044	0.0036	0.0000	0.0038	0.0036	0.0000	0.0000	0.0000	0.0000	0.0005	0.0005	0.0000	0.0033	0.0033	0.0000	0.0000	0.0000	0.0000	0.1207	0.1519	0.0000	0.8604	0.9036	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	-0.0008	11.9767	25.9508	9.0548	50.4014	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0032	0.0032	0.0000	0.0032	0.0032	0.0000	0.0000	0.0000	0.0000	0.0375	0.0366	0.0009	0.0061	0.0061	0.0001	0.0314	0.0305	0.0009	0.0266	0.0212	0.0055	0.0037	0.0036	0.0002	0.0229	0.0176	0.0053
21	76	88	0.1123	6	1	1	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	0.0000	-0.0000	11.9767	58.2281	25.0719	42.0521	30.5493	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0807	0.0788	0.0018	0.0150	0.0149	0.0001	0.0657	0.0639	0.0017	0.0326	0.0257	0.0068	0.0038	0.0036	0.0002	0.0287	0.0221	0.0066	
21	88	90	0.0716	6	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	181.2462	70.9895	inf	63.0188	60.3536	0.0000	inf	0.0000	inf	30.8353	15.3076	667.4294	92.3965	93.1100	0.0000	18.9583	0.0000	704.0746	0.1701	0.2156	0.0000	1.4662	1.5427	0.0000	0.0000	0.0000	0.0000	1.0635	0.0000	-0.2636	-0.0013	11.9767	25.0719	9.0548	30.5493	1.9393	0.9398	0.9995	0.9398	0.9398	0.0000	0.9995	0.0000	0.9995	0.0053	0.0053	0.0000	0.0053	0.0053	0.0000	0.0000	0.0000	0.0000	0.0629	0.0614	0.0015	0.0102	0.0101	0.0001	0.0527	0.0513	0.0014	0.0312	0.0246	0.0066	0.0036	0.0034	0.0002	0.0275	0.0211	0.0064
