branch_id_1	branch_id_2	branch_id_3	branch_id_4	branch_id_5	branch_id_6	branch_id_7	branch_id_8	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
4	11	22	33	34	40	56	88	0.3611	10	2	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	290587.1080	0.0000	202606409208.3187	6023.9414	0.0000	inf	974511.1272	0.0000	236411521453.5067	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	5.9481	21.7866	2.8527	19.5556	2.0052	0.0000	1.9376	0.0284	0.0000	0.0284	1.9092	0.0000	1.9092	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	22	33	34	46	56	88	0.3611	10	3	5	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	169199.4984	8.6609	99837723641.8187	3511.6445	1.0109	inf	573069.6903	27.3083	112722514891.5998	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19534.9663	-0.0000	0.0000	5.9481	21.7866	2.8527	19.5556	2.0052	0.0001	1.9317	0.0284	0.0000	0.0284	1.9034	0.0001	1.9033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	22	33	37	40	46	56	0.3611	8	3	5	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1533451.0638	79.0129	222956493841.3662	12732.1916	20.7951	inf	1994667.9023	96.6698	229573629319.9294	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19406.7462	-0.0000	0.0000	5.9481	21.7866	2.8527	19.5556	2.0052	0.0001	2.7243	0.0053	0.0000	0.0053	2.7192	0.0001	2.7190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	22	33	37	40	46	88	0.3611	9	3	5	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	621455.6538	31.9551	182835023749.7087	18995.7346	4.9471	inf	1200855.1937	57.9295	213083244152.3171	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19446.8202	-0.0000	0.0000	5.9481	21.7866	2.8527	19.5556	2.0052	0.0001	2.3134	0.0347	0.0000	0.0347	2.2789	0.0001	2.2788	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	22	33	37	40	56	88	0.3611	9	2	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	431930.1393	0.0000	130936202215.8912	13163.7215	0.0000	inf	842981.4245	0.0000	151942497050.1681	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	5.9481	21.7866	2.8527	19.5556	2.0052	0.0000	2.3079	0.0348	0.0000	0.0348	2.2731	0.0000	2.2731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	22	33	37	46	56	88	0.3611	9	3	5	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	250166.2349	12.8796	75448760928.4808	7550.7245	1.9346	inf	495446.7106	23.9449	86653045760.9888	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19422.4945	-0.0000	0.0000	5.9481	21.7866	2.8527	19.5556	2.0052	0.0001	2.3015	0.0349	0.0000	0.0349	2.2667	0.0001	2.2666	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	22	33	40	46	56	88	0.3611	9	2	5	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	938147.5717	48.2885	242355798931.4033	28508.5719	7.3135	inf	1844744.0133	89.1267	279786783850.0739	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19427.0398	-0.0000	0.0000	5.9481	21.7866	2.8527	19.5556	2.0052	0.0001	2.3029	0.0349	0.0000	0.0349	2.2681	0.0001	2.2679	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	22	34	37	40	46	56	0.3611	10	4	5	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	530935.5793	27.0784	309996067230.9172	1515.8314	3.6719	inf	1080091.1435	51.3575	391233849004.4528	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19606.3799	-0.0000	0.0000	5.9481	21.7866	2.8527	19.5556	2.0052	0.0001	2.3114	0.0034	0.0000	0.0034	2.3082	0.0001	2.3081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	22	34	37	40	46	88	0.3611	10	4	5	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	216881.9641	11.0404	197957306497.2656	4547.0048	1.3701	inf	651389.2104	30.8290	248855625166.5115	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19643.4521	-0.0000	0.0000	5.9481	21.7866	2.8527	19.5556	2.0052	0.0001	1.9623	0.0276	0.0000	0.0276	1.9348	0.0001	1.9347	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	22	34	37	40	56	88	0.3611	10	3	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	151253.6161	0.0000	135672362328.2289	3185.0363	0.0000	inf	457392.3549	0.0000	167513801078.1437	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	5.9481	21.7866	2.8527	19.5556	2.0052	0.0000	1.9572	0.0278	0.0000	0.0278	1.9294	0.0000	1.9294	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	22	34	37	46	56	88	0.3611	10	4	5	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	88132.7827	4.4929	71363576986.1779	1857.6098	0.5502	inf	268982.7383	12.7576	85136479546.8879	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19614.9465	-0.0000	0.0000	5.9481	21.7866	2.8527	19.5556	2.0052	0.0001	1.9512	0.0278	0.0000	0.0278	1.9234	0.0001	1.9233	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	22	34	40	46	56	88	0.3611	10	3	5	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	329161.8475	16.7759	239393113111.8871	6948.3543	2.0608	inf	1000653.4582	47.4423	290205839676.1680	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19620.1199	-0.0000	0.0000	5.9481	21.7866	2.8527	19.5556	2.0052	0.0001	1.9525	0.0279	0.0000	0.0278	1.9248	0.0001	1.9247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	22	37	40	46	56	88	0.3611	9	3	5	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	489860.6400	25.1096	132031249252.8507	16269.9286	4.2943	inf	865867.7173	41.6360	152934161417.9958	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19507.9582	-0.0000	0.0000	5.9481	21.7866	2.8527	19.5556	2.0052	0.0001	2.3260	0.0342	0.0000	0.0342	2.2919	0.0001	2.2918	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	33	34	37	40	46	56	0.3269	10	3	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	435423.4841	22.0148	281310918679.9077	1273.4710	3.2436	inf	872340.2908	40.9056	367423521824.0768	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19777.7451	-0.0000	0.0000	5.9481	21.7866	4.9225	19.5556	7.0944	0.0001	2.4097	0.0035	0.0000	0.0035	2.4063	0.0001	2.4062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	33	34	37	40	46	88	0.3269	10	3	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	179623.2360	9.0653	236543849692.7160	3742.6403	1.2009	inf	527870.0720	24.6371	341076128393.5372	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19813.2856	-0.0000	0.0000	5.9481	21.7866	4.9225	19.5556	7.0944	0.0001	2.0455	0.0283	0.0000	0.0283	2.0173	0.0001	2.0172	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	33	34	37	40	56	88	0.3228	10	2	7	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	125705.9333	0.0000	170275563304.8899	2634.6023	0.0000	inf	370861.1794	0.0000	243227791943.4148	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	5.9481	21.7866	4.9225	19.5556	7.0944	0.0000	2.0398	0.0285	0.0000	0.0285	2.0113	0.0000	2.0113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	33	34	37	46	56	88	0.3269	10	3	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	73692.9420	3.7250	99444389469.1834	1549.8154	0.4887	inf	218302.0887	10.2120	139089320033.3274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19782.4382	-0.0000	0.0000	5.9481	21.7866	4.9225	19.5556	7.0944	0.0001	2.0332	0.0285	0.0000	0.0285	2.0048	0.0001	2.0047	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	33	34	40	46	56	88	0.3269	10	2	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	274089.9258	13.8507	318024111160.9017	5764.6163	1.8202	inf	811195.5759	37.9320	450061571830.3444	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19787.9662	-0.0000	0.0000	5.9481	21.7866	4.9225	19.5556	7.0944	0.0001	2.0347	0.0285	0.0000	0.0285	2.0063	0.0001	2.0062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	33	37	40	46	56	88	0.3269	9	2	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	416757.8155	21.2182	118539005794.4894	14540.6893	4.0793	inf	702640.4046	33.4001	140401261054.7665	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19640.5549	-0.0000	0.0000	5.9481	21.7866	4.9225	19.5556	7.0944	0.0001	2.4138	0.0350	0.0000	0.0350	2.3789	0.0001	2.3788	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	11	34	37	40	46	56	88	0.3269	10	3	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	142194.4298	7.1565	169808851890.3564	3059.8589	0.9952	inf	380650.9584	17.7162	244869530054.8149	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19868.2216	-0.0000	0.0000	5.9481	21.7866	2.5389	19.5556	1.0000	0.0001	2.0555	0.0279	0.0000	0.0279	2.0276	0.0001	2.0275	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
