branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
6	8	60	0.1668	7	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	2.8648	0.0000	17.0256	0.0004	0.0004	0.0000	1.2329	0.0000	13.9666	69.9514	0.0000	3364.3640	0.0000	0.0000	0.0000	72.6400	0.0000	3431.2114	24.4173	0.0103	197.6063	0.0154	0.0161	0.0000	58.9171	0.0000	245.6719	291221348.9070	2701.5352	-0.0000	-0.0001	9.0000	3.3963	11.9999	0.5491	2.9996	0.0000	2.9996	0.0000	0.0000	0.0000	2.9996	0.0000	2.9996	0.4992	0.0002	0.4990	0.0002	0.0002	0.0000	0.4990	0.0000	0.4990	0.0429	0.0420	0.0009	0.0016	0.0016	0.0000	0.0413	0.0404	0.0009	0.0204	0.0179	0.0025	0.0120	0.0115	0.0005	0.0085	0.0064	0.0020
6	8	63	0.1490	5	3	2	1	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	3.5550	0.0000	25.8831	0.0001	0.0001	0.0000	2.4927	0.0000	23.6797	83.1274	0.0000	4496.9337	0.0000	0.0000	0.0000	107.8208	0.0000	4732.9569	23.3834	0.0100	173.7399	0.0188	0.0196	0.0000	43.2546	0.0000	199.8739	291224729.1610	2701.5341	-0.0000	-0.0001	9.0000	3.3963	11.9999	0.5491	2.9995	0.0000	2.9995	0.0000	0.0000	0.0000	2.9995	0.0000	2.9995	0.4981	0.0002	0.4979	0.0002	0.0002	0.0000	0.4979	0.0000	0.4979	0.0361	0.0354	0.0007	0.0083	0.0082	0.0000	0.0278	0.0272	0.0006	0.0213	0.0184	0.0029	0.0098	0.0094	0.0004	0.0115	0.0090	0.0025
6	60	63	0.1668	5	2	3	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	4.2064	0.0000	33.1622	0.0000	0.0000	0.0000	3.3959	0.0000	30.7509	71.9185	0.0000	3874.1628	0.0000	0.0000	0.0000	92.0657	0.0000	4048.5336	17.0973	0.0000	116.8245	0.0000	0.0000	0.0000	27.1109	0.0000	131.6558	inf	inf	0.0000	0.0001	9.0000	4.0000	11.9999	7.0000	2.9999	0.0000	2.9999	0.0000	0.0000	0.0000	2.9999	0.0000	2.9999	0.9978	0.0000	0.9978	0.0000	0.0000	0.0000	0.9978	0.0000	0.9978	0.0417	0.0409	0.0008	0.0091	0.0091	0.0000	0.0326	0.0318	0.0007	0.0584	0.0498	0.0085	0.0216	0.0206	0.0010	0.0368	0.0292	0.0076
8	34	60	0.1410	7	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	4.3068	0.0000	23.6287	0.0007	0.0007	0.0000	1.7481	0.0000	19.3655	117.7718	0.0000	5503.3610	0.0000	0.0000	0.0000	122.1369	0.0000	5606.9186	27.3457	0.0115	232.9105	0.0166	0.0173	0.0000	69.8687	0.0000	289.5306	291221348.9070	2701.5352	-0.0000	-0.0001	3.3963	5.0000	0.5491	11.9999	2.9996	0.0000	2.9996	0.0000	0.0000	0.0000	2.9996	0.0000	2.9996	0.4992	0.0002	0.4990	0.0002	0.0002	0.0000	0.4990	0.0000	0.4990	0.0255	0.0249	0.0005	0.0009	0.0009	0.0000	0.0246	0.0240	0.0005	0.0183	0.0161	0.0021	0.0111	0.0107	0.0004	0.0071	0.0054	0.0017
8	34	63	0.1057	5	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	5.0650	0.0000	35.9019	0.0001	0.0001	0.0000	3.5461	0.0000	32.8077	139.7371	0.0000	7359.2798	0.0000	0.0000	0.0000	181.6021	0.0000	7741.2145	27.5885	0.0118	204.9829	0.0221	0.0230	0.0000	51.2124	0.0000	235.9576	291224729.1610	2701.5341	-0.0000	-0.0001	3.3963	5.0000	0.5491	11.9999	2.9995	0.0000	2.9995	0.0000	0.0000	0.0000	2.9995	0.0000	2.9995	0.4981	0.0002	0.4979	0.0002	0.0002	0.0000	0.4979	0.0000	0.4979	0.0215	0.0211	0.0004	0.0049	0.0049	0.0000	0.0165	0.0161	0.0004	0.0181	0.0156	0.0024	0.0083	0.0080	0.0003	0.0097	0.0076	0.0021
8	35	60	0.1718	7	1	2	3	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	2.9971	0.0000	18.2202	0.0004	0.0004	0.0000	1.3233	0.0000	14.9463	69.9514	0.0000	3364.3640	0.0000	0.0000	0.0000	72.6400	0.0000	3431.2114	23.3400	0.0099	184.6505	0.0150	0.0157	0.0000	54.8917	0.0000	229.5686	291221348.9070	2701.5352	-0.0000	-0.0001	3.3963	9.0000	0.5491	14.0000	2.9996	0.0000	2.9996	0.0000	0.0000	0.0000	2.9996	0.0000	2.9996	0.4992	0.0002	0.4990	0.0002	0.0002	0.0000	0.4990	0.0000	0.4990	0.0429	0.0420	0.0009	0.0016	0.0016	0.0000	0.0413	0.0404	0.0009	0.0214	0.0187	0.0027	0.0123	0.0118	0.0005	0.0091	0.0069	0.0022
8	60	63	0.1505	7	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	4.3935	0.0000	30.0792	0.0001	0.0001	0.0000	2.5741	0.0000	24.9497	172.1103	0.0000	8982.0379	0.0000	0.0000	0.0000	224.0087	0.0000	9484.1363	39.1738	0.0167	298.6132	0.0264	0.0278	0.0000	87.0231	0.0000	380.1302	291224729.1610	2701.5352	-0.0000	-0.0001	3.3963	4.0000	0.5491	7.0000	2.9995	0.0000	2.9995	0.0000	0.0000	0.0000	2.9995	0.0000	2.9995	0.4981	0.0002	0.4979	0.0002	0.0002	0.0000	0.4979	0.0000	0.4979	0.0174	0.0171	0.0003	0.0040	0.0040	0.0000	0.0134	0.0131	0.0003	0.0127	0.0110	0.0017	0.0070	0.0066	0.0004	0.0057	0.0044	0.0013
8	60	81	0.1400	7	1	1	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	3.8342	0.0000	18.7177	0.0007	0.0006	0.0000	1.3787	0.0000	15.3444	144.6243	0.0000	6709.3960	0.0000	0.0000	0.0000	149.9347	0.0000	6833.8960	37.7199	0.0156	358.4522	0.0214	0.0221	0.0000	108.7539	0.0000	445.3684	291221348.9070	2701.5352	-0.0000	-0.0001	3.3963	4.0000	0.5491	7.0000	2.9996	0.0000	2.9996	0.0000	0.0000	0.0000	2.9996	0.0000	2.9996	0.4951	0.0002	0.4950	0.0002	0.0002	0.0000	0.4950	0.0000	0.4950	0.0207	0.0203	0.0004	0.0007	0.0007	0.0000	0.0200	0.0196	0.0004	0.0131	0.0117	0.0014	0.0086	0.0083	0.0003	0.0046	0.0034	0.0011
8	63	81	0.1048	5	2	1	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	4.0294	0.0000	28.3824	0.0001	0.0001	0.0000	2.8052	0.0000	25.9082	171.5298	0.0000	8973.0794	0.0000	0.0000	0.0000	223.0320	0.0000	9437.4933	42.5699	0.0183	316.1492	0.0341	0.0355	0.0000	79.5060	0.0000	364.2664	291224729.1610	2683.7501	-0.0000	-0.0001	3.3963	3.0004	0.5491	8.2804	2.9995	0.0000	2.9995	0.0000	0.0000	0.0000	2.9995	0.0000	2.9995	0.4940	0.0002	0.4939	0.0002	0.0002	0.0000	0.4939	0.0000	0.4939	0.0175	0.0172	0.0003	0.0040	0.0040	0.0000	0.0134	0.0131	0.0003	0.0116	0.0100	0.0016	0.0054	0.0052	0.0002	0.0062	0.0049	0.0014
8	63	93	0.1048	5	3	2	1	1	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	4.0903	0.0000	29.3842	0.0001	0.0001	0.0000	2.8658	0.0000	26.8670	103.3189	0.0000	5514.9584	0.0000	0.0000	0.0000	134.1401	0.0000	5802.7762	25.2596	0.0108	187.6842	0.0203	0.0211	0.0000	46.8071	0.0000	215.9812	291224729.1610	2701.5341	-0.0000	-0.0001	3.3963	3.0004	0.5491	8.2804	2.9995	0.0000	2.9995	0.0000	0.0000	0.0000	2.9995	0.0000	2.9995	0.4981	0.0002	0.4979	0.0002	0.0002	0.0000	0.4979	0.0000	0.4979	0.0290	0.0285	0.0005	0.0067	0.0066	0.0000	0.0224	0.0218	0.0005	0.0197	0.0171	0.0027	0.0091	0.0087	0.0003	0.0106	0.0083	0.0023
34	60	63	0.1505	5	1	3	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	5.9911	0.0000	46.0563	0.0000	0.0000	0.0000	4.8386	0.0000	42.6770	120.8696	0.0000	6341.5763	0.0000	0.0000	0.0000	155.1059	0.0000	6625.4288	20.1750	0.0009	137.6919	0.0022	0.0023	0.0000	32.0558	0.0000	155.2458	inf	24944.5000	0.0000	0.0001	5.0000	4.0000	11.9999	7.0000	2.9999	0.0000	2.9999	0.0000	0.0000	0.0000	2.9999	0.0000	2.9999	0.9978	0.0000	0.9978	0.0000	0.0000	0.0000	0.9978	0.0000	0.9978	0.0248	0.0243	0.0005	0.0055	0.0055	0.0000	0.0193	0.0189	0.0005	0.0495	0.0422	0.0072	0.0183	0.0175	0.0008	0.0311	0.0247	0.0064
35	60	63	0.1718	5	1	3	2	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	4.5036	0.0000	35.4872	0.0000	0.0000	0.0000	3.6395	0.0000	32.9149	71.9185	0.0000	3874.1628	0.0000	0.0000	0.0000	92.0657	0.0000	4048.5336	15.9692	0.0000	109.1707	0.0000	0.0000	0.0000	25.2961	0.0000	123.0000	inf	inf	0.0000	0.0001	9.0000	4.0000	14.0000	7.0000	2.9999	0.0000	2.9999	0.0000	0.0000	0.0000	2.9999	0.0000	2.9999	0.9978	0.0000	0.9978	0.0000	0.0000	0.0000	0.9978	0.0000	0.9978	0.0417	0.0409	0.0008	0.0091	0.0091	0.0000	0.0326	0.0318	0.0007	0.0625	0.0533	0.0091	0.0230	0.0220	0.0010	0.0394	0.0313	0.0081
60	63	81	0.1505	5	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	4.7651	0.0000	36.4773	0.0000	0.0000	0.0000	3.8370	0.0000	33.7736	148.3618	0.0000	7732.6467	0.0000	0.0000	0.0000	190.5035	0.0000	8078.3226	31.1348	0.0000	211.9854	0.0000	0.0000	0.0000	49.6486	0.0000	239.1902	inf	inf	0.0000	0.0001	4.0000	3.0004	7.0000	8.2804	2.9999	0.0000	2.9999	0.0000	0.0000	0.0000	2.9999	0.0000	2.9999	0.9897	0.0000	0.9897	0.0000	0.0000	0.0000	0.9897	0.0000	0.9897	0.0202	0.0198	0.0004	0.0045	0.0045	0.0000	0.0157	0.0154	0.0004	0.0318	0.0271	0.0047	0.0119	0.0113	0.0005	0.0199	0.0158	0.0041
60	63	93	0.1505	5	2	3	1	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	4.8390	0.0000	37.6715	0.0000	0.0000	0.0000	3.9073	0.0000	34.9197	89.3781	0.0000	4751.7562	0.0000	0.0000	0.0000	114.5539	0.0000	4965.0194	18.4702	0.0000	126.1365	0.0000	0.0000	0.0000	29.3180	0.0000	142.1840	inf	inf	0.0000	0.0001	4.0000	3.0004	7.0000	8.2804	2.9999	0.0000	2.9999	0.0000	0.0000	0.0000	2.9999	0.0000	2.9999	0.9978	0.0000	0.9978	0.0000	0.0000	0.0000	0.9978	0.0000	0.9978	0.0336	0.0329	0.0006	0.0074	0.0073	0.0000	0.0262	0.0256	0.0006	0.0540	0.0461	0.0079	0.0200	0.0191	0.0009	0.0340	0.0270	0.0070
