branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
4	16	23	0.2034	9	0	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	0.0012	0.0019	0.0000	0.0037	0.0034	0.0000	0.0000	0.5578	0.0000	0.0011	0.0011	0.0000	0.0027	0.0027	0.0000	0.0000	0.0000	0.0000	0.9054	0.5781	2.6950	0.7251	0.7939	0.0013	1.2785	0.0000	4.3338	0.0000	0.8525	-0.0001	0.0423	24.5625	29.9442	29.3591	40.0185	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.1950	0.1053	0.0897	0.1053	0.1053	0.0000	0.0897	0.0000	0.0897	0.1635	0.1605	0.0030	0.0663	0.0660	0.0003	0.0972	0.0945	0.0027	0.2154	0.1821	0.0333	0.1452	0.1326	0.0126	0.0702	0.0495	0.0207
4	16	26	0.2322	11	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	4.3431	846.9908	0.0000	103.9652	111.9122	0.0000	3.4288	13089726.9960	0.0000	3.5151	3.5861	0.0000	0.9250	0.9308	0.0000	4.9152	5.0521	0.0000	0.8093	0.0042	4.3774	0.0089	0.0083	0.0194	1.4335	0.0000	4.9939	0.0000	233.2910	-0.6599	0.1114	24.5625	29.9442	29.3591	40.0185	1.1003	1.1003	0.0000	0.1016	0.1016	0.0000	0.9987	0.9987	0.0000	0.1480	0.0006	0.1474	0.0007	0.0006	0.0001	0.1473	0.0000	0.1473	0.3130	0.3068	0.0062	0.1098	0.1091	0.0007	0.2032	0.1977	0.0055	0.1829	0.1492	0.0337	0.0801	0.0760	0.0042	0.1028	0.0733	0.0295
4	16	40	0.2063	10	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	20.0840	6.7920	5308572.9095	0.1147	0.1027	inf	818367.3991	7166311.2850	5393225.6118	11.3783	4.6357	351.8467	0.1265	0.1164	2.3390	19.5791	8.0168	390.0805	0.5665	0.6825	0.0001	1.1027	1.1341	0.0000	0.0000	0.0000	0.0001	1.5031	0.0000	0.0017	-0.0323	24.5625	29.9442	29.3591	40.0185	2.5261	1.0092	1.5169	0.0118	0.0108	0.0010	2.5143	0.9983	1.5159	0.1329	0.1329	0.0000	0.1329	0.1329	0.0000	0.0000	0.0000	0.0000	0.2220	0.2177	0.0043	0.0936	0.0932	0.0004	0.1284	0.1245	0.0039	0.2345	0.1947	0.0399	0.1205	0.1171	0.0033	0.1140	0.0775	0.0365
4	16	43	0.3009	11	0	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	4.3636	4.5211	8.5412	6.2396	5.9732	1.6712	0.8616	0.3967	8.5217	0.3093	0.2999	0.7964	0.7103	0.7146	0.0384	0.0254	0.0000	0.9213	0.0709	0.0663	0.0932	0.1138	0.1196	0.0230	0.0295	0.0000	0.1081	0.0510	0.2852	-0.0835	-0.0004	24.5625	29.9442	29.3591	40.0185	0.1515	0.1441	0.0073	0.1442	0.1441	0.0001	0.0073	0.0000	0.0073	0.0187	0.0145	0.0041	0.0147	0.0145	0.0002	0.0040	0.0000	0.0040	0.4898	0.4805	0.0092	0.2030	0.2017	0.0013	0.2868	0.2789	0.0079	0.2637	0.2192	0.0445	0.1293	0.1215	0.0078	0.1344	0.0977	0.0367
4	16	93	0.1942	9	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	2.5207	0.0068	132.8754	0.0152	0.0109	843.8751	12.5905	0.1091	123.1397	2.6137	0.0073	112.6516	0.0228	0.0175	0.5806	4.3735	0.0003	134.9803	1.0369	1.0741	0.8478	1.5028	1.6029	0.0007	0.3474	0.0025	1.0962	364.1286	0.1553	0.3232	-0.0385	24.5625	29.9442	29.3591	40.0185	0.8131	0.0022	0.8109	0.0029	0.0022	0.0007	0.8103	0.0000	0.8102	0.3541	0.3065	0.0476	0.3063	0.3063	0.0000	0.0478	0.0002	0.0476	0.3111	0.3039	0.0072	0.1258	0.1246	0.0012	0.1853	0.1793	0.0060	0.3415	0.2854	0.0562	0.2038	0.1911	0.0127	0.1377	0.0943	0.0434
4	16	124	0.1942	9	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	1.5270	1.3344	5.3670	0.7504	0.7214	3075.9380	25.1431	38088.6232	1.4975	1.2415	1.2478	0.8763	1.1992	1.1806	6.0272	1.2788	1.3086	0.2636	0.8130	0.9351	0.1633	1.5980	1.6365	0.0020	0.0509	0.0000	0.1761	0.0121	0.0328	-0.1973	-0.0264	24.5625	29.9442	29.3591	40.0185	0.3356	0.3316	0.0040	0.1520	0.1491	0.0029	0.1836	0.1825	0.0011	0.1248	0.1209	0.0040	0.1209	0.1209	0.0000	0.0040	0.0000	0.0040	0.2704	0.2658	0.0046	0.1268	0.1263	0.0005	0.1436	0.1395	0.0041	0.1536	0.1293	0.0243	0.0756	0.0739	0.0018	0.0779	0.0554	0.0225
4	26	27	0.2807	13	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	0.5156	0.4458	0.0000	0.9112	0.8521	0.0000	0.0000	0.0000	0.0000	2.7855	2.8467	0.0000	8.1464	8.2144	0.0000	0.0000	0.0000	0.0000	5.4030	6.3853	0.0490	8.9408	9.6397	0.0007	0.0191	0.0000	0.0680	0.0000	0.0014	-0.5994	-0.1926	24.5625	20.8578	29.3591	17.9721	0.9993	0.9993	0.0000	0.9993	0.9993	0.0000	0.0000	0.0000	0.0000	0.7969	0.7958	0.0011	0.7958	0.7958	0.0000	0.0011	0.0000	0.0011	0.3587	0.3510	0.0077	0.1227	0.1216	0.0010	0.2361	0.2294	0.0067	0.1475	0.1246	0.0229	0.0890	0.0826	0.0065	0.0585	0.0421	0.0164
4	26	40	0.2078	12	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	1.2273	1.0309	0.0000	0.1400	0.1362	0.0000	138598.4822	101313.4501	0.0000	7.9008	8.0555	0.0000	1.9176	1.9279	0.0000	11.4410	11.7632	0.0000	6.4375	7.8141	0.0000	13.6977	14.1540	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	-0.6584	-0.1579	24.5625	20.8578	29.3591	17.9721	1.0977	1.0977	0.0000	0.0990	0.0990	0.0000	0.9986	0.9986	0.0000	0.6493	0.6493	0.0000	0.6493	0.6493	0.0000	0.0000	0.0000	0.0000	0.1389	0.1363	0.0027	0.0516	0.0514	0.0003	0.0873	0.0849	0.0024	0.1009	0.0831	0.0178	0.0474	0.0459	0.0015	0.0535	0.0372	0.0162
4	26	43	0.2023	5	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	22.0699	41.8850	162.2492	56.8312	73.2558	0.7138	15.5247	94.2501	154.0841	2.2956	0.3579	88.7734	1.1394	1.1467	0.0631	2.8084	0.0002	98.0714	0.1040	0.0085	0.5471	0.0200	0.0157	0.0884	0.1809	0.0000	0.6365	5.5571	13.7940	0.2131	0.0135	24.5625	20.8578	29.3591	17.9721	0.8604	0.1312	0.7292	0.1312	0.1312	0.0000	0.7292	0.0001	0.7291	0.0196	0.0013	0.0183	0.0018	0.0013	0.0005	0.0178	0.0000	0.0178	0.3748	0.3666	0.0082	0.1152	0.1144	0.0008	0.2596	0.2522	0.0074	0.1885	0.1551	0.0334	0.0901	0.0847	0.0054	0.0984	0.0704	0.0280
4	26	72	0.1455	9	1	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	6.1795	0.1535	72.1894	17.0742	0.2389	4456.6696	2.9061	0.5532	28.1544	0.1100	0.0009	5.2446	0.1823	0.0026	30.4737	0.0714	0.0000	2.4817	0.0178	0.0060	0.0727	0.0107	0.0110	0.0068	0.0246	0.0000	0.0881	120.3232	2.5833	0.0080	0.0015	24.5625	20.8578	29.3591	17.9721	0.0204	0.0002	0.0202	0.0118	0.0002	0.0116	0.0086	0.0000	0.0086	0.0032	0.0009	0.0023	0.0009	0.0009	0.0000	0.0023	0.0000	0.0023	0.1852	0.1814	0.0039	0.0645	0.0641	0.0004	0.1207	0.1173	0.0035	0.1805	0.1486	0.0319	0.0879	0.0818	0.0061	0.0926	0.0668	0.0258
