branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
12	35	106	0.3583	5	1	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	677.0245	28.3197	40841.2335	13.5928	12.9958	2293.6670	1587.6160	56.5217	40081.1909	14.4484	0.6355	578.3268	0.3525	0.3470	1.2367	24.1391	0.8400	646.5209	0.0213	0.0224	0.0142	0.0259	0.0267	0.0005	0.0152	0.0149	0.0161	22.2932	0.0965	0.1044	0.0001	11.8253	17.3666	24.8491	11.4131	1.8628	0.0800	1.7828	0.0185	0.0181	0.0004	1.8443	0.0619	1.7824	0.0024	0.0022	0.0002	0.0017	0.0017	0.0000	0.0007	0.0005	0.0002	0.1289	0.1258	0.0031	0.0525	0.0522	0.0003	0.0764	0.0736	0.0028	0.1137	0.0986	0.0151	0.0650	0.0631	0.0019	0.0487	0.0355	0.0132
12	77	106	0.3790	6	1	1	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	45.3690	1.6763	619.7548	2.5877	2.4869	1202.7300	67.3159	0.7586	628.9805	10.7099	0.2353	536.1404	0.5416	0.5373	1.1765	18.3184	0.0041	629.7476	0.2361	0.1404	0.8651	0.2093	0.2160	0.0010	0.2721	0.0055	1.0012	45.4278	0.9379	0.0972	0.0133	11.8253	15.4806	24.8491	20.3506	1.2559	0.0270	1.2288	0.0272	0.0268	0.0004	1.2287	0.0003	1.2284	0.0298	0.0154	0.0144	0.0152	0.0152	0.0000	0.0146	0.0002	0.0144	0.1173	0.1150	0.0023	0.0502	0.0498	0.0003	0.0671	0.0651	0.0020	0.1262	0.1095	0.0167	0.0724	0.0701	0.0023	0.0537	0.0394	0.0144
26	66	77	0.4157	6	2	1	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0806	0.0453	inf	0.1226	0.0783	inf	inf	inf	inf	0.5662	0.3671	10.5493	1.5240	1.0069	75.6373	0.0281	0.0005	1.0385	7.0225	8.1010	0.0000	12.4355	12.8611	0.0000	0.0000	0.0000	0.0000	0.5729	0.0000	-0.0704	-0.0371	21.4036	13.5102	32.2112	19.1873	0.1311	0.0833	0.0477	0.1269	0.0833	0.0436	0.0042	0.0001	0.0041	0.9836	0.9836	0.0000	0.9836	0.9836	0.0000	0.0000	0.0000	0.0000	0.2315	0.2270	0.0045	0.0833	0.0827	0.0006	0.1482	0.1443	0.0039	0.1401	0.1214	0.0186	0.0791	0.0765	0.0026	0.0610	0.0449	0.0160
27	30	65	0.2476	6	1	3	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	72.1127	15.1478	780.5130	41.9912	16.3684	973.9868	124.3242	12.8158	1114.0698	9.1452	1.4739	244.5976	5.2811	2.0567	130.5505	15.9684	0.4257	362.2365	0.1268	0.0973	0.3134	0.1258	0.1257	0.1340	0.1284	0.0332	0.3251	5.4067	0.5095	-0.1853	0.0049	12.3345	19.8818	22.4965	30.4889	3.2443	0.5064	2.7379	1.1961	0.4541	0.7420	2.0482	0.0523	1.9959	0.0163	0.0108	0.0055	0.0098	0.0096	0.0001	0.0065	0.0011	0.0053	0.3548	0.3436	0.0112	0.2265	0.2208	0.0057	0.1283	0.1228	0.0055	0.1283	0.1108	0.0175	0.0779	0.0768	0.0011	0.0504	0.0340	0.0164
27	30	93	0.3221	7	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.6246	0.3656	6.5284	0.6498	0.4291	338.8922	0.6211	1.6675	4.1043	0.7526	0.3979	12.4506	0.9729	0.6530	22.3688	0.4522	0.0375	8.4235	1.2049	1.0882	1.9072	1.4973	1.5217	0.0660	0.7281	0.0225	2.0524	0.9488	0.2914	-0.0595	0.0437	12.3345	19.8818	22.4965	30.4889	0.1437	0.0737	0.0700	0.1072	0.0709	0.0363	0.0365	0.0029	0.0337	0.2327	0.1802	0.0525	0.1792	0.1791	0.0001	0.0534	0.0011	0.0524	0.1910	0.1853	0.0056	0.1102	0.1085	0.0016	0.0808	0.0768	0.0040	0.1931	0.1656	0.0275	0.1197	0.1177	0.0020	0.0734	0.0479	0.0255
27	65	93	0.2666	7	2	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	3.9652	1.2587	66.2997	4.9343	1.6528	688.8837	2.8876	1.0297	33.2895	0.6179	0.1630	21.6665	0.8212	0.2786	44.6251	0.3987	0.0360	11.8237	0.1558	0.1295	0.3268	0.1664	0.1686	0.0648	0.1381	0.0350	0.3552	2.8718	0.3882	-0.0126	0.0041	12.3345	14.5994	22.4965	9.3257	0.0791	0.0204	0.0587	0.0546	0.0183	0.0363	0.0246	0.0022	0.0224	0.0168	0.0121	0.0047	0.0112	0.0111	0.0001	0.0056	0.0010	0.0046	0.1281	0.1254	0.0027	0.0664	0.0656	0.0008	0.0616	0.0597	0.0019	0.1078	0.0934	0.0144	0.0675	0.0661	0.0014	0.0403	0.0273	0.0130
35	66	77	0.3021	5	1	1	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	967.7380	869.3745	2625.2490	1435.6444	1414.9935	0.0000	326.9565	0.0000	2789.8087	0.2795	0.2848	0.0448	0.6865	0.6906	0.0000	0.0017	0.0000	0.0502	0.0003	0.0003	0.0000	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000	0.0035	0.0074	-0.0506	-0.0000	17.3666	13.5102	11.4131	19.1873	0.0564	0.0562	0.0002	0.0562	0.0562	0.0000	0.0002	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2018	0.1973	0.0044	0.0819	0.0814	0.0005	0.1199	0.1160	0.0040	0.1040	0.0911	0.0130	0.0624	0.0611	0.0013	0.0416	0.0299	0.0117
35	77	106	0.3068	5	0	1	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	13.0130	0.8995	27936665.1571	0.7772	0.7657	3065.7445	444426.4102	13805.1715	30444801.9373	8.3555	0.6596	348.5276	0.8320	0.8371	0.0243	13.8277	0.5269	395.0728	0.6421	0.7334	0.0000	1.0706	1.0932	0.0000	0.0000	0.0000	0.0000	11.9534	0.0000	0.0284	-0.0028	17.3666	15.4806	11.4131	20.3506	1.3041	0.1007	1.2034	0.0547	0.0547	0.0000	1.2494	0.0460	1.2034	0.0743	0.0743	0.0000	0.0743	0.0743	0.0000	0.0000	0.0000	0.0000	0.1561	0.1526	0.0035	0.0657	0.0653	0.0004	0.0904	0.0873	0.0030	0.1157	0.1013	0.0144	0.0694	0.0680	0.0014	0.0463	0.0333	0.0130
35	77	107	0.2613	4	0	1	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	336.8573	45.9766	93758.2417	67.0687	66.6385	2.1076	82151.0221	3834747.7870	643674.1030	6.9780	1.0873	226.5120	2.3423	2.3530	0.0415	9.3085	0.4296	240.7747	0.0207	0.0236	0.0024	0.0349	0.0353	0.0197	0.0001	0.0000	0.0004	5.5900	0.0164	-0.0616	-0.0001	17.3666	15.4806	11.4131	20.3506	1.1666	0.1770	0.9896	0.1310	0.1310	0.0000	1.0356	0.0460	0.9896	0.0023	0.0023	0.0000	0.0023	0.0023	0.0000	0.0000	0.0000	0.0000	0.1672	0.1628	0.0044	0.0559	0.0557	0.0003	0.1113	0.1071	0.0041	0.1129	0.0973	0.0156	0.0668	0.0652	0.0017	0.0461	0.0321	0.0140
35	77	129	0.2382	5	1	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	7.8547	0.1230	73675.6774	0.0513	0.0489	7.6711	63132.2923	33549.3813	474668.0683	3.7126	0.0685	115.7382	0.0430	0.0424	0.0808	5.9180	0.0846	143.5990	0.4727	0.5568	0.0016	0.8389	0.8675	0.0105	0.0001	0.0000	0.0003	54.9693	0.0005	0.1644	-0.0055	17.3666	15.4806	11.4131	20.3506	2.0276	0.0362	1.9914	0.0088	0.0085	0.0003	2.0188	0.0277	1.9911	0.1485	0.1484	0.0001	0.1485	0.1484	0.0001	0.0000	0.0000	0.0000	0.5461	0.5289	0.0172	0.2050	0.2017	0.0033	0.3411	0.3273	0.0139	0.3142	0.2666	0.0476	0.1770	0.1711	0.0059	0.1372	0.0955	0.0417
