branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
0	41	91	0.1264	8	1	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	1562.0153	22145.5663	0.0000	66.8005	73.5269	0.0000	1577.9014	inf	0.0000	5.1512	5.2898	0.0000	0.0707	0.0718	0.0000	6.1745	6.3559	0.0000	0.0033	0.0002	0.0207	0.0011	0.0010	0.0034	0.0039	0.0000	0.0216	0.0000	15.2310	-0.1999	0.0003	21.6627	36.9601	9.2350	31.0708	2.0076	2.0076	0.0000	0.0046	0.0046	0.0000	2.0030	2.0030	0.0000	0.0003	0.0000	0.0003	0.0000	0.0000	0.0000	0.0003	0.0000	0.0003	0.3897	0.3795	0.0102	0.0653	0.0644	0.0009	0.3244	0.3151	0.0093	0.1039	0.0884	0.0155	0.0224	0.0216	0.0008	0.0815	0.0667	0.0147
12	57	73	0.3874	3	1	3	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	2234.7135	inf	0.0000	0.0000	0.0000	0.0000	2370.8317	inf	0.0000	1.6880	1.7256	0.0000	0.0000	0.0000	0.0000	2.0667	2.1192	0.0000	0.0008	0.0000	0.0049	0.0000	0.0000	0.0000	0.0009	0.0000	0.0051	0.0000	inf	-0.0996	0.0001	21.1657	100.2947	11.9735	103.6697	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.5924	0.5795	0.0129	0.1086	0.1076	0.0009	0.4839	0.4719	0.0120	0.1715	0.1452	0.0263	0.0229	0.0221	0.0008	0.1486	0.1231	0.0255
29	30	77	0.0672	4	1	2	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	3596.1884	100.6078	inf	45.7781	27.1635	inf	inf	0.0000	inf	0.0545	0.0019	2.2151	0.0159	0.0095	1.5968	0.0638	0.0000	2.2362	0.0000	0.0000	0.0000	0.0003	0.0004	0.0000	0.0000	0.0000	0.0000	28.4506	0.0000	0.0053	0.0000	27.7890	16.9392	21.9732	19.3294	0.0061	0.0002	0.0059	0.0003	0.0002	0.0001	0.0057	0.0000	0.0057	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1119	0.1093	0.0027	0.0218	0.0217	0.0001	0.0901	0.0876	0.0026	0.0379	0.0305	0.0074	0.0017	0.0016	0.0000	0.0362	0.0288	0.0074
29	30	78	0.0672	3	1	2	0	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	2188.3628	0.6650	inf	0.1201	0.1200	0.0000	inf	0.0000	inf	18.6823	0.0071	664.6612	0.0389	0.0390	0.0000	22.7279	0.0000	669.3015	0.0085	0.0107	0.0000	0.3242	0.3249	0.0000	0.0000	0.0000	0.0000	2690.0963	0.0000	0.8943	-0.0000	27.7890	16.9392	21.9732	19.3294	0.9936	0.0004	0.9932	0.0004	0.0004	0.0000	0.9932	0.0000	0.9932	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0532	0.0517	0.0015	0.0095	0.0095	0.0000	0.0437	0.0422	0.0015	0.0130	0.0103	0.0027	0.0003	0.0003	0.0000	0.0127	0.0100	0.0027
35	57	73	0.3874	5	1	3	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	20.4864	0.0000	69611311.9042	0.0029	0.0028	0.0000	19.8408	0.0000	72761253.6025	0.7857	0.0000	37.0409	0.0000	0.0000	0.0000	0.9696	0.0000	40.5371	0.0384	0.0445	0.0000	0.0011	0.0011	0.0000	0.0489	0.0589	0.0000	678861.4513	0.0000	0.9003	0.0000	52.2063	100.2947	35.1535	103.6697	0.9999	0.0000	0.9999	0.0000	0.0000	0.0000	0.9999	0.0000	0.9999	0.0159	0.0159	0.0000	0.0001	0.0001	0.0000	0.0158	0.0158	0.0000	1.2726	1.2456	0.0270	0.2414	0.2391	0.0023	1.0312	1.0066	0.0247	0.4144	0.3568	0.0576	0.0912	0.0885	0.0026	0.3233	0.2683	0.0550
35	57	79	0.4091	5	1	3	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	110.5549	96.6439	0.0000	0.2149	0.2096	0.0000	677.2584	576.7504	0.0000	1.7219	1.7594	0.0000	0.0156	0.0158	0.0000	2.0740	2.1240	0.0000	0.0156	0.0182	0.0000	0.0728	0.0755	0.0000	0.0031	0.0037	0.0000	0.0000	0.0000	-0.2992	0.0000	52.2063	100.2947	35.1535	103.6697	3.0044	3.0044	0.0000	0.0047	0.0047	0.0000	2.9998	2.9998	0.0000	0.0089	0.0089	0.0000	0.0074	0.0074	0.0000	0.0014	0.0014	0.0000	1.7449	1.7076	0.0372	0.2985	0.2953	0.0032	1.4463	1.4123	0.0340	0.5699	0.4875	0.0823	0.1022	0.0986	0.0036	0.4677	0.3889	0.0788
41	79	91	0.1264	6	0	3	0	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	450.2186	392.8611	0.0000	2.0019	1.9620	0.0000	inf	inf	0.0000	1.3437	1.3787	0.0000	0.0311	0.0313	0.0000	1.4267	1.4656	0.0000	0.0030	0.0035	0.0000	0.0155	0.0160	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0977	-0.0000	36.9601	46.0187	31.0708	38.2103	0.9809	0.9809	0.0000	0.0013	0.0013	0.0000	0.9795	0.9795	0.0000	0.0008	0.0008	0.0000	0.0008	0.0008	0.0000	0.0000	0.0000	0.0000	0.7299	0.7114	0.0185	0.0434	0.0431	0.0003	0.6865	0.6683	0.0182	0.2772	0.2358	0.0415	0.0533	0.0519	0.0014	0.2239	0.1839	0.0400
57	73	79	0.4091	5	0	3	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	0.3366	0.2976	0.0000	2.0248	2.0134	0.0000	0.3153	0.2687	0.0000	0.8846	0.9041	0.0000	0.0010	0.0011	0.0000	1.0866	1.1135	0.0000	2.6279	3.0378	0.0000	0.0005	0.0005	0.0002	3.4459	4.1439	0.0000	0.0000	0.0000	-0.0996	0.0000	100.2947	30.9666	103.6697	22.8873	1.0002	1.0002	0.0000	0.0002	0.0002	0.0000	1.0000	1.0000	0.0000	1.0684	1.0684	0.0000	0.0000	0.0000	0.0000	1.0683	1.0683	0.0000	1.1307	1.1064	0.0243	0.2104	0.2083	0.0020	0.9203	0.8980	0.0223	0.4065	0.3517	0.0549	0.0965	0.0939	0.0026	0.3100	0.2578	0.0522
57	79	91	0.4091	5	0	3	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	1.1265	0.9900	0.0000	0.8831	0.8626	0.0000	1.4175	1.2088	0.0000	3.8221	3.9050	0.0000	7.1184	7.1885	0.0000	3.1038	3.1792	0.0000	3.3929	3.9445	0.0000	8.0610	8.3339	0.0002	2.1896	2.6300	0.0000	0.0000	0.0000	-0.5974	-0.0000	100.2947	46.0187	103.6697	38.2103	5.9993	5.9993	0.0000	1.9992	1.9992	0.0000	4.0002	4.0002	0.0000	1.9489	1.9489	0.0000	0.9489	0.9489	0.0000	1.0000	1.0000	0.0000	1.5696	1.5363	0.0333	0.2808	0.2781	0.0027	1.2888	1.2582	0.0306	0.5744	0.4941	0.0803	0.1177	0.1139	0.0039	0.4567	0.3802	0.0765
57	79	100	0.4564	8	0	3	1	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	158.1630	0.0000	321960022.2805	0.0011	0.0000	6846.8712	632.8797	0.0000	385579716.8010	1.8316	0.0000	85.3933	0.0000	0.0000	0.0041	2.3502	0.0000	95.2644	0.0116	0.0135	0.0000	0.0394	0.0408	0.0000	0.0037	0.0045	0.0000	inf	0.0000	1.7973	0.0000	100.2947	46.0187	103.6697	38.2103	1.9961	0.0000	1.9961	0.0000	0.0000	0.0000	1.9961	0.0000	1.9961	0.0042	0.0042	0.0000	0.0031	0.0031	0.0000	0.0011	0.0011	0.0000	1.0898	1.0664	0.0234	0.2405	0.2381	0.0024	0.8493	0.8284	0.0210	0.3627	0.3114	0.0513	0.0799	0.0772	0.0026	0.2829	0.2342	0.0487
