branch_id_1	branch_id_2	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe	omegaCany2any_nocalib	omegaCany2dif_nocalib	omegaCany2spe_nocalib	omegaCdif2any_nocalib	omegaCdif2dif_nocalib	omegaCdif2spe_nocalib	omegaCspe2any_nocalib	omegaCspe2dif_nocalib	omegaCspe2spe_nocalib	dSCany2any_nocalib	dSCany2dif_nocalib	dSCany2spe_nocalib	dSCdif2any_nocalib	dSCdif2dif_nocalib	dSCdif2spe_nocalib	dSCspe2any_nocalib	dSCspe2dif_nocalib	dSCspe2spe_nocalib
0	1	0.0435	3	1	1	1	1	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	2.6066	0.0019	2275621.8607	0.2436	0.2463	0.0136	2.1492	0.0000	3135261.2027	5.7794	0.0070	41.3872	0.0568	0.0588	0.0000	6.4639	0.0000	42.5203	2.2172	3.7388	0.0000	0.2330	0.2388	0.0003	3.0076	6.8270	0.0000	952.0372	0.0000	0.5980	-0.6742	3.9456	8.8701	8.7013	16.4488	0.9946	0.0010	0.9936	0.0010	0.0010	0.0000	0.9936	0.0000	0.9936	1.0236	1.0236	0.0000	0.0306	0.0306	0.0000	0.9930	0.9930	0.0000	0.1721	0.1481	0.0240	0.0184	0.0177	0.0006	0.1537	0.1303	0.0234	0.4617	0.2738	0.1879	0.1315	0.1283	0.0032	0.3302	0.1454	0.1847	2.6066	0.0019	2275621.8607	0.2436	0.2463	0.0136	2.1492	0.0000	3135261.2027	2.2172	3.7388	0.0000	0.2330	0.2388	0.0003	3.0076	6.8270	0.0000
0	2	0.0863	6	1	1	0	1	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	19.5525	0.0000	48.1971	0.0000	0.0000	0.0000	78.7462	238.1529	0.0003	0.0000	0.0020	0.0000	0.0000	0.0000	0.0003	0.0000	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.0000	0.0000	inf	111.7500	0.0000	0.0000	3.9456	2.0015	8.7013	6.0419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0354	0.0304	0.0050	0.0037	0.0035	0.0002	0.0318	0.0270	0.0048	0.1255	0.0824	0.0431	0.0360	0.0339	0.0021	0.0895	0.0486	0.0410	19.5525	0.0000	48.1971	0.0000	0.0000	0.0000	78.7462	0.0000	238.1529	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.0000	0.0000	
0	3	0.1841	16	2	1	1	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0430	0.0005	0.1152	0.0007	0.0008	0.0000	0.0621	0.0003	0.1209	125.2585	0.0000	0.0012	3.9456	3.9727	8.7013	2.8549	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0037	0.0000	0.0037	0.0000	0.0000	0.0000	0.0037	0.0000	0.0037	0.0792	0.0686	0.0106	0.0174	0.0166	0.0008	0.0618	0.0520	0.0098	0.0865	0.0545	0.0321	0.0269	0.0253	0.0015	0.0596	0.0291	0.0305	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0430	0.0005	0.1152	0.0007	0.0008	0.0000	0.0621	0.0003	0.1209	
0	4	0.0823	6	1	2	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.6332	0.0342	7.6925	0.0263	0.0124	0.1770	3.6311	0.0477	8.2510	0.1447	115.6684	-0.0000	0.3359	3.9456	12.8681	8.7013	15.5030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0094	0.0087	1.0008	0.0028	0.0012	0.0016	1.0066	0.0075	0.9992	0.2278	0.1959	0.0319	0.0206	0.0199	0.0007	0.2072	0.1761	0.0311	0.3833	0.2532	0.1301	0.1061	0.0971	0.0090	0.2772	0.1561	0.1211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	2.6332	0.0342	7.6925	0.0263	0.0124	0.1770	3.6311	0.0477	8.2510
0	5	0.1711	14	2	2	0	0	0	0	0	0	Y	Y	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	341.9000	0.0000	0.0000	3.9456	1.0000	8.7013	2.0024	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0177	0.0154	0.0024	0.0033	0.0031	0.0002	0.0145	0.0123	0.0022	0.0312	0.0208	0.0104	0.0078	0.0072	0.0006	0.0233	0.0135	0.0098	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000		
0	6	0.1841	16	2	1	1	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0405	0.0002	0.1096	0.0004	0.0004	0.0000	0.0584	0.0000	0.1152	369.3554	0.0000	0.0013	3.9456	2.2500	8.7013	5.0769	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0037	0.0000	0.0037	0.0000	0.0000	0.0000	0.0037	0.0000	0.0037	0.0494	0.0427	0.0067	0.0121	0.0116	0.0005	0.0372	0.0311	0.0062	0.0914	0.0577	0.0337	0.0281	0.0265	0.0016	0.0633	0.0312	0.0320	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0405	0.0002	0.1096	0.0004	0.0004	0.0000	0.0584	0.0000	0.1152			
0	7	0.1812	15	2	1	1	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5716	0.0037	4.5102	0.0085	0.0091	0.0000	2.2035	0.0000	4.7973	644.2736	0.0000	0.0158	3.9456	1.4388	8.7013	1.1601	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0464	0.0001	0.0463	0.0001	0.0001	0.0000	0.0463	0.0000	0.0463	0.0370	0.0319	0.0052	0.0103	0.0100	0.0003	0.0267	0.0218	0.0049	0.0295	0.0193	0.0103	0.0085	0.0079	0.0006	0.0210	0.0114	0.0097	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5716	0.0037	4.5102	0.0085	0.0091	0.0000	2.2035	0.0000	4.7973		
0	8	0.1715	12	2	2	0	1	0	0	0	0	Y	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	0.0038	0.0044	0.0000	0.0276	0.0295	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0001	0.0000	3.9456	2.0000	8.7013	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0341	0.0294	0.0047	0.0047	0.0044	0.0003	0.0294	0.0250	0.0044	0.0217	0.0146	0.0071	0.0078	0.0068	0.0010	0.0139	0.0078	0.0061	inf	inf	0.0000	inf	inf	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000						
0	9	0.1778	14	2	1	1	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	0.0006	0.0007	0.0000	0.0009	0.0008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	0.0007	0.0006	0.0017	0.0019	0.0000	0.0003	0.0000	0.0006	0.0000	0.4636	-0.0000	-0.0000	3.9456	1.6443	8.7013	8.0247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0408	0.0351	0.0057	0.0110	0.0107	0.0003	0.0298	0.0244	0.0054	0.0984	0.0654	0.0329	0.0254	0.0233	0.0021	0.0730	0.0421	0.0309	0.0006	0.0007	0.0000	0.0009	0.0008	0.0000	0.0000	0.0000	0.0000	0.0006	0.0007	0.0006	0.0017	0.0019	0.0000	0.0003	0.0000	0.0006	
0	10	0.1478	12	1	1	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.8257	22.7934	0.0007	0.0114	0.0121	0.0053	20.4839	36.8269	0.0003	0.0000	0.0000	-0.6541	3.9456	2.0004	8.7013	4.0253	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9930	0.9930	0.0000	0.0002	0.0002	0.0000	0.9928	0.9928	0.0000	0.0346	0.0298	0.0048	0.0036	0.0034	0.0002	0.0310	0.0264	0.0046	0.0670	0.0436	0.0234	0.0185	0.0166	0.0019	0.0485	0.0270	0.0215	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.8257	22.7934	0.0007	0.0114	0.0121	0.0053	20.4839	36.8269	0.0003	
