branch_id_1	branch_id_2	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe	omegaCany2any_nocalib	omegaCany2dif_nocalib	omegaCany2spe_nocalib	omegaCdif2any_nocalib	omegaCdif2dif_nocalib	omegaCdif2spe_nocalib	omegaCspe2any_nocalib	omegaCspe2dif_nocalib	omegaCspe2spe_nocalib	dSCany2any_nocalib	dSCany2dif_nocalib	dSCany2spe_nocalib	dSCdif2any_nocalib	dSCdif2dif_nocalib	dSCdif2spe_nocalib	dSCspe2any_nocalib	dSCspe2dif_nocalib	dSCspe2spe_nocalib
0	1	0.1343	7	2	1	1	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	0.0005	0.0000	0.0012	0.0000	0.0000	0.0000	0.0007	0.0000	0.0019	0.0001	0.0000	0.0005	0.0000	0.0000	0.0000	0.0001	0.0000	0.0006	0.1776	0.0003	0.4300	0.2013	0.0007	1.3730	0.1648	0.0000	0.2955	inf	884.4317	0.0000	0.0193	1.9652	7.3737	6.3506	7.1932	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0330	0.0000	0.0330	0.0132	0.0000	0.0131	0.0198	0.0000	0.0198	0.1859	0.1564	0.0295	0.0422	0.0407	0.0015	0.1437	0.1157	0.0280	0.1859	0.1092	0.0767	0.0655	0.0559	0.0096	0.1204	0.0533	0.0671	0.0005	0.0000	0.0012	0.0000	0.0000	0.0000	0.0007	0.0000	0.0019	0.1776	0.0003	0.4300	0.2013	0.0007	1.3730	0.1648	0.0000	0.2955
0	3	1.0591	9	2	1	1	1	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	0.0111	0.0000	0.0721	0.0000	0.0000	0.0400	0.3152	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.4991	0.0000	-0.0000	1.9652	2.1404	6.3506	4.6377	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1415	0.1207	0.0209	0.1065	0.0885	0.0180	0.0350	0.0321	0.0029	0.0686	0.0468	0.0218	0.0483	0.0397	0.0087	0.0203	0.0071	0.0132	0.0111	0.0000	0.0721	0.0000	0.0000	0.0000	0.0400	0.0000	0.3152	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		
0	4	0.2187	7	1	0	2	0	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	0.1159	7935.2598	0.0002	17649.3771	15824.9427	0.0001	0.0002	0.2920	0.3476	0.0017	1.2378	1.2860	0.0000	0.0004	0.0000	0.0018	2.5188	0.0000	9.1330	0.0001	0.0001	0.0000	3.9893	0.0000	8.1698	0.0009	97430.7872	-0.0414	0.5852	1.9652	18.8991	6.3506	24.3820	0.1055	0.1054	0.0001	0.1054	0.1054	0.0000	0.0001	0.0000	0.0001	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	1.0000	0.3614	0.3033	0.0581	0.0852	0.0820	0.0032	0.2762	0.2213	0.0549	0.3970	0.2343	0.1627	0.1463	0.1263	0.0200	0.2507	0.1080	0.1427	0.1159	7935.2598	0.0003	17649.3771	15824.9427	0.0000	0.0001	0.0000	0.0003	2.5188	0.0000	6.1463	0.0001	0.0001	0.0000	3.9893	0.0000	7.0097		
0	5	0.1116	6	2	1	1	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	24.8096	19.9641	0.0000	21.8716	20.4684	0.0000	0.0000	0.0000	0.0000	0.3324	0.4517	0.0000	0.9838	1.0099	0.0000	0.0000	0.0000	0.0000	0.0134	0.0226	0.0001	0.0450	0.0493	0.0001	0.0001	0.0000	0.0001	0.0000	0.0041	-0.0294	-0.0013	1.9652	6.3105	6.3506	12.3026	0.0747	0.0747	0.0000	0.0747	0.0747	0.0000	0.0000	0.0000	0.0000	0.0031	0.0031	0.0000	0.0031	0.0031	0.0000	0.0000	0.0000	0.0000	0.2249	0.1655	0.0594	0.0760	0.0740	0.0020	0.1489	0.0915	0.0575	0.2293	0.1352	0.0941	0.0680	0.0620	0.0060	0.1613	0.0732	0.0881	24.8096	19.9641	0.0000	21.8716	20.4684	0.0000	0.0000	0.0000	0.0000	0.0134	0.0226	0.0001	0.0450	0.0493	0.0001	0.0001	0.0000	0.0001
0	6	1.0786	10	1	0	2	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	0.1745	0.1389	9.7535	0.6081	0.5740	inf	0.0003	0.0000	14.9240	0.0001	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.0008	0.0012	0.0000	0.0003	0.0004	0.0000	0.0018	0.0042	0.0000	0.0012	0.0001	-0.0000	-0.0000	1.9652	2.3268	6.3506	3.3362	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0646	0.0584	0.0062	0.0488	0.0449	0.0039	0.0157	0.0134	0.0023	0.0315	0.0227	0.0088	0.0206	0.0179	0.0027	0.0109	0.0048	0.0061	0.1745	0.1389	9.7535	0.6081	0.5740	inf	0.0003	0.0000	14.9240	0.0008	0.0012	0.0000	0.0003	0.0004	0.0000	0.0018	0.0042	0.0000
0	7	0.3852	14	1	0	2	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9652	0.0000	6.3506	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000											
0	8	0.0914	5	1	1	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0002	0.0000	57.6877	0.0000	0.0000	0.2472	0.0002	0.0000	56.0992	0.0005	0.0000	0.0030	0.0000	0.0000	0.0000	0.0006	0.0000	0.0032	2.9661	5.2065	0.0001	0.2973	0.3475	0.0000	4.2410	9.7918	0.0001	inf	0.0000	0.0001	-0.4704	1.9652	9.2038	6.3506	19.7364	0.0001	0.0000	0.0001	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	1.1339	1.1339	0.0000	0.0367	0.0367	0.0000	1.0972	1.0972	0.0000	0.2101	0.1766	0.0335	0.0515	0.0495	0.0020	0.1586	0.1271	0.0315	0.3823	0.2178	0.1645	0.1236	0.1057	0.0178	0.2587	0.1121	0.1467	0.0002	0.0000	57.6877	0.0000	0.0000	0.2472	0.0002	0.0000	56.0992	2.9661	5.2065	0.0001	0.2973	0.3475	0.0000	4.2410	9.7918	0.0001
0	9	0.3784	12	1	0	1	1	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.5497	0.0000	50.3618	0.0000	0.0000	0.0000	29.3868	0.0000	50.2629	inf	0.0000	0.3790	1.9652	1.0000	6.3506	3.0007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6476	0.0000	0.6476	0.0000	0.0000	0.0000	0.6476	0.0000	0.6476	0.0176	0.0150	0.0026	0.0036	0.0034	0.0002	0.0140	0.0115	0.0025	0.0369	0.0214	0.0155	0.0149	0.0122	0.0027	0.0220	0.0092	0.0129	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.5497	0.0000	41.6743	0.0000	0.0000	0.0000	29.3868	0.0000	50.2629						
0	10	0.3330	8	1	1	1	1	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0001	0.0001	0.0010	0.0032	0.0029	0.0000	0.0000	0.0000	0.0047	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.2605	0.4256	0.0022	0.0398	0.0464	0.0087	0.4370	0.9947	0.0005	0.0097	0.0032	-0.0000	-0.0552	1.9652	19.2803	6.3506	36.7781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1340	0.1336	0.0004	0.0091	0.0087	0.0004	0.1249	0.1248	0.0001	0.3514	0.3001	0.0512	0.0912	0.0876	0.0036	0.2602	0.2125	0.0477	0.5144	0.3138	0.2006	0.2286	0.1883	0.0403	0.2858	0.1255	0.1603	0.0001	0.0001	0.0010	0.0032	0.0029	0.0000	0.0000	0.0000	0.0047	0.2605	0.4256	0.0022	0.0398	0.0464	0.0087	0.4370	0.9947	0.0005
0	11	1.1962	13	1	1	1	1	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	1.9652	0.0001	6.3506	1.9469	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0105	0.0070	0.0035	0.0074	0.0062	0.0012	0.0031	0.0008	0.0023	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000						
