branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
3	11	80	0.2169	9	2	1	3	0	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5100	1.7926	0.0000	3.0992	3.2190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0004	4.1801	7.2177	61.4658	12.3674	69.1768	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0695	0.0695	0.0000	0.0695	0.0695	0.0000	0.0000	0.0000	0.0000	0.0202	0.0198	0.0004	0.0047	0.0047	0.0000	0.0155	0.0151	0.0004	0.0461	0.0388	0.0073	0.0224	0.0216	0.0008	0.0236	0.0172	0.0064	
3	13	80	0.1136	4	3	2	2	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	23.6056	155.1291	0.0003	0.3952	0.3868	inf	17.3015	1212.2550	0.0003	36.3335	37.1938	0.0022	0.1641	0.1646	0.0101	41.9850	43.1161	0.0021	1.5392	0.2398	7.5356	0.4151	0.4254	0.0000	2.4267	0.0356	8.0159	0.0000	6.8109	-0.4317	0.0889	4.1801	4.9998	21.2275	15.8998	0.5172	0.5172	0.0000	0.0003	0.0003	0.0000	0.5169	0.5169	0.0000	0.1027	0.0132	0.0896	0.0122	0.0122	0.0000	0.0905	0.0009	0.0896	0.0142	0.0139	0.0003	0.0019	0.0019	0.0000	0.0123	0.0120	0.0003	0.0667	0.0548	0.0119	0.0294	0.0287	0.0007	0.0373	0.0261	0.0112
3	46	80	0.2902	8	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0010	0.0009	0.0000	0.0017	0.0017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0098	0.0116	0.0001	0.0201	0.0206	0.0016	0.0000	0.0000	0.0000	0.0000	0.0023	-0.0000	-0.0000	4.1801	28.7216	21.2275	36.7838	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0015	0.0000	0.0015	0.0015	0.0000	0.0000	0.0000	0.0000	0.0848	0.0830	0.0017	0.0245	0.0244	0.0001	0.0603	0.0586	0.0016	0.1524	0.1283	0.0241	0.0743	0.0722	0.0021	0.0781	0.0561	0.0220
3	80	82	0.2997	4	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7906	0.9539	0.0000	1.8076	1.8770	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0006	4.1801	61.4658	14.0162	69.1768	39.2997	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0980	0.0980	0.0000	0.0980	0.0980	0.0000	0.0000	0.0000	0.0000	0.0392	0.0383	0.0009	0.0086	0.0086	0.0000	0.0306	0.0297	0.0008	0.1239	0.1027	0.0212	0.0542	0.0522	0.0020	0.0697	0.0505	0.0192	
3	80	110	0.3677	11	2	1	3	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	69981366.7556	0.0000	10094649145.9683	1547.0539	0.0000	337900.4709	inf	0.0000	inf	79.1202	0.0000	3649.4878	0.0035	0.0000	0.9934	101.8990	0.0000	3788.8367	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0533	0.3299	0.0000	4.1801	61.4658	21.2275	69.1768	1.9952	0.0000	1.9952	0.0000	0.0000	0.0000	1.9952	0.0000	1.9952	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0252	0.0247	0.0005	0.0056	0.0056	0.0000	0.0196	0.0191	0.0005	0.0436	0.0367	0.0069	0.0214	0.0206	0.0008	0.0222	0.0161	0.0061
10	11	80	0.2169	8	2	1	3	0	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2796	0.3320	0.0000	0.5147	0.5278	0.0003	0.0013	0.0019	0.0000	0.0000	0.0000	-0.0001	3.9418	7.2177	61.4658	12.3674	69.1768	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0092	0.0092	0.0000	0.0091	0.0091	0.0000	0.0000	0.0000	0.0000	0.0192	0.0188	0.0004	0.0045	0.0045	0.0000	0.0147	0.0143	0.0004	0.0328	0.0276	0.0052	0.0178	0.0173	0.0004	0.0150	0.0103	0.0047	
10	13	80	0.0877	3	3	2	2	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	79.1331	68.2477	6.5439	160.7877	158.7052	inf	424.5115	422.2107	5.6450	36.8455	37.7133	0.2935	135.5625	135.9451	1.9120	21.3267	21.8975	0.2660	0.4656	0.5526	0.0449	0.8431	0.8566	0.0000	0.0502	0.0519	0.0471	0.0002	0.0168	-0.4167	0.0002	3.9418	4.9998	9.9276	15.8998	0.4994	0.4993	0.0001	0.2496	0.2496	0.0000	0.2498	0.2497	0.0001	0.0237	0.0233	0.0004	0.0225	0.0225	0.0000	0.0012	0.0008	0.0004	0.0136	0.0132	0.0003	0.0018	0.0018	0.0000	0.0117	0.0114	0.0003	0.0509	0.0422	0.0087	0.0267	0.0262	0.0004	0.0242	0.0159	0.0083
10	46	80	0.2902	7	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0390	0.0345	0.0057	0.0712	0.0708	0.0130	0.0000	0.0000	0.0000	0.0011	0.0012	0.0000	0.0040	0.0040	0.0004	0.0000	0.0000	0.0000	0.0294	0.0340	0.0041	0.0557	0.0563	0.0317	0.0007	0.0002	0.0019	0.0004	0.0221	-0.0001	0.0000	3.9418	28.7216	9.9276	36.7838	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0029	0.0028	0.0001	0.0029	0.0028	0.0000	0.0000	0.0000	0.0000	0.0807	0.0790	0.0017	0.0233	0.0232	0.0001	0.0573	0.0558	0.0016	0.0983	0.0832	0.0151	0.0513	0.0502	0.0011	0.0470	0.0330	0.0140
10	80	82	0.2997	3	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0043	0.0051	0.0000	0.0087	0.0090	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	-0.0000	3.9418	61.4658	14.0162	69.1768	39.2997	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0003	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000	0.0373	0.0365	0.0008	0.0082	0.0082	0.0000	0.0291	0.0283	0.0008	0.0811	0.0680	0.0131	0.0396	0.0385	0.0011	0.0415	0.0295	0.0121	
10	80	110	0.3677	10	2	1	3	1	0	0	0	0	N	N	Y	N	N	N	N	N	N	N	N	N	35769.2212	352.3517	inf	979.1412	956.8718	inf	inf	0.0000	inf	0.0740	0.0008	3.3689	0.0037	0.0037	0.0010	0.0944	0.0000	3.4876	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	88.0770	0.0079	0.0003	0.0000	3.9418	61.4658	9.9276	69.1768	0.0018	0.0000	0.0018	0.0000	0.0000	0.0000	0.0018	0.0000	0.0018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0240	0.0235	0.0005	0.0054	0.0054	0.0000	0.0186	0.0181	0.0005	0.0287	0.0244	0.0043	0.0156	0.0152	0.0004	0.0131	0.0092	0.0038
