branch_id_1	branch_id_2	branch_id_3	branch_id_4	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
11	26	39	44	0.2300	11	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	295.7474	73.9926	75061.5534	0.4708	0.1544	157.0564	728.0494	182.3477	126073.0337	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0088	-0.2303	0.0000	13.1760	21.9295	10.7015	8.0013	11.7874	0.9936	2.9894	0.0038	0.0012	0.0025	3.9792	0.9923	2.9869	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0135	0.0134	0.0000	0.0080	0.0080	0.0000	0.0055	0.0054	0.0000	0.0007	0.0007	0.0001	0.0001	0.0001	0.0000	0.0006	0.0005	0.0001	
11	26	39	65	0.2102	10	0	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	85.3281	21.3703	13063.7207	0.1196	0.0375	18.9859	309.5651	77.6271	36308.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0125	-0.2292	-0.0000	13.1760	21.9295	10.7015	8.0013	11.7874	0.9921	2.9888	0.0040	0.0013	0.0028	3.9768	0.9908	2.9860	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0467	0.0464	0.0002	0.0338	0.0337	0.0001	0.0128	0.0128	0.0001	0.0018	0.0016	0.0002	0.0003	0.0003	0.0000	0.0015	0.0013	0.0002	
11	26	39	76	0.2467	11	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	88.9937	22.0527	24834.4074	3.4724	0.3490	5262.6142	213.2943	53.7616	27767.5647	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0464	-0.1709	0.0000	13.1760	21.9295	10.7015	8.0013	11.7874	0.7608	2.3178	0.0712	0.0071	0.0640	3.0074	0.7537	2.2538	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0346	0.0345	0.0001	0.0205	0.0205	0.0000	0.0141	0.0140	0.0001	0.0025	0.0023	0.0002	0.0011	0.0011	0.0000	0.0014	0.0012	0.0002	
11	26	39	101	0.1697	5	0	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	114.6069	28.6973	18585.5332	0.3110	0.0992	282.3188	190.2499	47.7470	19849.1483	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0122	-0.2289	-0.0000	13.1760	21.9295	10.7015	8.0013	11.7874	0.9903	2.9830	0.0043	0.0014	0.0029	3.9691	0.9889	2.9801	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0347	0.0345	0.0002	0.0138	0.0138	0.0000	0.0209	0.0207	0.0002	0.0035	0.0031	0.0004	0.0006	0.0006	0.0000	0.0029	0.0025	0.0004	
11	26	44	65	0.2300	11	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	159.1352	39.9027	52598.8378	0.1139	0.0538	33.2990	827.1081	207.6920	147511.4736	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9971	-0.2336	0.0000	13.1760	21.9295	5.0000	8.0013	1.0000	0.9983	2.9920	0.0023	0.0011	0.0012	3.9879	0.9972	2.9907	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0251	0.0250	0.0001	0.0203	0.0202	0.0000	0.0048	0.0048	0.0000	0.0005	0.0005	0.0001	0.0001	0.0001	0.0000	0.0005	0.0004	0.0001	
11	26	44	76	0.2467	11	2	1	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	180.8174	44.9143	108872.4080	6.1528	0.6208	9941.7896	529.5424	133.5318	150647.8288	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0309	-0.1742	0.0000	13.1760	21.9295	5.0000	8.0013	1.0000	0.7655	2.3203	0.0700	0.0071	0.0629	3.0158	0.7585	2.2574	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0171	0.0170	0.0000	0.0114	0.0114	0.0000	0.0057	0.0057	0.0000	0.0007	0.0007	0.0000	0.0003	0.0003	0.0000	0.0004	0.0004	0.0000	
11	26	44	101	0.2300	11	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	257.4640	64.6217	60881.1165	0.3005	0.1406	69.9815	573.5007	144.0209	101107.3000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9968	-0.2332	0.0000	13.1760	21.9295	5.0000	8.0013	1.0000	0.9965	2.9862	0.0026	0.0012	0.0014	3.9801	0.9953	2.9849	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0155	0.0154	0.0000	0.0085	0.0085	0.0000	0.0069	0.0069	0.0000	0.0010	0.0009	0.0001	0.0001	0.0001	0.0000	0.0008	0.0007	0.0001	
11	26	65	76	0.2467	11	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	47.1121	11.7100	12627.3287	1.3408	0.1354	473.3086	229.2622	57.8311	44743.1036	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0346	-0.1734	0.0000	13.1760	21.9295	10.7101	8.0013	5.0903	0.7644	2.3197	0.0701	0.0071	0.0631	3.0140	0.7574	2.2567	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0655	0.0653	0.0002	0.0523	0.0522	0.0001	0.0131	0.0131	0.0001	0.0019	0.0018	0.0001	0.0008	0.0008	0.0000	0.0012	0.0010	0.0001	
11	26	65	101	0.2102	10	0	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	68.7828	17.2807	10225.6853	0.0688	0.0298	8.5872	239.4996	60.2130	28718.6023	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0005	-0.2322	-0.0000	13.1760	21.9295	10.7101	8.0013	5.0903	0.9950	2.9856	0.0028	0.0012	0.0016	3.9777	0.9938	2.9839	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0579	0.0576	0.0003	0.0413	0.0411	0.0002	0.0166	0.0165	0.0001	0.0024	0.0021	0.0002	0.0003	0.0003	0.0000	0.0020	0.0018	0.0002	
11	26	76	101	0.2467	11	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	73.1088	18.1711	20286.5493	2.9207	0.2972	4648.7563	166.4345	42.0566	22395.5751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0343	-0.1731	0.0000	13.1760	21.9295	9.0173	8.0013	4.3411	0.7630	2.3153	0.0702	0.0071	0.0631	3.0082	0.7559	2.2523	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0421	0.0420	0.0001	0.0240	0.0240	0.0000	0.0181	0.0180	0.0001	0.0030	0.0028	0.0002	0.0012	0.0012	0.0000	0.0018	0.0016	0.0002	
11	39	44	65	0.2300	11	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	269.0990	67.2280	83193.7976	0.3351	0.1047	115.9086	1458.7191	365.0445	250470.5788	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0125	-0.2292	0.0000	13.1760	10.7015	5.0000	11.7874	1.0000	0.9921	2.9888	0.0040	0.0013	0.0028	3.9768	0.9908	2.9860	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0148	0.0148	0.0000	0.0121	0.0120	0.0000	0.0027	0.0027	0.0000	0.0004	0.0004	0.0000	0.0001	0.0001	0.0000	0.0003	0.0003	0.0000	
11	39	44	76	0.2467	11	2	1	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	298.7681	73.9343	167479.2246	10.0903	1.0142	14484.3940	924.8717	232.4482	239261.7547	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0464	-0.1709	0.0000	13.1760	10.7015	5.0000	11.7874	1.0000	0.7608	2.3178	0.0712	0.0071	0.0640	3.0074	0.7537	2.2538	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0103	0.0103	0.0000	0.0071	0.0070	0.0000	0.0033	0.0032	0.0000	0.0006	0.0006	0.0000	0.0003	0.0003	0.0000	0.0003	0.0003	0.0000	
11	39	44	101	0.2300	11	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	394.3892	98.5946	98026.7216	0.7004	0.2236	220.5459	1006.4636	251.8696	173641.2826	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0122	-0.2289	0.0000	13.1760	10.7015	5.0000	11.7874	1.0000	0.9903	2.9830	0.0043	0.0014	0.0029	3.9691	0.9889	2.9801	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0101	0.0100	0.0000	0.0061	0.0061	0.0000	0.0039	0.0039	0.0000	0.0007	0.0007	0.0001	0.0002	0.0002	0.0000	0.0006	0.0005	0.0001	
11	39	65	76	0.2467	11	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	81.0586	20.0721	20968.5304	2.3406	0.2355	807.0032	401.9863	101.0691	72740.1322	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0502	-0.1701	0.0000	13.1760	10.7015	10.7101	11.7874	5.0903	0.7597	2.3173	0.0713	0.0072	0.0642	3.0056	0.7526	2.2531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0380	0.0378	0.0001	0.0305	0.0304	0.0001	0.0075	0.0074	0.0000	0.0016	0.0015	0.0001	0.0008	0.0008	0.0000	0.0008	0.0007	0.0001	
11	39	65	101	0.2102	10	0	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	114.8751	28.7522	16848.8139	0.1809	0.0555	27.6753	426.1439	106.8013	47798.9812	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0159	-0.2279	0.0000	13.1760	10.7015	10.7101	11.7874	5.0903	0.9889	2.9824	0.0046	0.0014	0.0032	3.9667	0.9875	2.9792	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0346	0.0344	0.0002	0.0253	0.0251	0.0001	0.0093	0.0092	0.0001	0.0018	0.0017	0.0002	0.0004	0.0004	0.0000	0.0014	0.0013	0.0002	
11	39	76	101	0.2467	11	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	69928321.0115	inf	1380421236.4667	inf	inf	inf	105040451.6313	inf	1467877470.4914	119.7041	29.6394	32614.0819	4.6766	0.4739	7260.8868	288.6774	72.7154	36222.7240	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0499	inf	-0.1698	-0.0000	13.1760	10.7015	13.7758	11.7874	3.0712	0.7583	2.3128	0.0714	0.0072	0.0642	2.9998	0.7511	2.2487	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0257	0.0256	0.0001	0.0153	0.0153	0.0000	0.0104	0.0103	0.0001	0.0025	0.0024	0.0002	0.0012	0.0012	0.0000	0.0013	0.0012	0.0001
11	44	65	76	0.2467	11	2	1	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	145.9709	36.2261	86077.0056	3.9676	0.4001	3617.5015	873.9711	220.2193	237232.0971	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0346	-0.1734	0.0000	13.1760	5.0000	10.7101	1.0000	5.0903	0.7644	2.3197	0.0701	0.0071	0.0631	3.0140	0.7574	2.2567	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0211	0.0211	0.0000	0.0177	0.0177	0.0000	0.0034	0.0034	0.0000	0.0005	0.0004	0.0000	0.0002	0.0002	0.0000	0.0003	0.0003	0.0000	
11	44	65	101	0.2300	11	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	214.2216	53.6803	65428.6722	0.1897	0.0820	53.6597	1101.2487	276.3224	192083.0913	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0005	-0.2322	0.0000	13.1760	5.0000	10.7101	1.0000	5.0903	0.9950	2.9856	0.0028	0.0012	0.0016	3.9777	0.9938	2.9839	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0186	0.0185	0.0000	0.0150	0.0149	0.0000	0.0036	0.0036	0.0000	0.0006	0.0005	0.0001	0.0001	0.0001	0.0000	0.0005	0.0005	0.0001	
11	44	76	101	0.2467	11	2	1	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	243.2690	60.3769	143738.9673	8.3492	0.8496	13865.3594	708.2563	178.4598	194827.2081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0343	-0.1731	0.0000	13.1760	5.0000	9.0173	1.0000	4.3411	0.7630	2.3153	0.0702	0.0071	0.0631	3.0082	0.7559	2.2523	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0127	0.0126	0.0000	0.0084	0.0084	0.0000	0.0042	0.0042	0.0000	0.0007	0.0007	0.0000	0.0003	0.0003	0.0000	0.0004	0.0004	0.0000	
11	65	76	101	0.2467	11	1	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	63.3264	15.7287	16230.8212	1.8170	0.1851	615.0964	305.1234	76.9167	56530.6985	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0380	-0.1723	0.0000	13.1760	10.7101	9.0173	5.0903	4.3411	0.7619	2.3148	0.0704	0.0072	0.0632	3.0064	0.7548	2.2516	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0486	0.0484	0.0001	0.0387	0.0386	0.0001	0.0099	0.0098	0.0000	0.0020	0.0019	0.0001	0.0008	0.0008	0.0000	0.0012	0.0011	0.0001	
26	39	44	65	0.2162	11	1	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	323.2197	64.9576	93369.5262	0.1891	0.0072	84.8588	1163.8786	234.3668	211931.4020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.9897	-0.0438	0.0000	21.9295	10.7015	5.0000	11.7874	1.0000	0.9997	3.9885	0.0021	0.0001	0.0020	4.9861	0.9996	3.9864	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0154	0.0154	0.0000	0.0111	0.0111	0.0000	0.0043	0.0043	0.0000	0.0005	0.0004	0.0000	0.0001	0.0001	0.0000	0.0004	0.0004	0.0000	
26	39	44	76	0.2329	11	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	305.0346	61.0889	148559.0997	10.6417	1.4358	12015.1525	745.6700	150.5712	201563.2299	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0015	-0.0320	0.0000	21.9295	10.7015	5.0000	11.7874	1.0000	0.7708	3.0844	0.0806	0.0109	0.0698	3.7746	0.7599	3.0147	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0126	0.0126	0.0000	0.0076	0.0076	0.0000	0.0051	0.0050	0.0000	0.0006	0.0006	0.0000	0.0003	0.0002	0.0000	0.0004	0.0003	0.0000	
26	39	44	101	0.2162	11	1	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	400.6047	80.6755	96885.5475	0.3678	0.0125	152.5549	829.0238	167.1935	152341.2618	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.9821	-0.0452	0.0000	21.9295	10.7015	5.0000	11.7874	1.0000	0.9997	3.9809	0.0024	0.0001	0.0023	4.9783	0.9996	3.9787	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0124	0.0124	0.0000	0.0064	0.0064	0.0000	0.0060	0.0060	0.0000	0.0008	0.0007	0.0001	0.0001	0.0001	0.0000	0.0006	0.0006	0.0001	
26	39	65	76	0.2329	11	1	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	95.5034	19.1737	20513.6629	2.8159	0.3803	681.5523	323.8986	65.5071	63222.1025	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.9996	-0.0323	0.0000	21.9295	10.7015	10.7101	11.7874	5.0903	0.7708	3.0828	0.0808	0.0109	0.0699	3.7727	0.7599	3.0128	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0403	0.0402	0.0002	0.0287	0.0286	0.0001	0.0116	0.0116	0.0000	0.0017	0.0016	0.0001	0.0007	0.0007	0.0000	0.0010	0.0009	0.0001	
26	39	65	101	0.1964	10	0	4	0	0	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	131.8191	26.6344	16947.9725	0.1230	0.0042	17.2146	306.9565	61.9918	46262.8266	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.9802	-0.0456	-0.0000	21.9295	10.7015	10.7101	11.7874	5.0903	0.9997	3.9788	0.0027	0.0001	0.0026	4.9758	0.9996	3.9763	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0378	0.0375	0.0002	0.0216	0.0214	0.0001	0.0162	0.0161	0.0001	0.0019	0.0017	0.0002	0.0003	0.0003	0.0000	0.0016	0.0014	0.0002	
26	39	76	101	0.2329	11	1	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	117.8956	23.6908	30177.1981	4.7749	0.6427	5729.1866	239.9081	48.6755	33504.9559	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.9920	-0.0334	0.0000	21.9295	10.7015	9.0173	11.7874	4.3411	0.7708	3.0770	0.0809	0.0109	0.0700	3.7669	0.7599	3.0070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0326	0.0325	0.0001	0.0169	0.0169	0.0000	0.0157	0.0156	0.0001	0.0025	0.0024	0.0002	0.0011	0.0011	0.0000	0.0014	0.0013	0.0002	
26	44	65	76	0.1815	7	2	2	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	184.7727	36.9292	164633.6509	5.0820	0.6918	15248.5508	721.6152	145.4559	211849.7817	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0079	-0.0311	0.0000	21.9295	5.0000	10.7101	1.0000	5.0903	0.7710	3.0900	0.0796	0.0108	0.0687	3.7814	0.7601	3.0213	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0209	0.0209	0.0000	0.0157	0.0157	0.0000	0.0052	0.0052	0.0000	0.0005	0.0004	0.0000	0.0002	0.0002	0.0000	0.0003	0.0003	0.0000	
26	44	65	101	0.1718	11	1	3	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	267.0737	53.6882	76111.8005	0.0630	0.0015	27.2383	931.6234	187.5634	178553.9100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.9885	-0.0440	0.0000	21.9295	5.0000	10.7101	1.0000	5.0903	0.9999	3.9882	0.0008	0.0000	0.0008	4.9872	0.9999	3.9873	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0187	0.0186	0.0001	0.0133	0.0133	0.0000	0.0054	0.0053	0.0000	0.0006	0.0005	0.0001	0.0001	0.0001	0.0000	0.0005	0.0005	0.0001	
